Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,Commodity,Commodity subcategory,SA4,SA4 name,Local value($),Local value($) - Relative Standard Errors,Gross value ($) - Relative Standard Errors
1919258,"Nurseries, cut flowers or cultivated turf - Nurseries - Outdoor",2459998.5,**,2213998.65,**,"Nurseries, cut flowers or cultivated turf",Outdoor,121,Sydney - North Sydney and Hornsby,,,
1919258,"Nurseries, cut flowers or cultivated turf - Nurseries - Outdoor",286604.96,**,257944.47,**,"Nurseries, cut flowers or cultivated turf",Outdoor,122,Sydney - Northern Beaches,,,
1919258,"Nurseries, cut flowers or cultivated turf - Nurseries - Outdoor",13150470.79,*,11835423.71,*,"Nurseries, cut flowers or cultivated turf",Outdoor,123,Sydney - Outer South West,,,
1919458,"Nurseries, cut flowers or cultivated turf - Cut flowers - Outdoor",627219.3,*,564497.37,*,"Nurseries, cut flowers or cultivated turf",Outdoor,123,Sydney - Outer South West,,,
1919258,"Nurseries, cut flowers or cultivated turf - Nurseries - Outdoor",14412135.36,*,12970921.82,*,"Nurseries, cut flowers or cultivated turf",Outdoor,124,Sydney - Outer West and Blue Mountains,,,
1919458,"Nurseries, cut flowers or cultivated turf - Cut flowers - Outdoor",171739.95,**,154565.96,**,"Nurseries, cut flowers or cultivated turf",Outdoor,124,Sydney - Outer West and Blue Mountains,,,
1919258,"Nurseries, cut flowers or cultivated turf - Nurseries - Outdoor",11394816.17,*,10255334.55,*,"Nurseries, cut flowers or cultivated turf",Outdoor,127,Sydney - South West,,,
1919458,"Nurseries, cut flowers or cultivated turf - Cut flowers - Outdoor",372552.12,*,335296.91,*,"Nurseries, cut flowers or cultivated turf",Outdoor,127,Sydney - South West,,,
1919258,"Nurseries, cut flowers or cultivated turf - Nurseries - Outdoor",12687886.93,*,11419098.23,*,"Nurseries, cut flowers or cultivated turf",Outdoor,201,Ballarat,,,
1919458,"Nurseries, cut flowers or cultivated turf - Cut flowers - Outdoor",427680.52,**,384912.47,**,"Nurseries, cut flowers or cultivated turf",Outdoor,201,Ballarat,,,
1919258,"Nurseries, cut flowers or cultivated turf - Nurseries - Outdoor",585939.67,**,527345.71,**,"Nurseries, cut flowers or cultivated turf",Outdoor,202,Bendigo,,,
1919458,"Nurseries, cut flowers or cultivated turf - Cut flowers - Outdoor",77935.77,,70142.19,,"Nurseries, cut flowers or cultivated turf",Outdoor,202,Bendigo,,,
1919258,"Nurseries, cut flowers or cultivated turf - Nurseries - Outdoor",6917642.55,^,6225878.3,^,"Nurseries, cut flowers or cultivated turf",Outdoor,203,Geelong,,,
1919458,"Nurseries, cut flowers or cultivated turf - Cut flowers - Outdoor",17375738.09,,15638164.28,,"Nurseries, cut flowers or cultivated turf",Outdoor,203,Geelong,,,
1919258,"Nurseries, cut flowers or cultivated turf - Nurseries - Outdoor",8416906.94,*,7575216.24,*,"Nurseries, cut flowers or cultivated turf",Outdoor,204,Hume,,,
