Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,Commodity,Commodity subcategory,SA4,SA4 name,Local value($),Local value($) - Relative Standard Errors,Gross value ($) - Relative Standard Errors
1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",,,np,,"Nurseries, cut flowers or cultivated turf",Cut flowers,311,Logan - Beaudesert,,,
1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",,,np,,"Nurseries, cut flowers or cultivated turf",Cut flowers,313,Moreton Bay - North,,,
1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",5674765.06,*,5107288.55,*,"Nurseries, cut flowers or cultivated turf",Cut flowers,316,Sunshine Coast,,,
1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",2978291.54,**,2680462.39,**,"Nurseries, cut flowers or cultivated turf",Cut flowers,317,Toowoomba,,,
1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",6718888.62,^,6046999.76,^,"Nurseries, cut flowers or cultivated turf",Cut flowers,319,Wide Bay,,,
1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",1658832.22,**,1492949,**,"Nurseries, cut flowers or cultivated turf",Cut flowers,401,Adelaide - Central and Hills,,,
1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",284253.36,^,255828.03,^,"Nurseries, cut flowers or cultivated turf",Cut flowers,402,Adelaide - North,,,
1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",132708.73,**,119437.86,**,"Nurseries, cut flowers or cultivated turf",Cut flowers,403,Adelaide - South,,,
1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",1938282.67,^,1744454.41,^,"Nurseries, cut flowers or cultivated turf",Cut flowers,407,South Australia - South East,,,
1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",,,np,,"Nurseries, cut flowers or cultivated turf",Cut flowers,501,Bunbury,,,
1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",,,np,,"Nurseries, cut flowers or cultivated turf",Cut flowers,504,Perth - North East,,,
1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",992148.03,^,892933.23,^,"Nurseries, cut flowers or cultivated turf",Cut flowers,505,Perth - North West,,,
1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",,,np,,"Nurseries, cut flowers or cultivated turf",Cut flowers,506,Perth - South East,,,
1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",1174248,^,1056823.2,^,"Nurseries, cut flowers or cultivated turf",Cut flowers,507,Perth - South West,,,
1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",2947941.09,**,2653146.98,**,"Nurseries, cut flowers or cultivated turf",Cut flowers,509,Western Australia - Wheat Belt,,,
1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",,,np,,"Nurseries, cut flowers or cultivated turf",Cut flowers,510,Western Australia - Outback (North),,,
1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",775372.16,^,697834.95,^,"Nurseries, cut flowers or cultivated turf",Cut flowers,511,Western Australia - Outback (South),,,
1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",,,np,,"Nurseries, cut flowers or cultivated turf",Cut flowers,601,Hobart,,,
1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",,,np,,"Nurseries, cut flowers or cultivated turf",Cut flowers,602,Launceston and North East,,,
1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",,,np,,"Nurseries, cut flowers or cultivated turf",Cut flowers,603,South East,,,
1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",2860522.98,,2574470.68,,"Nurseries, cut flowers or cultivated turf",Cut flowers,604,West and North West,,,
1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",269055.24,,242149.72,,"Nurseries, cut flowers or cultivated turf",Cut flowers,701,Darwin,,,
