Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,Commodity,Commodity subcategory,NRMR_Code,NRMR name,Local value($),Local value($) - Relative Standard Errors,Gross value ($) - Relative Standard Errors
9017959,Livestock products - Total,149920248.4,,142359052.8,,Livestock products,Total,101,Central Tablelands,,,
9017959,Livestock products - Total,275983540.4,,265996948.4,,Livestock products,Total,102,Central West,,,
9017959,Livestock products - Total,96369715.78,^,86290123.04,^,Livestock products,Total,103,Greater Sydney,,,
9017959,Livestock products - Total,150538024.3,,144201598.9,,Livestock products,Total,104,Hunter,,,
9017959,Livestock products - Total,186995591.2,,181380277.3,,Livestock products,Total,105,Murray,,,
9017959,Livestock products - Total,119229220.1,*,118930938.9,*,Livestock products,Total,106,North Coast,,,
9017959,Livestock products - Total,81786937.71,^,77884831.4,^,Livestock products,Total,108,North West NSW,,,
9017959,Livestock products - Total,78547059.22,,75017614.11,,Livestock products,Total,109,Northern Tablelands,,,
9017959,Livestock products - Total,301610396.6,,283354299.2,,Livestock products,Total,110,Riverina,,,
9017959,Livestock products - Total,309338593.4,,302126416.6,,Livestock products,Total,111,South East NSW,,,
9017959,Livestock products - Total,148971688.6,,142540540.8,,Livestock products,Total,112,Western,,,
9017959,Livestock products - Total,493423080.3,,484097257.6,,Livestock products,Total,201,Corangamite,,,
9017959,Livestock products - Total,38586351.59,,38118425.37,,Livestock products,Total,202,East Gippsland,,,
9017959,Livestock products - Total,792431405.2,,781984683.6,,Livestock products,Total,203,Glenelg Hopkins,,,
9017959,Livestock products - Total,466390266,^,460453661.1,^,Livestock products,Total,204,Goulburn Broken,,,
9017959,Livestock products - Total,34066623.33,^,32922163.2,^,Livestock products,Total,205,Mallee,,,
9017959,Livestock products - Total,431163882.2,,423172451.6,,Livestock products,Total,206,North Central,,,
9017959,Livestock products - Total,88708924.75,,88178676.5,,Livestock products,Total,207,North East,,,
9017959,Livestock products - Total,242019779.4,^,232141596.8,^,Livestock products,Total,208,Port Phillip and Western Port,,,
9017959,Livestock products - Total,522543413.5,,520614568.6,,Livestock products,Total,209,West Gippsland,,,
9017959,Livestock products - Total,118737293.1,,114748341.9,,Livestock products,Total,210,Wimmera,,,
9017959,Livestock products - Total,63099047.27,^,62745839.98,^,Livestock products,Total,301,Burnett Mary,,,
9017959,Livestock products - Total,22057.23,*,22040.17,*,Livestock products,Total,302,Cape York,,,
9017959,Livestock products - Total,264652143.5,^,237388543.4,^,Livestock products,Total,303,Condamine,,,
9017959,Livestock products - Total,44445.31,**,44445.31,**,Livestock products,Total,304,Cooperative Management Area,,,
9017959,Livestock products - Total,25092710.37,,24032793.49,,Livestock products,Total,305,Desert Channels,,,
9017959,Livestock products - Total,17858351.76,*,17406289.15,*,Livestock products,Total,306,Fitzroy Basin,,,
9017959,Livestock products - Total,8782003.9,^,7750001.64,^,Livestock products,Total,307,North Queensland Dry Tropics,,,
9017959,Livestock products - Total,77120.84,**,74446,**,Livestock products,Total,308,Northern Gulf,,,
9017959,Livestock products - Total,27902844.48,^,26744669.93,^,Livestock products,Total,309,Queensland Murray Darling Basin,,,
9017959,Livestock products - Total,1929626.1,**,1673493.58,**,Livestock products,Total,310,Reef Catchments,,,
9017959,Livestock products - Total,92881981.52,,89944481.84,,Livestock products,Total,311,South East Queensland,,,
9017959,Livestock products - Total,20807617.81,^,19928703.38,^,Livestock products,Total,312,South West Queensland,,,
9017959,Livestock products - Total,916058.62,**,877364.27,**,Livestock products,Total,313,Southern Gulf,,,
9017959,Livestock products - Total,37715780.94,^,37211786.63,^,Livestock products,Total,314,Terrain NRM,,,
9017959,Livestock products - Total,71704009.3,,67667933.46,,Livestock products,Total,401,Adelaide and Mount Lofty Ranges,,,
9017959,Livestock products - Total,1158684.23,,1107843.47,,Livestock products,Total,402,Alinytjara Wilurara,,,
9017959,Livestock products - Total,79289725.32,,75810604.27,,Livestock products,Total,403,Eyre Peninsula,,,
9017959,Livestock products - Total,27874470.49,,26481236.92,,Livestock products,Total,404,Kangaroo Island,,,
9017959,Livestock products - Total,117728355.9,,111247909.5,,Livestock products,Total,405,Northern and Yorke,,,
9017959,Livestock products - Total,44248021.43,,42306506.23,,Livestock products,Total,406,South Australian Arid Lands,,,
9017959,Livestock products - Total,149647801.5,,145560022.9,,Livestock products,Total,407,South Australian Murray Darling Basin,,,
9017959,Livestock products - Total,232765435.4,,226488223.3,,Livestock products,Total,408,South East,,,
9017959,Livestock products - Total,160767211,,150355602.7,,Livestock products,Total,501,Northern Agricultural,,,
9017959,Livestock products - Total,75374422.01,,73055380.46,^,Livestock products,Total,502,Peel-Harvey,,,
9017959,Livestock products - Total,25286649.47,^,22284176.28,^,Livestock products,Total,503,Perth,,,
9017959,Livestock products - Total,13376463.92,^,12881462.1,^,Livestock products,Total,504,Rangelands,,,
9017959,Livestock products - Total,199772266.3,,193006192.4,,Livestock products,Total,505,South Coast,,,
9017959,Livestock products - Total,372122122.2,,364097744.2,,Livestock products,Total,506,South West,,,
9017959,Livestock products - Total,257582436.6,,247590998.6,,Livestock products,Total,507,Wheatbelt,,,
9017959,Livestock products - Total,196333030.5,,196212138.8,,Livestock products,Total,601,Cradle Coast,,,
9017959,Livestock products - Total,190258759.6,,187264018.7,,Livestock products,Total,602,North,,,
9017959,Livestock products - Total,65129191.51,,63154595.4,,Livestock products,Total,603,South,,,
9017959,Livestock products - Total,2594136.36,,2494910.97,,Livestock products,Total,801,ACT,,,
