Data item code,Data item description,Estimate,Estimate - Relative Standard Errors,Number of agricultural businesses,Number of agricultural businesses - Relative Standard Errors,State_Code,State
AGFERTTYPEALOUAN_F,Fertiliser - Fertiliser use - Urea ammonium nitrate - Volume applied (L),"15,431,378",,352,,9991,New South Wales and Australian Capital Territory
AGFERTTYPEALOUAN_F,Fertiliser - Fertiliser use - Urea ammonium nitrate - Volume applied (L),"3,684,215",,214,,9992,Victoria
AGFERTTYPEALOUAN_F,Fertiliser - Fertiliser use - Urea ammonium nitrate - Volume applied (L),"1,938,027",,83,,9993,Queensland
AGFERTTYPEALOUAN_F,Fertiliser - Fertiliser use - Urea ammonium nitrate - Volume applied (L),"8,429,094",,607,0,9994,South Australia
AGFERTTYPEALOUAN_F,Fertiliser - Fertiliser use - Urea ammonium nitrate - Volume applied (L),"161,698,664",0,,0,9995,Western Australia
AGFERTTYPEALOUAN_F,Fertiliser - Fertiliser use - Urea ammonium nitrate - Volume applied (L),"74,156",,24,,9996,Tasmania
AGFERTTYPEALOUAN_F,Fertiliser - Fertiliser use - Urea ammonium nitrate - Volume applied (L),"7,362",,5,,9997,Northern Territory
