Data item code,Data item description,Estimate,Estimate - Relative Standard Errors,Number of agricultural businesses,Number of agricultural businesses - Relative Standard Errors,State_Code,State
AGFERTTYPEAHAUAN_F,Fertiliser - Fertiliser use - Urea ammonium nitrate - Area applied to (ha),"140,949",,352,,9991,New South Wales and Australian Capital Territory
AGFERTTYPEAHAUAN_F,Fertiliser - Fertiliser use - Urea ammonium nitrate - Area applied to (ha),"59,227",,214,,9992,Victoria
AGFERTTYPEAHAUAN_F,Fertiliser - Fertiliser use - Urea ammonium nitrate - Area applied to (ha),"11,893",,83,,9993,Queensland
AGFERTTYPEAHAUAN_F,Fertiliser - Fertiliser use - Urea ammonium nitrate - Area applied to (ha),"219,943",,606,0,9994,South Australia
AGFERTTYPEAHAUAN_F,Fertiliser - Fertiliser use - Urea ammonium nitrate - Area applied to (ha),"3,050,997",0,,0,9995,Western Australia
AGFERTTYPEAHAUAN_F,Fertiliser - Fertiliser use - Urea ammonium nitrate - Area applied to (ha),"1,247",,27,,9996,Tasmania
AGFERTTYPEAHAUAN_F,Fertiliser - Fertiliser use - Urea ammonium nitrate - Area applied to (ha),162,,5,,9997,Northern Territory
