Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,SA4,SA4 name
4207358,Fruit and nuts - Stone fruit - All other stone fruit n.e.c.,4881628.39,^,4265145.78,^,101,Capital Region
4207358,Fruit and nuts - Stone fruit - All other stone fruit n.e.c.,110581.58,*,96616.65,*,102,Central Coast
4207358,Fruit and nuts - Stone fruit - All other stone fruit n.e.c.,68503.96,**,59852.85,**,103,Central West
4207358,Fruit and nuts - Stone fruit - All other stone fruit n.e.c.,142897.58,**,124851.57,**,104,Coffs Harbour - Grafton
4207358,Fruit and nuts - Stone fruit - All other stone fruit n.e.c.,1635622.86,,1429066.16,,109,Murray
4207358,Fruit and nuts - Stone fruit - All other stone fruit n.e.c.,4506896.93,^,3937737.76,^,113,Riverina
4207358,Fruit and nuts - Stone fruit - All other stone fruit n.e.c.,2289.04,**,1999.97,**,114,Southern Highlands and Shoalhaven
4207358,Fruit and nuts - Stone fruit - All other stone fruit n.e.c.,11461.29,**,10013.88,**,115,Sydney - Baulkham Hills and Hawkesbury
4207358,Fruit and nuts - Stone fruit - All other stone fruit n.e.c.,39986.7,**,34936.93,**,123,Sydney - Outer South West
4207358,Fruit and nuts - Stone fruit - All other stone fruit n.e.c.,166296.79,*,147941.73,*,204,Hume
4207358,Fruit and nuts - Stone fruit - All other stone fruit n.e.c.,13464.96,*,11978.76,*,205,Latrobe - Gippsland
4207358,Fruit and nuts - Stone fruit - All other stone fruit n.e.c.,5110.01,**,4545.99,**,211,Melbourne - Outer East
4207358,Fruit and nuts - Stone fruit - All other stone fruit n.e.c.,7239.18,**,6440.16,**,213,Melbourne - West
4207358,Fruit and nuts - Stone fruit - All other stone fruit n.e.c.,3981024.26,^,3541617.5,^,215,North West
4207358,Fruit and nuts - Stone fruit - All other stone fruit n.e.c.,24315758.52,^,21631899.29,^,216,Shepparton
4207358,Fruit and nuts - Stone fruit - All other stone fruit n.e.c.,3645880.82,,3267873.49,,307,Darling Downs - Maranoa
4207358,Fruit and nuts - Stone fruit - All other stone fruit n.e.c.,26213,^,23495.22,^,319,Wide Bay
4207358,Fruit and nuts - Stone fruit - All other stone fruit n.e.c.,184968.08,*,165608.47,*,401,Adelaide - Central and Hills
4207358,Fruit and nuts - Stone fruit - All other stone fruit n.e.c.,700.48,**,627.16,**,402,Adelaide - North
4207358,Fruit and nuts - Stone fruit - All other stone fruit n.e.c.,91748.83,*,82145.97,*,403,Adelaide - South
4207358,Fruit and nuts - Stone fruit - All other stone fruit n.e.c.,22751.76,,20370.46,,405,Barossa - Yorke - Mid North
4207358,Fruit and nuts - Stone fruit - All other stone fruit n.e.c.,572137.59,*,512255.02,*,407,South Australia - South East
4207358,Fruit and nuts - Stone fruit - All other stone fruit n.e.c.,6797778.64,,5981624.24,,501,Bunbury
4207358,Fruit and nuts - Stone fruit - All other stone fruit n.e.c.,1881279.24,*,1655409.23,*,506,Perth - South East
4207358,Fruit and nuts - Stone fruit - All other stone fruit n.e.c.,188404.92,**,165784.66,**,509,Western Australia - Wheat Belt
