Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,SA4,SA4 name
4206258,Fruit and nuts - Stone fruit - Peaches,391453.82,*,332946.1,*,101,Capital Region
4206258,Fruit and nuts - Stone fruit - Peaches,43848.96,*,37295.18,*,102,Central Coast
4206258,Fruit and nuts - Stone fruit - Peaches,795495.53,*,676598.68,*,103,Central West
4206258,Fruit and nuts - Stone fruit - Peaches,135782.49,**,115488.08,**,108,Mid North Coast
4206258,Fruit and nuts - Stone fruit - Peaches,1574517.56,,1339186.02,,109,Murray
4206258,Fruit and nuts - Stone fruit - Peaches,216337.19,**,184002.86,**,113,Riverina
4206258,Fruit and nuts - Stone fruit - Peaches,1186497.47,**,1009160.44,**,115,Sydney - Baulkham Hills and Hawkesbury
4206258,Fruit and nuts - Stone fruit - Peaches,376100.77,**,319887.76,**,123,Sydney - Outer South West
4206258,Fruit and nuts - Stone fruit - Peaches,6106.54,*,5393.47,*,202,Bendigo
4206258,Fruit and nuts - Stone fruit - Peaches,221389.75,*,195537.55,*,204,Hume
4206258,Fruit and nuts - Stone fruit - Peaches,1642.19,*,1450.43,*,205,Latrobe - Gippsland
4206258,Fruit and nuts - Stone fruit - Peaches,474.21,**,418.83,**,209,Melbourne - North East
4206258,Fruit and nuts - Stone fruit - Peaches,603034.89,,532617.09,,211,Melbourne - Outer East
4206258,Fruit and nuts - Stone fruit - Peaches,7335.82,**,6479.2,**,213,Melbourne - West
4206258,Fruit and nuts - Stone fruit - Peaches,880.3,**,777.5,**,214,Mornington Peninsula
4206258,Fruit and nuts - Stone fruit - Peaches,10277422.46,,9077303.74,,215,North West
4206258,Fruit and nuts - Stone fruit - Peaches,35451513.42,^,31311757.07,^,216,Shepparton
4206258,Fruit and nuts - Stone fruit - Peaches,869478.99,^,712136.74,^,307,Darling Downs - Maranoa
4206258,Fruit and nuts - Stone fruit - Peaches,18406.26,*,15075.43,*,313,Moreton Bay - North
4206258,Fruit and nuts - Stone fruit - Peaches,250074.94,*,204821,*,317,Toowoomba
4206258,Fruit and nuts - Stone fruit - Peaches,370508.3,^,303460.55,^,319,Wide Bay
4206258,Fruit and nuts - Stone fruit - Peaches,23331.66,*,19963.61,*,401,Adelaide - Central and Hills
4206258,Fruit and nuts - Stone fruit - Peaches,682.16,**,583.69,**,402,Adelaide - North
4206258,Fruit and nuts - Stone fruit - Peaches,61299.99,,52451,,405,Barossa - Yorke - Mid North
4206258,Fruit and nuts - Stone fruit - Peaches,6360791.53,*,5442576.6,*,407,South Australia - South East
4206258,Fruit and nuts - Stone fruit - Peaches,879068.26,^,756820.84,^,501,Bunbury
4206258,Fruit and nuts - Stone fruit - Peaches,5645143.14,*,4860102.65,*,506,Perth - South East
4206258,Fruit and nuts - Stone fruit - Peaches,435970.86,,375342.68,,509,Western Australia - Wheat Belt
