Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,SA4,SA4 name
4203958,Fruit and nuts - Stone fruit - Apricots,23105.03,*,20613.9,*,101,Capital Region
4203958,Fruit and nuts - Stone fruit - Apricots,16512.97,**,14732.58,**,103,Central West
4203958,Fruit and nuts - Stone fruit - Apricots,604309.92,,539154.65,,109,Murray
4203958,Fruit and nuts - Stone fruit - Apricots,4788.61,**,4272.31,**,113,Riverina
4203958,Fruit and nuts - Stone fruit - Apricots,14084.23,**,12565.7,**,123,Sydney - Outer South West
4203958,Fruit and nuts - Stone fruit - Apricots,2680.85,*,2539.76,*,202,Bendigo
4203958,Fruit and nuts - Stone fruit - Apricots,13306.6,**,12606.29,**,203,Geelong
4203958,Fruit and nuts - Stone fruit - Apricots,450.59,*,426.88,*,205,Latrobe - Gippsland
4203958,Fruit and nuts - Stone fruit - Apricots,26021.69,**,24652.2,**,211,Melbourne - Outer East
4203958,Fruit and nuts - Stone fruit - Apricots,6521.54,**,6178.32,**,213,Melbourne - West
4203958,Fruit and nuts - Stone fruit - Apricots,1127646.35,^,1068299.8,^,215,North West
4203958,Fruit and nuts - Stone fruit - Apricots,4286196.02,^,4060619.15,^,216,Shepparton
4203958,Fruit and nuts - Stone fruit - Apricots,183837.47,^,155468.31,^,307,Darling Downs - Maranoa
4203958,Fruit and nuts - Stone fruit - Apricots,2595.08,**,2218.71,**,401,Adelaide - Central and Hills
4203958,Fruit and nuts - Stone fruit - Apricots,267.74,**,228.91,**,402,Adelaide - North
4203958,Fruit and nuts - Stone fruit - Apricots,2870.46,*,2454.15,*,403,Adelaide - South
4203958,Fruit and nuts - Stone fruit - Apricots,40807.37,^,34888.93,^,405,Barossa - Yorke - Mid North
4203958,Fruit and nuts - Stone fruit - Apricots,3809193.73,*,3256732.67,*,407,South Australia - South East
4203958,Fruit and nuts - Stone fruit - Apricots,99756.2,^,83458.51,^,501,Bunbury
4203958,Fruit and nuts - Stone fruit - Apricots,141328.09,*,118238.58,*,506,Perth - South East
4203958,Fruit and nuts - Stone fruit - Apricots,26489.1,,22161.44,,509,Western Australia - Wheat Belt
4203958,Fruit and nuts - Stone fruit - Apricots,3449950.61,,2897487.72,,601,Hobart
4203958,Fruit and nuts - Stone fruit - Apricots,376836.24,**,316491.01,**,603,South East
