Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,Commodity,Commodity subcategory,State_Code,State,Local value($),Local value($) - Relative Standard Errors,Gross value ($) - Relative Standard Errors
4200758,Fruit and nuts - Citrus fruit - Oranges,205780679,,165218355.5,,Fruit and nuts,Oranges,1,New South Wales,,,
4200758,Fruit and nuts - Citrus fruit - Oranges,42527552.84,,34263520.82,,Fruit and nuts,Oranges,2,Victoria,,,
4200758,Fruit and nuts - Citrus fruit - Oranges,4745793.97,^,3867967.78,^,Fruit and nuts,Oranges,3,Queensland,,,
4200758,Fruit and nuts - Citrus fruit - Oranges,163139113.5,,134606467.9,,Fruit and nuts,Oranges,4,South Australia,,,
4200758,Fruit and nuts - Citrus fruit - Oranges,15704848.11,,12985178.66,,Fruit and nuts,Oranges,5,Western Australia,,,
