Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,Commodity,Commodity subcategory,State_Code,State,Local value($),Local value($) - Relative Standard Errors,Gross value ($) - Relative Standard Errors
4202658,Fruit and nuts - Pome fruit - Pears (including Nashi),203383.98,^,172944.08,^,Fruit and nuts,Pears (including Nashi),1,New South Wales,,,
4202658,Fruit and nuts - Pome fruit - Pears (including Nashi),95537295.55,,84876989.39,,Fruit and nuts,Pears (including Nashi),2,Victoria,,,
4202658,Fruit and nuts - Pome fruit - Pears (including Nashi),616446.41,*,570377.53,*,Fruit and nuts,Pears (including Nashi),3,Queensland,,,
4202658,Fruit and nuts - Pome fruit - Pears (including Nashi),14052721.62,^,12219290.09,^,Fruit and nuts,Pears (including Nashi),4,South Australia,,,
4202658,Fruit and nuts - Pome fruit - Pears (including Nashi),8516251.43,,7382427.16,,Fruit and nuts,Pears (including Nashi),5,Western Australia,,,
4202658,Fruit and nuts - Pome fruit - Pears (including Nashi),1679944.32,*,1412253.09,*,Fruit and nuts,Pears (including Nashi),6,Tasmania,,,
