Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,Commodity,Commodity subcategory,State_Code,State,Local value($),Local value($) - Relative Standard Errors,Gross value ($) - Relative Standard Errors
4302258,Fruit and nuts - Other fruit - Strawberries,795506.61,^,700355.45,^,Fruit and nuts,Strawberries,1,New South Wales,,,
4302258,Fruit and nuts - Other fruit - Strawberries,85587147.29,^,73683619.29,^,Fruit and nuts,Strawberries,2,Victoria,,,
4302258,Fruit and nuts - Other fruit - Strawberries,121274679.7,,103798024.6,,Fruit and nuts,Strawberries,3,Queensland,,,
4302258,Fruit and nuts - Other fruit - Strawberries,19272358.86,,16791824.66,,Fruit and nuts,Strawberries,4,South Australia,,,
4302258,Fruit and nuts - Other fruit - Strawberries,40762672.13,,38157019.02,,Fruit and nuts,Strawberries,5,Western Australia,,,
4302258,Fruit and nuts - Other fruit - Strawberries,19842735.8,^,17281226.03,^,Fruit and nuts,Strawberries,6,Tasmania,,,
