Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,Commodity,Commodity subcategory,State_Code,State,Local value($),Local value($) - Relative Standard Errors,Gross value ($) - Relative Standard Errors
4201458,Fruit and nuts - Citrus fruit - Mandarins,15777375.6,*,12630669.44,*,Fruit and nuts,Mandarins,1,New South Wales,,,
4201458,Fruit and nuts - Citrus fruit - Mandarins,12988849.32,,11189797.98,,Fruit and nuts,Mandarins,2,Victoria,,,
4201458,Fruit and nuts - Citrus fruit - Mandarins,141660153.1,^,117480804.4,^,Fruit and nuts,Mandarins,3,Queensland,,,
4201458,Fruit and nuts - Citrus fruit - Mandarins,48425009.24,,40346976.36,,Fruit and nuts,Mandarins,4,South Australia,,,
4201458,Fruit and nuts - Citrus fruit - Mandarins,5136331.29,,4269001.23,,Fruit and nuts,Mandarins,5,Western Australia,,,
