Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,Commodity,Commodity subcategory,State_Code,State,Local value($),Local value($) - Relative Standard Errors,Gross value ($) - Relative Standard Errors
4800558,Fruit and nuts - Grapes - All other uses,85687856.98,*,77920587.65,*,Fruit and nuts,All other uses,1,New South Wales,,,
4800558,Fruit and nuts - Grapes - All other uses,366051151.8,^,353475480.6,^,Fruit and nuts,All other uses,2,Victoria,,,
4800558,Fruit and nuts - Grapes - All other uses,32445168.49,,28963805.39,,Fruit and nuts,All other uses,3,Queensland,,,
4800558,Fruit and nuts - Grapes - All other uses,605007.81,**,591138.59,**,Fruit and nuts,All other uses,4,South Australia,,,
4800558,Fruit and nuts - Grapes - All other uses,14086545.25,^,12708578.56,^,Fruit and nuts,All other uses,5,Western Australia,,,
4800558,Fruit and nuts - Grapes - All other uses,5328463.89,,4927621.62,,Fruit and nuts,All other uses,7,Northern Territory,,,
