Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,Commodity,Commodity subcategory,State_Code,State,Local value($),Local value($) - Relative Standard Errors,Gross value ($) - Relative Standard Errors
4209058,Fruit and nuts - Nuts - Macadamias,105902499.5,,103945482,,Fruit and nuts,Macadamias,1,New South Wales,,,
4209058,Fruit and nuts - Nuts - Macadamias,139418986.4,,136611582.7,,Fruit and nuts,Macadamias,3,Queensland,,,
4209058,Fruit and nuts - Nuts - Macadamias,160364.57,**,155923.38,**,Fruit and nuts,Macadamias,5,Western Australia,,,
