Data item code,Data item description,Estimate,Estimate - Relative Standard Errors,Number of agricultural businesses,Number of agricultural businesses - Relative Standard Errors,NRMR_Code,NRMR name
AGLANDSOLDHA_F,Agricultural land vacated - Land sold during the reference period - Total area (ha),"34,173",,116,,101,Central Tablelands
AGLANDSOLDHA_F,Agricultural land vacated - Land sold during the reference period - Total area (ha),"115,225",,124,,102,Central West
AGLANDSOLDHA_F,Agricultural land vacated - Land sold during the reference period - Total area (ha),180,,15,,103,Greater Sydney
AGLANDSOLDHA_F,Agricultural land vacated - Land sold during the reference period - Total area (ha),"6,522",,17,,104,Hunter
AGLANDSOLDHA_F,Agricultural land vacated - Land sold during the reference period - Total area (ha),"21,027",,54,,105,Murray
AGLANDSOLDHA_F,Agricultural land vacated - Land sold during the reference period - Total area (ha),"6,686",,92,,106,North Coast
AGLANDSOLDHA_F,Agricultural land vacated - Land sold during the reference period - Total area (ha),"146,966",,103,,108,North West NSW
AGLANDSOLDHA_F,Agricultural land vacated - Land sold during the reference period - Total area (ha),"16,600",,67,,109,Northern Tablelands
AGLANDSOLDHA_F,Agricultural land vacated - Land sold during the reference period - Total area (ha),"32,834",,81,,111,South East NSW
AGLANDSOLDHA_F,Agricultural land vacated - Land sold during the reference period - Total area (ha),"287,023",,30,,112,Western
AGLANDSOLDHA_F,Agricultural land vacated - Land sold during the reference period - Total area (ha),"1,794",,,0,201,Corangamite
AGLANDSOLDHA_F,Agricultural land vacated - Land sold during the reference period - Total area (ha),np,0,,0,202,East Gippsland
AGLANDSOLDHA_F,Agricultural land vacated - Land sold during the reference period - Total area (ha),"34,631",,179,,203,Glenelg Hopkins
AGLANDSOLDHA_F,Agricultural land vacated - Land sold during the reference period - Total area (ha),"14,889",,199,,204,Goulburn Broken
AGLANDSOLDHA_F,Agricultural land vacated - Land sold during the reference period - Total area (ha),"45,819",,49,,205,Mallee
AGLANDSOLDHA_F,Agricultural land vacated - Land sold during the reference period - Total area (ha),"62,148",,102,,206,North Central
AGLANDSOLDHA_F,Agricultural land vacated - Land sold during the reference period - Total area (ha),"9,621",,97,,207,North East
AGLANDSOLDHA_F,Agricultural land vacated - Land sold during the reference period - Total area (ha),"4,483",,73,,208,Port Phillip and Western Port
AGLANDSOLDHA_F,Agricultural land vacated - Land sold during the reference period - Total area (ha),"5,102",,91,,209,West Gippsland
AGLANDSOLDHA_F,Agricultural land vacated - Land sold during the reference period - Total area (ha),np,0,60,,210,Wimmera
AGLANDSOLDHA_F,Agricultural land vacated - Land sold during the reference period - Total area (ha),"49,048",,89,,301,Burnett Mary
AGLANDSOLDHA_F,Agricultural land vacated - Land sold during the reference period - Total area (ha),np,0,,0,302,Cape York
AGLANDSOLDHA_F,Agricultural land vacated - Land sold during the reference period - Total area (ha),"18,239",,66,,303,Condamine
AGLANDSOLDHA_F,Agricultural land vacated - Land sold during the reference period - Total area (ha),"210,569",,17,,305,Desert Channels
AGLANDSOLDHA_F,Agricultural land vacated - Land sold during the reference period - Total area (ha),"133,620",,177,,306,Fitzroy Basin
AGLANDSOLDHA_F,Agricultural land vacated - Land sold during the reference period - Total area (ha),"134,854",,43,,307,North Queensland Dry Tropics
AGLANDSOLDHA_F,Agricultural land vacated - Land sold during the reference period - Total area (ha),np,0,,0,308,Northern Gulf
AGLANDSOLDHA_F,Agricultural land vacated - Land sold during the reference period - Total area (ha),"184,987",,76,,309,Queensland Murray Darling Basin
AGLANDSOLDHA_F,Agricultural land vacated - Land sold during the reference period - Total area (ha),"9,590",,35,,310,Reef Catchments
AGLANDSOLDHA_F,Agricultural land vacated - Land sold during the reference period - Total area (ha),"37,032",,54,,311,South East Queensland
AGLANDSOLDHA_F,Agricultural land vacated - Land sold during the reference period - Total area (ha),np,0,,0,312,South West Queensland
AGLANDSOLDHA_F,Agricultural land vacated - Land sold during the reference period - Total area (ha),np,0,,0,313,Southern Gulf
AGLANDSOLDHA_F,Agricultural land vacated - Land sold during the reference period - Total area (ha),"3,207",,33,,314,Terrain NRM
AGLANDSOLDHA_F,Agricultural land vacated - Land sold during the reference period - Total area (ha),"3,381",,61,,401,Adelaide and Mount Lofty Ranges
AGLANDSOLDHA_F,Agricultural land vacated - Land sold during the reference period - Total area (ha),"57,837",,,0,403,Eyre Peninsula
AGLANDSOLDHA_F,Agricultural land vacated - Land sold during the reference period - Total area (ha),np,0,,0,404,Kangaroo Island
AGLANDSOLDHA_F,Agricultural land vacated - Land sold during the reference period - Total area (ha),"16,658",,58,,405,Northern and Yorke
AGLANDSOLDHA_F,Agricultural land vacated - Land sold during the reference period - Total area (ha),np,0,56,,407,South Australian Murray Darling Basin
AGLANDSOLDHA_F,Agricultural land vacated - Land sold during the reference period - Total area (ha),"410,266",,86,,408,South East
AGLANDSOLDHA_F,Agricultural land vacated - Land sold during the reference period - Total area (ha),"52,084",,47,,501,Northern Agricultural
AGLANDSOLDHA_F,Agricultural land vacated - Land sold during the reference period - Total area (ha),"5,905",,,0,502,Peel-Harvey
AGLANDSOLDHA_F,Agricultural land vacated - Land sold during the reference period - Total area (ha),np,0,,0,503,Perth
AGLANDSOLDHA_F,Agricultural land vacated - Land sold during the reference period - Total area (ha),"2,235,358",,12,,504,Rangelands
AGLANDSOLDHA_F,Agricultural land vacated - Land sold during the reference period - Total area (ha),"60,047",,31,,505,South Coast
AGLANDSOLDHA_F,Agricultural land vacated - Land sold during the reference period - Total area (ha),"30,825",,78,,506,South West
AGLANDSOLDHA_F,Agricultural land vacated - Land sold during the reference period - Total area (ha),"3,196",,35,,601,Cradle Coast
AGLANDSOLDHA_F,Agricultural land vacated - Land sold during the reference period - Total area (ha),np,0,27,,602,North
AGLANDSOLDHA_F,Agricultural land vacated - Land sold during the reference period - Total area (ha),"1,481",,5,,603,South
AGLANDSOLDHA_F,Agricultural land vacated - Land sold during the reference period - Total area (ha),np,0,6,,701,Northern Territory
