Data item code,Data item description,Estimate,Estimate - Relative Standard Errors,Number of agricultural businesses,Number of agricultural businesses - Relative Standard Errors,NRMR_Code,NRMR name
LMSOILENHAHAGM_F,Soil management - Soil enhancer use - Green manure - Area applied to (ha),98,,13,,101,Central Tablelands
LMSOILENHAHAGM_F,Soil management - Soil enhancer use - Green manure - Area applied to (ha),np,0,15,,102,Central West
LMSOILENHAHAGM_F,Soil management - Soil enhancer use - Green manure - Area applied to (ha),291,,25,,103,Greater Sydney
LMSOILENHAHAGM_F,Soil management - Soil enhancer use - Green manure - Area applied to (ha),np,0,21,,104,Hunter
LMSOILENHAHAGM_F,Soil management - Soil enhancer use - Green manure - Area applied to (ha),"1,237",0,13,,105,Murray
LMSOILENHAHAGM_F,Soil management - Soil enhancer use - Green manure - Area applied to (ha),880,,54,,106,North Coast
LMSOILENHAHAGM_F,Soil management - Soil enhancer use - Green manure - Area applied to (ha),np,0,17,,108,North West NSW
LMSOILENHAHAGM_F,Soil management - Soil enhancer use - Green manure - Area applied to (ha),"1,762",,35,,109,Northern Tablelands
LMSOILENHAHAGM_F,Soil management - Soil enhancer use - Green manure - Area applied to (ha),639,,23,,111,South East NSW
LMSOILENHAHAGM_F,Soil management - Soil enhancer use - Green manure - Area applied to (ha),341,,23,,112,Western
LMSOILENHAHAGM_F,Soil management - Soil enhancer use - Green manure - Area applied to (ha),424,,29,,201,Corangamite
LMSOILENHAHAGM_F,Soil management - Soil enhancer use - Green manure - Area applied to (ha),511,0,,0,202,East Gippsland
LMSOILENHAHAGM_F,Soil management - Soil enhancer use - Green manure - Area applied to (ha),np,0,23,,203,Glenelg Hopkins
LMSOILENHAHAGM_F,Soil management - Soil enhancer use - Green manure - Area applied to (ha),"1,644",,113,,204,Goulburn Broken
LMSOILENHAHAGM_F,Soil management - Soil enhancer use - Green manure - Area applied to (ha),"2,047",,49,,205,Mallee
LMSOILENHAHAGM_F,Soil management - Soil enhancer use - Green manure - Area applied to (ha),"2,927",,38,,206,North Central
LMSOILENHAHAGM_F,Soil management - Soil enhancer use - Green manure - Area applied to (ha),22,,13,,207,North East
LMSOILENHAHAGM_F,Soil management - Soil enhancer use - Green manure - Area applied to (ha),"1,077",,82,,208,Port Phillip and Western Port
LMSOILENHAHAGM_F,Soil management - Soil enhancer use - Green manure - Area applied to (ha),571,,62,,209,West Gippsland
LMSOILENHAHAGM_F,Soil management - Soil enhancer use - Green manure - Area applied to (ha),np,0,,0,210,Wimmera
LMSOILENHAHAGM_F,Soil management - Soil enhancer use - Green manure - Area applied to (ha),"3,393",,69,,301,Burnett Mary
LMSOILENHAHAGM_F,Soil management - Soil enhancer use - Green manure - Area applied to (ha),np,0,,0,302,Cape York
LMSOILENHAHAGM_F,Soil management - Soil enhancer use - Green manure - Area applied to (ha),"4,131",,66,,303,Condamine
LMSOILENHAHAGM_F,Soil management - Soil enhancer use - Green manure - Area applied to (ha),"4,445",,29,,306,Fitzroy Basin
LMSOILENHAHAGM_F,Soil management - Soil enhancer use - Green manure - Area applied to (ha),319,,,0,307,North Queensland Dry Tropics
LMSOILENHAHAGM_F,Soil management - Soil enhancer use - Green manure - Area applied to (ha),np,0,,0,308,Northern Gulf
LMSOILENHAHAGM_F,Soil management - Soil enhancer use - Green manure - Area applied to (ha),"1,806",,36,,309,Queensland Murray Darling Basin
LMSOILENHAHAGM_F,Soil management - Soil enhancer use - Green manure - Area applied to (ha),np,0,10,,310,Reef Catchments
LMSOILENHAHAGM_F,Soil management - Soil enhancer use - Green manure - Area applied to (ha),"1,311",,59,,311,South East Queensland
LMSOILENHAHAGM_F,Soil management - Soil enhancer use - Green manure - Area applied to (ha),"1,272",,39,,314,Terrain NRM
LMSOILENHAHAGM_F,Soil management - Soil enhancer use - Green manure - Area applied to (ha),340,,23,,401,Adelaide and Mount Lofty Ranges
LMSOILENHAHAGM_F,Soil management - Soil enhancer use - Green manure - Area applied to (ha),np,0,,0,403,Eyre Peninsula
LMSOILENHAHAGM_F,Soil management - Soil enhancer use - Green manure - Area applied to (ha),np,0,,0,404,Kangaroo Island
LMSOILENHAHAGM_F,Soil management - Soil enhancer use - Green manure - Area applied to (ha),np,0,,0,405,Northern and Yorke
LMSOILENHAHAGM_F,Soil management - Soil enhancer use - Green manure - Area applied to (ha),"2,519",0,33,,407,South Australian Murray Darling Basin
LMSOILENHAHAGM_F,Soil management - Soil enhancer use - Green manure - Area applied to (ha),739,,23,,408,South East
LMSOILENHAHAGM_F,Soil management - Soil enhancer use - Green manure - Area applied to (ha),"1,073",,12,,501,Northern Agricultural
LMSOILENHAHAGM_F,Soil management - Soil enhancer use - Green manure - Area applied to (ha),np,0,,0,502,Peel-Harvey
LMSOILENHAHAGM_F,Soil management - Soil enhancer use - Green manure - Area applied to (ha),np,0,,0,503,Perth
LMSOILENHAHAGM_F,Soil management - Soil enhancer use - Green manure - Area applied to (ha),"1,743",,24,,505,South Coast
LMSOILENHAHAGM_F,Soil management - Soil enhancer use - Green manure - Area applied to (ha),404,,22,,506,South West
LMSOILENHAHAGM_F,Soil management - Soil enhancer use - Green manure - Area applied to (ha),"1,125",,32,,601,Cradle Coast
LMSOILENHAHAGM_F,Soil management - Soil enhancer use - Green manure - Area applied to (ha),284,0,9,,602,North
LMSOILENHAHAGM_F,Soil management - Soil enhancer use - Green manure - Area applied to (ha),5,,13,,603,South
LMSOILENHAHAGM_F,Soil management - Soil enhancer use - Green manure - Area applied to (ha),"1,290",0,16,0,701,Northern Territory
