Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,NRMR_Code,NRMR name
4207358,Fruit and nuts - Stone fruit - All other stone fruit n.e.c.,68503.96,**,59852.85,**,101,Central Tablelands
4207358,Fruit and nuts - Stone fruit - All other stone fruit n.e.c.,162029.57,*,141567.47,*,103,Greater Sydney
4207358,Fruit and nuts - Stone fruit - All other stone fruit n.e.c.,1635622.86,,1429066.16,,105,Murray
4207358,Fruit and nuts - Stone fruit - All other stone fruit n.e.c.,142897.58,**,124851.57,**,106,North Coast
4207358,Fruit and nuts - Stone fruit - All other stone fruit n.e.c.,9388525.32,,8202883.54,,110,Riverina
4207358,Fruit and nuts - Stone fruit - All other stone fruit n.e.c.,2289.04,**,1999.97,**,111,South East NSW
4207358,Fruit and nuts - Stone fruit - All other stone fruit n.e.c.,13464.96,*,11978.76,*,202,East Gippsland
4207358,Fruit and nuts - Stone fruit - All other stone fruit n.e.c.,24367824.44,^,21678218.42,^,204,Goulburn Broken
4207358,Fruit and nuts - Stone fruit - All other stone fruit n.e.c.,88324.67,*,78575.8,*,205,Mallee
4207358,Fruit and nuts - Stone fruit - All other stone fruit n.e.c.,3892699.59,^,3463041.69,^,206,North Central
4207358,Fruit and nuts - Stone fruit - All other stone fruit n.e.c.,114230.87,*,101622.61,*,207,North East
4207358,Fruit and nuts - Stone fruit - All other stone fruit n.e.c.,12349.2,**,10986.15,**,208,Port Phillip and Western Port
4207358,Fruit and nuts - Stone fruit - All other stone fruit n.e.c.,26213,^,23495.22,^,301,Burnett Mary
4207358,Fruit and nuts - Stone fruit - All other stone fruit n.e.c.,3645880.82,,3267873.49,,309,Queensland Murray Darling Basin
4207358,Fruit and nuts - Stone fruit - All other stone fruit n.e.c.,279906.5,*,250610.19,*,401,Adelaide and Mount Lofty Ranges
4207358,Fruit and nuts - Stone fruit - All other stone fruit n.e.c.,20262.64,,18141.86,,405,Northern and Yorke
4207358,Fruit and nuts - Stone fruit - All other stone fruit n.e.c.,572137.59,*,512255.02,*,407,South Australian Murray Darling Basin
4207358,Fruit and nuts - Stone fruit - All other stone fruit n.e.c.,53659.85,,47217.35,,501,Northern Agricultural
4207358,Fruit and nuts - Stone fruit - All other stone fruit n.e.c.,134659.56,**,118492.07,**,502,Peel-Harvey
4207358,Fruit and nuts - Stone fruit - All other stone fruit n.e.c.,1881279.24,*,1655409.23,*,503,Perth
4207358,Fruit and nuts - Stone fruit - All other stone fruit n.e.c.,85.51,*,75.24,*,505,South Coast
4207358,Fruit and nuts - Stone fruit - All other stone fruit n.e.c.,6797778.64,,5981624.24,,506,South West
