Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,NRMR_Code,NRMR name
4205558,Fruit and nuts - Stone fruit - Nectarines,292432.89,**,253024.01,**,101,Central Tablelands
4205558,Fruit and nuts - Stone fruit - Nectarines,1561571.57,*,1351130.86,*,103,Greater Sydney
4205558,Fruit and nuts - Stone fruit - Nectarines,3350968.31,,2899384.68,,105,Murray
4205558,Fruit and nuts - Stone fruit - Nectarines,138462.67,**,119803.14,**,106,North Coast
4205558,Fruit and nuts - Stone fruit - Nectarines,518661.35,*,448765.45,*,110,Riverina
4205558,Fruit and nuts - Stone fruit - Nectarines,319982.22,**,276860.74,**,112,Western
4205558,Fruit and nuts - Stone fruit - Nectarines,2430.28,*,2086.72,*,202,East Gippsland
4205558,Fruit and nuts - Stone fruit - Nectarines,19106111.97,^,16405175.73,^,204,Goulburn Broken
4205558,Fruit and nuts - Stone fruit - Nectarines,10321269.78,^,8862203.09,^,205,Mallee
4205558,Fruit and nuts - Stone fruit - Nectarines,56616283.38,,48612720.34,,206,North Central
4205558,Fruit and nuts - Stone fruit - Nectarines,90486.58,*,77694.94,*,207,North East
4205558,Fruit and nuts - Stone fruit - Nectarines,17370.01,**,14914.5,**,208,Port Phillip and Western Port
4205558,Fruit and nuts - Stone fruit - Nectarines,410206.66,^,337821.19,^,301,Burnett Mary
4205558,Fruit and nuts - Stone fruit - Nectarines,993759.45,^,818399.68,^,309,Queensland Murray Darling Basin
4205558,Fruit and nuts - Stone fruit - Nectarines,146266.39,*,120456.08,*,311,South East Queensland
4205558,Fruit and nuts - Stone fruit - Nectarines,24038.3,*,20445.67,*,401,Adelaide and Mount Lofty Ranges
4205558,Fruit and nuts - Stone fruit - Nectarines,4628.24,,3936.53,,405,Northern and Yorke
4205558,Fruit and nuts - Stone fruit - Nectarines,9203948.45,*,7828376.36,*,407,South Australian Murray Darling Basin
4205558,Fruit and nuts - Stone fruit - Nectarines,419659.1,,355736.35,,501,Northern Agricultural
4205558,Fruit and nuts - Stone fruit - Nectarines,8294356.6,*,7030954.61,*,503,Perth
4205558,Fruit and nuts - Stone fruit - Nectarines,458.96,*,389.05,*,505,South Coast
4205558,Fruit and nuts - Stone fruit - Nectarines,8612970.71,^,7301037.21,^,506,South West
