State,StateName,lga_code_2016,lga_name_2016,Visitors_000,Nights_000,AvNightsStay,Spend_M,AvSpendTrip,AvSpendNight,AvSpendNight_AccomCM_M
1,NSW,14650,Lake Macquarie (C),8.876,158.8715,17.898997296,6.724359914,757.58899437,42.325778469,64.192590286
1,NSW,14850,Lismore (C),11.43225,181.82975,15.904983708,9.435146952,825.30971173,51.890006734,60.330366866
1,NSW,14870,Lithgow (C),2.48475,12.89575,5.1899587484,0.6558098478,263.93393612,50.854727159,
1,NSW,15050,Maitland (C),4.41575,66.86725,15.142897583,2.8165604773,637.84418894,42.121673574,
1,NSW,15240,Mid-Coast (A),20.91275,164.5245,7.8671862859,6.6731270595,319.09371362,40.560081079,56.558333896
1,NSW,15270,Mid-Western Regional (A),4.168,66.0835,15.854966411,2.8036894051,672.67020275,42.426466593,80.606778746
1,NSW,15300,Moree Plains (A),3.61225,141.249,39.102775279,6.3258995822,1751.2352639,44.785446851,55.485684477
1,NSW,15520,Murray River (A),,,,,,,
1,NSW,15700,Nambucca (A),4.55225,34.7585,7.6354549948,1.3259920678,291.28278714,38.148713775,88.133451861
1,NSW,15750,Narrabri (A),2.0595,39.35875,19.110827871,1.7052380665,827.98643677,43.325513806,
1,NSW,15900,Newcastle (C),85.59575,1805.3105,21.091123099,125.90061562,1470.8746126,69.739036926,85.350762729
1,NSW,16150,Orange (C),8.47775,117.5245,13.862699419,5.9012957809,696.09221561,50.213323868,67.656549259
1,NSW,16200,Parkes (A),1.42075,22.74825,16.011437621,0.8384516047,590.14717912,36.857850812,
1,NSW,16380,Port Macquarie-Hastings (A),55.67125,294.9835,5.2986685228,15.514438177,278.67953705,52.594257568,52.999313908
1,NSW,16400,Port Stephens (A),26.6855,123.10975,4.6133574413,10.828399231,405.77839018,87.957283895,113.14841538
1,NSW,16490,Queanbeyan-Palerang Regional (A),3.67825,98.9895,26.912118535,3.8016441862,1033.5469819,38.404519532,
1,NSW,16610,Richmond Valley (A),2.987,28.21175,9.4448443254,1.4247402632,476.98033587,50.501662011,
1,NSW,16900,Shellharbour (C),2.4235,66.29475,27.354961832,2.9712515517,1226.0167327,44.818806191,
1,NSW,16950,Shoalhaven (C),24.6995,205.29325,8.3116358631,12.478319209,505.2053365,60.782900602,88.93037478
1,NSW,17000,Singleton (A),5.816,103.04725,17.717890303,4.8170728726,828.24499186,46.746253516,96.637657066
1,NSW,17040,Snowy Monaro Regional (A),14.89675,184.546,12.388339739,9.4950665416,637.39181644,51.450947415,59.471318532
1,NSW,17080,Snowy Valleys (A),3.80325,91.65725,24.099717347,5.2312994808,1375.4813596,57.074584725,53.498747551
1,NSW,17310,Tamworth Regional (A),11.4895,304.6545,26.515905827,14.389377409,1252.3936994,47.231790139,51.082342019
1,NSW,17550,Tweed (A),19.79825,254.744,12.86699582,13.326480513,673.11406379,52.313226272,82.456392143
1,NSW,17620,Upper Hunter Shire (A),2.71425,87.004,32.054527033,4.1456532189,1527.3660197,47.648995666,
1,NSW,17750,Wagga Wagga (C),10.3545,219.41575,21.190376165,11.870356554,1146.39592,54.099838111,60.268314053
1,NSW,18020,Warrumbungle Shire (A),2.09175,16.444,7.8613601052,0.7734160505,369.7459307,47.033328299,
1,NSW,18230,Western Plains Regional (A),9.78125,233.2395,23.845571885,9.5942000567,980.87668312,41.134542205,46.420179061
1,NSW,18350,Wingecarribee (A),9.38975,145.66025,15.512686706,10.065159067,1071.9304632,69.100245722,96.610099003
1,NSW,18450,Wollongong (C),50.3425,1517.7345,30.148175001,140.26361387,2786.1868971,92.416436384,108.01508645
1,NSW,18710,Yass Valley (A),3.07675,35.405,11.507272284,1.3404492689,435.67051888,37.860451037,
2,VIC,20110,Alpine (S),6.38575,36.83225,5.7678816114,2.8132823574,440.55629446,76.380953034,91.472937025
2,VIC,20570,Ballarat (C),23.36175,268.4515,11.491069804,20.075121633,859.3158318,74.781186298,111.92882143
2,VIC,20740,Bass Coast (S),38.89075,133.8095,3.4406510546,14.114757008,362.93352553,105.48396794,141.49253852
2,VIC,20830,Baw Baw (S),4.98925,107.9615,21.63882347,3.8806800173,777.80829128,35.945036122,34.148669676
2,VIC,21010,Benalla (RC),2.0055,33.07,16.489653453,1.9267434028,960.72969472,58.262576437,
2,VIC,21370,Campaspe (S),9.054,126.806,14.005522421,5.9955739461,662.20167286,47.281468906,58.156307719
2,VIC,21450,Cardinia (S),8.2785,300.2295,36.266171408,11.442100805,1382.1466214,38.111180963,
2,VIC,21750,Colac-Otway (S),60.96025,136.29475,2.2357970973,16.291992497,267.25599874,119.53499674,135.07829903
2,VIC,21830,Corangamite (S),34.5725,59.242,1.7135584641,7.6158100818,220.28520014,128.55423655,147.61789731
2,VIC,22110,East Gippsland (S),32.2825,158.5085,4.9100441416,6.8878362288,213.36130191,43.454049649,53.539443772
2,VIC,22170,Frankston (C),17.38025,408.24075,23.488773176,24.108713851,1387.1327427,59.055138056,89.515766092
2,VIC,22410,Glenelg (S),11.04225,49.55425,4.4876949897,3.7097633957,335.96082281,74.862668605,107.20956955
2,VIC,22620,Greater Bendigo (C),13.52875,155.828,11.518285134,9.9838641138,737.97387887,64.069769963,85.397452784
2,VIC,22750,Greater Geelong (C),44.88625,644.49375,14.358378122,53.99497148,1202.9289923,83.778890765,109.49594706
2,VIC,22830,Greater Shepparton (C),11.85575,344.90675,29.091938511,16.156929651,1362.7927083,46.844341698,59.319086341
2,VIC,22910,Hepburn (S),5.34475,36.39275,6.8090649703,2.5732949896,481.46218057,70.70900082,149.96152732
2,VIC,23190,Horsham (RC),3.98725,35.88075,8.9988714026,1.2021469164,301.49775318,33.503951739,111.55397826
2,VIC,23350,Indigo (S),3.14025,18.717,5.960353475,1.0571962016,336.65988429,56.483207867,
2,VIC,23810,Latrobe (C) (Vic.),5.5255,94.42075,17.088182065,5.1409837197,930.41059085,54.447605211,77.512435918
2,VIC,24130,Macedon Ranges (S),4.9605,71.07875,14.328948695,3.6513762468,736.09036322,51.370856223,
2,VIC,24250,Mansfield (S),2.28675,24.756,10.825844539,1.5510385988,678.27204497,62.653037601,
2,VIC,24780,Mildura (RC),17.9775,607.34775,33.783771381,22.42289741,1247.2756173,36.919371827,41.864082718
2,VIC,24850,Mitchell (S),3.8155,66.70625,17.482964225,10.323866567,2705.7702967,154.76610613,
2,VIC,24900,Moira (S),3.3235,102.2175,30.755980141,4.1334835838,1243.7140315,40.438120516,
2,VIC,25340,Mornington Peninsula (S),31.223,326.4865,10.456602505,18.782693671,601.56595044,57.529771279,104.55117726
2,VIC,25430,Mount Alexander (S),2.7815,34.43825,12.38117922,1.9485706577,700.54670418,56.581581749,
2,VIC,25490,Moyne (S),20.84575,68.23025,3.2731012317,7.5284812913,361.15185548,110.33934789,161.76703095
2,VIC,25620,Murrindindi (S),8.18575,47.24775,5.7719512568,3.0938310589,377.95327965,65.481024152,113.95427186
2,VIC,25710,Nillumbik (S),5.631,109.98775,19.532543065,5.516727959,979.70661676,50.157658094,
2,VIC,25810,Northern Grampians (S),30.6545,68.712,2.2414979856,4.5766151048,149.2966809,66.6057618,77.116709752
2,VIC,26080,Queenscliffe (B),3.22225,13.747,4.2662735666,1.234535799,383.12849686,89.804015348,115.74154762
2,VIC,26170,South Gippsland (S),18.65775,119.0865,6.3826827994,7.3818134621,395.64328293,61.986988131,77.290382853
2,VIC,26260,Southern Grampians (S),4.6135,39.56775,8.5765145768,1.4102915344,305.68798837,35.64244958,134.29752998
2,VIC,26430,Strathbogie (S),,,,,,,
2,VIC,26490,Surf Coast (S),35.68425,138.1165,3.8705171049,15.369433097,430.70635076,111.27876175,130.20596666
2,VIC,26610,Swan Hill (RC),5.064,139.394,27.526461295,5.3925812454,1064.885712,38.685892115,40.715755189
2,VIC,26700,Wangaratta (RC),4.2205,85.32225,20.216147376,3.9216596299,929.19313587,45.962918581,68.627831946
2,VIC,26730,Warrnambool (C),27.17375,287.66275,10.586052716,14.220351614,523.31207926,49.434108566,59.137522572
2,VIC,26810,Wellington (S),9.8465,140.36025,14.254836744,7.5744943506,769.25753828,53.96466842,57.438345251
2,VIC,27170,Wodonga (C),2.984,32.59625,10.923676273,1.5518585814,520.05984631,47.608500407,
2,VIC,27450,Yarra Ranges (S),17.126,310.38075,18.123365059,17.934848505,1047.2292716,57.783378979,57.730747623
3,QLD,30370,Banana (S),4.89,83.9525,17.168200409,2.6156100537,534.88958153,31.155832806,37.152235782
3,QLD,31820,Bundaberg (R),34.6355,850.725,24.562226617,31.034178,896.02223151,36.479682623,36.546683551
3,QLD,31900,Burdekin (S),5.112,136.97025,26.793867371,5.32334357,1041.3426389,38.864962063,39.966815918
3,QLD,32080,Cairns (R),728.65025,4769.34125,6.5454465294,805.91638049,1106.0400796,168.97855243,192.16312724
3,QLD,32260,Cassowary Coast (R),46.89525,437.092,9.3206028329,32.561106129,694.33697717,74.494857212,79.63739451
3,QLD,32270,Central Highlands (R) (Qld),8.895,202.392,22.753456998,6.3308052778,711.72628194,31.279918563,40.66291109
3,QLD,32310,Charters Towers (R),4.896,29.1425,5.9523080065,1.7512569036,357.69136104,60.092885086,75.103425499
3,QLD,32500,Cook (S),7.1935,91.28675,12.690171683,7.9040552539,1098.7774038,86.584912421,99.521165171
3,QLD,32810,Douglas (S),93.134,602.213,6.4660918676,87.332297646,937.70586086,145.01895118,158.3338769
3,QLD,33220,Fraser Coast (R),130.431,641.9825,4.9220085716,39.4808223,302.69508246,61.4982843,78.182823883
3,QLD,33360,Gladstone (R),52.65625,655.80025,12.454366766,27.94769566,530.757425,42.616171098,61.209419322
3,QLD,33430,Gold Coast (C),870.219,8545.70075,9.8201725658,1064.8279597,1223.6321658,124.60393721,154.77364536
3,QLD,33610,Goondiwindi (R),1.903,41.6965,21.91093011,1.3524583188,710.69801301,32.435775635,
3,QLD,33620,Gympie (R),49.5155,211.54375,4.2722733286,13.879323991,280.30261213,65.609709533,78.788072901
3,QLD,33800,Hinchinbrook (S),3.6135,16.20525,4.4846409298,0.735564149,203.56002463,45.390484504,69.996690331
3,QLD,33960,Ipswich (C),17.93275,403.44575,22.49770671,25.120232474,1400.8020228,62.264213897,117.108805
3,QLD,33980,Isaac (R),4.4435,121.28175,27.294193766,3.0816449912,693.5174955,25.408975309,22.808601368
3,QLD,34530,Livingstone (S),13.67975,86.8145,6.3462051573,3.8323730379,280.14934761,44.144388759,58.788955309
3,QLD,34590,Logan (C),28.80325,634.11675,22.015458325,30.609229057,1062.7005306,48.270652143,71.719739142
3,QLD,34770,Mackay (R),41.0835,529.92575,12.898748889,25.34739058,616.97252132,47.831966232,67.298463942
3,QLD,34860,Maranoa (R),7.3815,159.28575,21.579048974,3.746147531,507.50491513,23.51840972,43.169028802
3,QLD,34880,Mareeba (S),10.26125,265.46275,25.870410525,12.867174211,1253.9577742,48.470733505,56.055795208
3,QLD,35300,Mount Isa (C),10.78475,116.17,10.771691509,4.50092248,417.34138297,38.744275458,54.249122029
3,QLD,35740,Noosa (S),133.81125,856.6225,6.4017225756,80.226319323,599.54838867,93.654228464,106.38571339
3,QLD,36370,Rockhampton (R),48.7395,292.4445,6.0001538793,16.28639923,334.1519554,55.690564297,75.843590461
3,QLD,36510,Scenic Rim (R),13.37025,156.197,11.682429274,9.1133365523,681.61302536,58.345144608,99.845156271
3,QLD,36580,Somerset (R),2.2245,77.6895,34.924477411,3.0543929599,1373.0694358,39.315389594,
3,QLD,36630,South Burnett (R),2.627,35.176,13.390178911,1.3361498225,508.62193472,37.984700435,
3,QLD,36660,Southern Downs (R),8.124,380.72,46.863613983,13.261955559,1632.4416001,34.833882011,35.588459142
3,QLD,36720,Sunshine Coast (R),111.3945,1591.856,14.2902567,123.0726874,1104.8363016,77.313957669,106.87254768
3,QLD,36820,Tablelands (R),13.8745,140.51225,10.127373959,11.67348073,841.36226389,83.078028644,92.395161005
3,QLD,36910,Toowoomba (R),21.86525,648.6775,29.6670516,33.044296733,1511.2700167,50.941024982,69.226988123
3,QLD,37010,Townsville (C),109.6915,1303.36275,11.882076095,79.496927434,724.73188382,60.99370834,75.639391771
3,QLD,37310,Western Downs (R),8.99825,222.21,24.694801767,11.29271983,1254.9906737,50.820034336,72.476197817
3,QLD,37340,Whitsunday (R),211.4245,1432.19125,6.7740079792,163.31137575,772.43354364,114.02902772,125.12465534
4,SA,40120,Adelaide Hills (DC),2.7655,49.20525,17.792532996,2.4870525112,899.31387135,50.544454326,
4,SA,40220,Alexandrina (DC),4.254,25.9245,6.0941466855,2.1300982687,500.72831892,82.16545232,192.58765087
4,SA,40310,Barossa (DC),11.233,133.25225,11.862570106,12.02884168,1070.8485427,90.271208777,120.76690429
4,SA,40520,Berri and Barmera (DC),2.3425,52.30025,22.326680896,2.0108462042,858.41887054,38.448118398,41.406860708
4,SA,41010,Ceduna (DC),4.5015,16.287,3.6181272909,0.8264911395,183.60349651,50.745449716,71.899204558
4,SA,41140,Clare and Gilbert Valleys (DC),3.42275,45.24475,13.218829888,3.1471329014,919.47495475,69.557968634,69.629100582
4,SA,41330,Coober Pedy (DC),19.61225,44.01525,2.2442733496,3.3482136381,170.7205261,76.06939954,83.379936669
4,SA,41560,Copper Coast (DC),,,,,,,
4,SA,41830,Flinders Ranges (DC),5.6735,25.7105,4.531682383,1.3430112606,236.71653486,52.235905974,65.226229961
4,SA,42750,Kangaroo Island (DC),39.2115,132.31625,3.3744245948,30.081051302,767.14870132,227.34207856,269.17720411
4,SA,43790,Loxton Waikerie (DC),1.8435,42.5345,23.072687822,1.5431489623,837.07565081,36.279936576,
4,SA,44210,Mid Murray (DC),3.21425,24.159,7.5162168469,2.6555033692,826.16578337,109.9177685,142.6885869
4,SA,44550,Mount Barker (DC),4.90375,50.58525,10.315625797,3.4349140683,700.46679956,67.903471236,117.76934882
4,SA,44620,Mount Gambier (C),21.567,96.85975,4.4911091019,6.0657804103,281.25285901,62.624365748,83.192240563
4,SA,45040,Murray Bridge (RC),3.64475,62.3455,17.105562796,3.1454479781,863.00788205,50.451884709,48.741668588
4,SA,46090,Port Augusta (C),11.28025,31.1575,2.7621284989,2.0796528384,184.36230034,66.746460351,92.46969603
4,SA,46300,Port Lincoln (C),7.87775,47.14975,5.9851797785,3.7446273744,475.34224549,79.419877612,105.91829531
4,SA,46450,Port Pirie City and Dists (M),2.196,14.2885,6.5066029144,0.7985836871,363.65377372,55.889959554,
4,SA,46670,Renmark Paringa (DC),3.12025,96.78375,31.01794728,3.1795105898,1018.992257,32.851698656,31.570643187
4,SA,46860,Robe (DC),12.32225,16.25475,1.3191381444,1.8301467229,148.52374549,112.59150235,121.29940281
4,SA,48050,Victor Harbor (C),9.9575,52.5825,5.280692945,3.5525383031,356.77010325,67.561228604,86.787838584
4,SA,48340,Wattle Range (DC),4.23225,20.51725,4.8478350759,0.8188816884,193.48613348,39.911863842,82.561585528
4,SA,48540,Whyalla (C),2.55075,53.42425,20.94452612,2.1886735837,858.05099821,40.967792411,
4,SA,48750,Yankalilla (DC),3.291,24.604,7.4761470678,1.7842237893,542.15247321,72.517630846,107.63551704
4,SA,48830,Yorke Peninsula (DC),2.258,15.842,7.0159433127,1.1511056475,509.78992361,72.661636631,
5,WA,50080,Albany (C),42.1235,381.371,9.0536398922,25.044318679,594.54505629,65.669174317,80.404549432
5,WA,50250,Ashburton (S),25.49525,458.8295,17.996666046,12.632387251,495.48003065,27.531767795,40.408588521
5,WA,50280,Augusta-Margaret River (S),77.668,486.0875,6.2585298965,46.527622581,599.05781765,95.718615642,108.04706855
5,WA,50980,Broome (S),31.7285,368.48325,11.613636005,20.157039868,635.29759894,54.702730363,64.44858766
5,WA,51190,Bunbury (C),20.741,279.95475,13.497649583,17.077064636,823.34818167,60.999374492,82.372372958
5,WA,51260,Busselton (C),40.278,342.44125,8.5019427479,28.360519265,704.11935213,82.818641927,108.49468851
5,WA,51540,Carnarvon (S),25.2655,167.49675,6.6294650808,13.992239806,553.8081497,83.537380912,93.2541751
5,WA,52590,Dandaragan (S),19.4115,46.97625,2.4200216367,5.5549808862,286.16958433,118.2508371,155.87005021
5,WA,52730,Denmark (S),13.00275,44.62425,3.4319086347,3.8251290063,294.17846273,85.718617261,113.84798303
5,WA,52800,Derby-West Kimberley (S),10.121,108.7695,10.74691236,6.4971484858,641.94728641,59.733183344,73.762143775
5,WA,53080,Dundas (S),5.5445,15.674,2.8269456218,0.7851001152,141.59980434,50.089327242,70.045643355
5,WA,53220,East Pilbara (S),6.3565,127.68675,20.087587509,5.9653839681,938.46990767,46.718895799,44.387408302
5,WA,53290,Esperance (S),20.6075,141.18,6.8509037972,8.2937897389,402.46462399,58.746208662,79.045417386
5,WA,53360,Exmouth (S),26.13175,205.13475,7.8500196122,17.903858177,685.13812418,87.27852388,122.66672058
5,WA,53570,Gingin (S),7.817,80.594,10.310093386,5.7920026432,740.94955138,71.866424835,85.208513421
5,WA,53800,Greater Geraldton (C),28.174,249.85025,8.8681142188,15.823327387,561.62871394,63.331244962,78.997729996
5,WA,53920,Halls Creek (S),7.3735,49.962,6.775886621,2.5398642134,344.45842727,50.835919568,79.366419022
5,WA,53990,Harvey (S),2.856,89.7475,31.424194678,6.1469349811,2152.2881587,68.491434091,
5,WA,54060,Irwin (S),4.25125,18.759,4.412584534,1.6019313234,376.81418957,85.395347483,176.0180588
5,WA,54280,Kalgoorlie/Boulder (C),14.68975,261.45025,17.798141561,14.994253381,1020.7289696,57.350311889,80.150520259
5,WA,54310,Karratha (C),14.96825,469.923,31.394652013,19.999781409,1336.1469383,42.559698948,60.718955359
5,WA,54620,Kondinin (S),6.83525,47.82875,6.9973665923,2.8837424714,421.8927576,60.293076264,65.425348784
5,WA,55110,Mandurah (C),23.65225,396.4825,16.76299295,27.072881616,1144.6218273,68.282664722,128.73162314
5,WA,55180,Manjimup (S),19.95525,182.18875,9.1298655742,12.133044874,608.01267206,66.596015803,78.557706233
5,WA,56230,Murray (S),1.95725,20.4105,10.428151744,1.2319139467,629.41062547,60.356872526,
5,WA,56790,Northampton (S),26.21525,72.18525,2.753559474,8.6141214994,328.59200272,119.33354112,146.7531661
5,WA,57280,Port Hedland (T),15.9965,312.321,19.524333448,15.60478389,975.51238649,49.963927787,72.143812918
5,WA,57770,Shark Bay (S),28.8555,84.389,2.9245377831,10.326128066,357.8564941,122.36343677,130.79203902
5,WA,59340,Wyndham-East Kimberley (S),12.93025,131.21975,10.148276329,7.2298911398,559.14550297,55.097583556,60.768484285
6,TAS,60210,Break O'Day (M),11.96375,33.1695,2.7725002612,3.9940245587,333.84386657,120.41256452,148.51219526
6,TAS,60610,Burnie (C),7.17075,71.23825,9.9345605411,4.580963702,638.84024711,64.304832053,88.519061304
6,TAS,60810,Central Coast (M) (Tas.),2.096,27.31625,13.032562023,1.1848013313,565.26781072,43.373498605,
6,TAS,61010,Central Highlands (M) (Tas.),4.964,8.8985,1.7926067687,1.0715768577,215.86963289,120.42218999,152.59208388
6,TAS,61210,Circular Head (M),7.3695,61.18075,8.3018861524,2.5864713276,350.96971675,42.275900959,68.715543732
6,TAS,61610,Devonport (C),10.714,140.566,13.119843196,7.8380780668,731.57346153,55.7608388,58.683472728
6,TAS,61810,Dorset (M),2.20075,6.22875,2.8302851301,0.8732967538,396.81779111,140.2041748,
6,TAS,62410,Glamorgan/Spring Bay (M),34.53625,87.01825,2.5196206884,13.616655137,394.2713855,156.48045252,185.79208054
6,TAS,63010,Huon Valley (M),4.81525,107.842,22.395929599,5.7200162389,1187.8960052,53.040709917,54.786460951
6,TAS,63210,Kentish (M),24.51975,63.5385,2.5913192427,9.4615991014,385.87665459,148.91127586,183.81137598
6,TAS,63610,Kingborough (M),6.78425,65.6595,9.6782253012,3.9166604087,577.31663908,59.651084896,81.391549203
6,TAS,64010,Launceston (C),70.8705,630.7105,8.8994786265,54.541999069,769.60087863,86.477074774,102.67455401
6,TAS,64210,Meander Valley (M),3.78925,55.431,14.628488487,2.4699351706,651.8269237,44.558733752,48.141805168
6,TAS,64610,Northern Midlands (M),2.132,16.86575,7.9107645403,4.0203884362,1885.7356643,238.37590598,
6,TAS,65210,Tasman (M),17.795,77.56075,4.358569823,9.5530228852,536.83747598,123.1682634,122.03659748
6,TAS,65410,Waratah/Wynyard (M),,,,,,,
6,TAS,65610,West Coast (M),18.50375,44.23625,2.3906640546,14.598653385,788.95647557,330.01561807,403.11240113
6,TAS,65810,West Tamar (M),,,,,,,
7,NT,70200,Alice Springs (T),115.41475,659.74275,5.7162775988,54.758554458,474.45022805,82.999857835,91.237021392
7,NT,70420,Barkly (R),15.33825,40.5195,2.6417290108,5.2486092501,342.19087902,129.53292242,195.28243661
7,NT,70700,Coomalie (S),10.86,30.9205,2.8471915285,4.2322864349,389.71329971,136.87639058,180.91124652
7,NT,72200,Katherine (T),23.60125,144.0285,6.1025793125,7.8602729294,333.04477218,54.574427488,68.646237685
7,NT,72330,MacDonnell (R),144.853,415.1675,2.8661298006,163.07141581,1125.7717535,392.78463706,441.63520317
7,NT,73600,Roper Gulf (R),12.012,68.4075,5.6949300699,3.9400748399,328.01155843,57.597117858,80.359115449
7,NT,74550,Victoria Daly (R),4.78425,25.01825,5.2292940377,1.5141182453,316.47975029,60.520549812,55.984687727
7,NT,74660,West Arnhem (R),28.131,97.66625,3.4718371192,16.549231078,588.29160279,169.44677489,226.2733667
