Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,SA4,SA4 name
9100158,Livestock slaughtered and other disposals - Cattle and calves,199397419.4,,184919885.8,,101,Capital Region
9100158,Livestock slaughtered and other disposals - Cattle and calves,584409.71,*,541985.59,*,102,Central Coast
9100158,Livestock slaughtered and other disposals - Cattle and calves,312869994.1,,290153490.8,,103,Central West
9100158,Livestock slaughtered and other disposals - Cattle and calves,79957797.22,^,74152387.72,^,104,Coffs Harbour - Grafton
9100158,Livestock slaughtered and other disposals - Cattle and calves,257079318.6,,238408518.5,,105,Far West and Orana
9100158,Livestock slaughtered and other disposals - Cattle and calves,129278593.9,^,119890749.7,^,106,Hunter Valley exc Newcastle
9100158,Livestock slaughtered and other disposals - Cattle and calves,,,,,107,Illawarra
9100158,Livestock slaughtered and other disposals - Cattle and calves,114958150.4,^,106617870.3,^,108,Mid North Coast
9100158,Livestock slaughtered and other disposals - Cattle and calves,232037221.5,,215199771.5,,109,Murray
9100158,Livestock slaughtered and other disposals - Cattle and calves,678672388,,629388733.7,,110,New England and North West
9100158,Livestock slaughtered and other disposals - Cattle and calves,34232.49,**,31748.71,**,111,Newcastle and Lake Macquarie
9100158,Livestock slaughtered and other disposals - Cattle and calves,96881794.17,^,89847033.23,^,112,Richmond - Tweed
9100158,Livestock slaughtered and other disposals - Cattle and calves,246521675.4,,228632153.4,,113,Riverina
9100158,Livestock slaughtered and other disposals - Cattle and calves,,,,,114,Southern Highlands and Shoalhaven
9100158,Livestock slaughtered and other disposals - Cattle and calves,649420.61,*,602262.63,*,115,Sydney - Baulkham Hills and Hawkesbury
9100158,Livestock slaughtered and other disposals - Cattle and calves,10858.38,*,10070.94,*,116,Sydney - Blacktown
9100158,Livestock slaughtered and other disposals - Cattle and calves,,,,,119,Sydney - Inner South West
9100158,Livestock slaughtered and other disposals - Cattle and calves,3971485.97,*,3683484.65,*,123,Sydney - Outer South West
9100158,Livestock slaughtered and other disposals - Cattle and calves,257137.52,*,238474.42,*,124,Sydney - Outer West and Blue Mountains
9100158,Livestock slaughtered and other disposals - Cattle and calves,3386508.85,^,3141178.66,^,127,Sydney - South West
9100158,Livestock slaughtered and other disposals - Cattle and calves,58608885.26,*,53517938.38,*,201,Ballarat
9100158,Livestock slaughtered and other disposals - Cattle and calves,19266187.55,^,17592884.5,^,202,Bendigo
9100158,Livestock slaughtered and other disposals - Cattle and calves,18583751.38,*,16964325.07,*,203,Geelong
9100158,Livestock slaughtered and other disposals - Cattle and calves,339864680.3,^,310315482.4,^,204,Hume
9100158,Livestock slaughtered and other disposals - Cattle and calves,511944698.4,,467628229.3,,205,Latrobe - Gippsland
9100158,Livestock slaughtered and other disposals - Cattle and calves,34196.87,*,31220.92,*,208,Melbourne - Inner South
9100158,Livestock slaughtered and other disposals - Cattle and calves,12124241.82,*,11066724.24,*,209,Melbourne - North East
9100158,Livestock slaughtered and other disposals - Cattle and calves,12190353.63,*,11129837.04,*,210,Melbourne - North West
