Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,SA4,SA4 name
9100258,Livestock slaughtered and other disposals - Sheep and lambs,184799475,,170072602.1,,101,Capital Region
9100258,Livestock slaughtered and other disposals - Sheep and lambs,5902.88,,5432.47,,102,Central Coast
9100258,Livestock slaughtered and other disposals - Sheep and lambs,197640794.4,,181890133.7,,103,Central West
9100258,Livestock slaughtered and other disposals - Sheep and lambs,207674445.1,,191124813.9,,105,Far West and Orana
9100258,Livestock slaughtered and other disposals - Sheep and lambs,4325034.51,*,3980348.23,*,106,Hunter Valley exc Newcastle
9100258,Livestock slaughtered and other disposals - Sheep and lambs,15085.62,**,13883.47,**,108,Mid North Coast
9100258,Livestock slaughtered and other disposals - Sheep and lambs,148827572.6,,136967130.9,,109,Murray
9100258,Livestock slaughtered and other disposals - Sheep and lambs,95728461.67,,88099561.28,,110,New England and North West
9100258,Livestock slaughtered and other disposals - Sheep and lambs,57818.79,*,53211.11,*,112,Richmond - Tweed
9100258,Livestock slaughtered and other disposals - Sheep and lambs,145112898.3,,133548442.1,,113,Riverina
9100258,Livestock slaughtered and other disposals - Sheep and lambs,1078882.86,**,992903.52,**,114,Southern Highlands and Shoalhaven
9100258,Livestock slaughtered and other disposals - Sheep and lambs,5752.49,**,5294.05,**,115,Sydney - Baulkham Hills and Hawkesbury
9100258,Livestock slaughtered and other disposals - Sheep and lambs,6254.16,**,5755.62,**,123,Sydney - Outer South West
9100258,Livestock slaughtered and other disposals - Sheep and lambs,1.16,,1.04,,124,Sydney - Outer West and Blue Mountains
9100258,Livestock slaughtered and other disposals - Sheep and lambs,1980.72,,1822.83,,127,Sydney - South West
9100258,Livestock slaughtered and other disposals - Sheep and lambs,136421837.1,^,123716066.2,^,201,Ballarat
9100258,Livestock slaughtered and other disposals - Sheep and lambs,165715878.4,^,150281628.4,^,202,Bendigo
9100258,Livestock slaughtered and other disposals - Sheep and lambs,97732934.33,*,88630748.16,*,203,Geelong
9100258,Livestock slaughtered and other disposals - Sheep and lambs,172145402.1,,156112283.8,,204,Hume
9100258,Livestock slaughtered and other disposals - Sheep and lambs,77985629.62,^,70722429.71,^,205,Latrobe - Gippsland
9100258,Livestock slaughtered and other disposals - Sheep and lambs,95.67,**,86.1,**,208,Melbourne - Inner South
9100258,Livestock slaughtered and other disposals - Sheep and lambs,1473858.49,**,1336586.31,**,209,Melbourne - North East
9100258,Livestock slaughtered and other disposals - Sheep and lambs,5682284.52,^,5153068.5,^,210,Melbourne - North West
9100258,Livestock slaughtered and other disposals - Sheep and lambs,14050.5,*,12741.98,*,211,Melbourne - Outer East
9100258,Livestock slaughtered and other disposals - Sheep and lambs,10889.81,**,9875.57,**,212,Melbourne - South East
9100258,Livestock slaughtered and other disposals - Sheep and lambs,1201209.58,**,1089335.6,**,213,Melbourne - West
9100258,Livestock slaughtered and other disposals - Sheep and lambs,74630.71,**,67680.05,**,214,Mornington Peninsula
9100258,Livestock slaughtered and other disposals - Sheep and lambs,526485422.3,,477450252.9,,215,North West
9100258,Livestock slaughtered and other disposals - Sheep and lambs,50077283.37,^,45413051.69,^,216,Shepparton
9100258,Livestock slaughtered and other disposals - Sheep and lambs,528368744.8,,479159461.3,,217,Warrnambool and South West
9100258,Livestock slaughtered and other disposals - Sheep and lambs,4611293.95,^,4096163.25,^,307,Darling Downs - Maranoa
9100258,Livestock slaughtered and other disposals - Sheep and lambs,9105.6,**,8087.75,**,308,Central Queensland
9100258,Livestock slaughtered and other disposals - Sheep and lambs,1114.75,**,990.58,**,309,Gold Coast
9100258,Livestock slaughtered and other disposals - Sheep and lambs,191.11,,169.85,,310,Ipswich
9100258,Livestock slaughtered and other disposals - Sheep and lambs,594.9,*,528.45,*,312,Mackay - Isaac - Whitsunday
9100258,Livestock slaughtered and other disposals - Sheep and lambs,137.11,*,121.84,*,313,Moreton Bay - North
9100258,Livestock slaughtered and other disposals - Sheep and lambs,6096336.04,,5415010.25,,315,Queensland - Outback
9100258,Livestock slaughtered and other disposals - Sheep and lambs,15707.94,**,13951.97,**,318,Townsville
9100258,Livestock slaughtered and other disposals - Sheep and lambs,4563.75,*,4055.65,*,319,Wide Bay
9100258,Livestock slaughtered and other disposals - Sheep and lambs,2743034.3,*,2493468.4,*,401,Adelaide - Central and Hills
9100258,Livestock slaughtered and other disposals - Sheep and lambs,1085810.45,**,987384.54,**,402,Adelaide - North
9100258,Livestock slaughtered and other disposals - Sheep and lambs,1361638.38,**,1238258.53,**,403,Adelaide - South
9100258,Livestock slaughtered and other disposals - Sheep and lambs,148099872.4,,134676462.4,,405,Barossa - Yorke - Mid North
9100258,Livestock slaughtered and other disposals - Sheep and lambs,137651000.4,,125180347.1,,406,South Australia - Outback
9100258,Livestock slaughtered and other disposals - Sheep and lambs,284288413.1,,258513283.3,,407,South Australia - South East
9100258,Livestock slaughtered and other disposals - Sheep and lambs,36614397.81,^,33433421.22,^,501,Bunbury
9100258,Livestock slaughtered and other disposals - Sheep and lambs,,,,,502,Mandurah
9100258,Livestock slaughtered and other disposals - Sheep and lambs,,,,,504,Perth - North East
9100258,Livestock slaughtered and other disposals - Sheep and lambs,118099.69,^,107895.56,^,506,Perth - South East
9100258,Livestock slaughtered and other disposals - Sheep and lambs,451986819.5,,412658272.6,,509,Western Australia - Wheat Belt
9100258,Livestock slaughtered and other disposals - Sheep and lambs,369356.69,,337359.88,,510,Western Australia - Outback (North)
9100258,Livestock slaughtered and other disposals - Sheep and lambs,93799698.5,^,85643122.55,^,511,Western Australia - Outback (South)
9100258,Livestock slaughtered and other disposals - Sheep and lambs,1285640.18,^,1156669.09,^,601,Hobart
9100258,Livestock slaughtered and other disposals - Sheep and lambs,26410025.46,,23760660.74,,602,Launceston and North East
9100258,Livestock slaughtered and other disposals - Sheep and lambs,22442390.91,,20191045.92,,603,South East
9100258,Livestock slaughtered and other disposals - Sheep and lambs,1248144.75,^,1122935.08,^,604,West and North West
9100258,Livestock slaughtered and other disposals - Sheep and lambs,940814.86,*,865856.53,*,801,Australian Capital Territory
