Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,NRMR_Code,NRMR name
1510458,Broadacre crops - All other crops n.e.c.,2057249.86,*,1851519.03,*,101,Central Tablelands
1510458,Broadacre crops - All other crops n.e.c.,7486744.32,^,6738048.64,^,102,Central West
1510458,Broadacre crops - All other crops n.e.c.,164445.74,*,148000.7,*,104,Hunter
1510458,Broadacre crops - All other crops n.e.c.,3237984.27,*,2914176.65,*,105,Murray
1510458,Broadacre crops - All other crops n.e.c.,406423.03,*,365779.57,*,106,North Coast
1510458,Broadacre crops - All other crops n.e.c.,2625114.24,*,2362595.36,*,108,North West NSW
1510458,Broadacre crops - All other crops n.e.c.,1613588.69,*,1452225.24,*,109,Northern Tablelands
1510458,Broadacre crops - All other crops n.e.c.,3182839.22,*,2864546.26,*,110,Riverina
1510458,Broadacre crops - All other crops n.e.c.,868151.39,*,781333.79,*,111,South East NSW
1510458,Broadacre crops - All other crops n.e.c.,16643.89,**,14979.45,**,112,Western
1510458,Broadacre crops - All other crops n.e.c.,1396123.33,*,1256510.75,*,201,Corangamite
1510458,Broadacre crops - All other crops n.e.c.,225348.11,*,202813.26,*,203,Glenelg Hopkins
1510458,Broadacre crops - All other crops n.e.c.,3846595.49,*,3461935.25,*,204,Goulburn Broken
1510458,Broadacre crops - All other crops n.e.c.,2984032.79,*,2685628.98,*,205,Mallee
1510458,Broadacre crops - All other crops n.e.c.,7907048.51,**,7116342.25,**,206,North Central
1510458,Broadacre crops - All other crops n.e.c.,998102.7,**,898292.25,**,207,North East
1510458,Broadacre crops - All other crops n.e.c.,39703.2,*,35732.88,*,208,Port Phillip and Western Port
1510458,Broadacre crops - All other crops n.e.c.,154568.53,^,139111.65,^,209,West Gippsland
1510458,Broadacre crops - All other crops n.e.c.,3524498.23,*,3172047.78,*,210,Wimmera
1510458,Broadacre crops - All other crops n.e.c.,273976.16,*,246577.77,*,301,Burnett Mary
1510458,Broadacre crops - All other crops n.e.c.,1034503.87,*,931050.55,*,303,Condamine
1510458,Broadacre crops - All other crops n.e.c.,119460.25,**,107513.89,**,304,Cooperative Management Area
1510458,Broadacre crops - All other crops n.e.c.,810816.37,*,729732.43,*,306,Fitzroy Basin
1510458,Broadacre crops - All other crops n.e.c.,624116.92,,561703.46,,308,Northern Gulf
1510458,Broadacre crops - All other crops n.e.c.,12613066.04,**,11351723.63,**,309,Queensland Murray Darling Basin
1510458,Broadacre crops - All other crops n.e.c.,2983.65,*,2685.28,*,310,Reef Catchments
1510458,Broadacre crops - All other crops n.e.c.,299780.71,**,269801.79,**,311,South East Queensland
1510458,Broadacre crops - All other crops n.e.c.,224280.53,**,201851.84,**,312,South West Queensland
1510458,Broadacre crops - All other crops n.e.c.,111839.49,*,100655.22,*,314,Terrain NRM
1510458,Broadacre crops - All other crops n.e.c.,42431.31,**,38188.05,**,401,Adelaide and Mount Lofty Ranges
1510458,Broadacre crops - All other crops n.e.c.,553556.13,*,498198.95,*,403,Eyre Peninsula
1510458,Broadacre crops - All other crops n.e.c.,50251.5,^,45226.21,^,404,Kangaroo Island
1510458,Broadacre crops - All other crops n.e.c.,4639177.64,**,4175246.71,**,405,Northern and Yorke
1510458,Broadacre crops - All other crops n.e.c.,1379930.87,*,1241933.86,*,407,South Australian Murray Darling Basin
1510458,Broadacre crops - All other crops n.e.c.,765589.39,^,689028.28,^,408,South East
1510458,Broadacre crops - All other crops n.e.c.,260391.86,**,234351.94,**,501,Northern Agricultural
1510458,Broadacre crops - All other crops n.e.c.,26051.93,,23446.67,,502,Peel-Harvey
1510458,Broadacre crops - All other crops n.e.c.,540547.32,,486491.06,,504,Rangelands
1510458,Broadacre crops - All other crops n.e.c.,638745.86,**,574869.46,**,506,South West
1510458,Broadacre crops - All other crops n.e.c.,6780283.66,^,6102255.29,^,601,Cradle Coast
1510458,Broadacre crops - All other crops n.e.c.,18524165.05,,16671748.55,,602,North
1510458,Broadacre crops - All other crops n.e.c.,11916052.69,^,10724447.43,^,603,South
