Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,State_Code,State
4205358,Fruit and nuts - Orchard fruit - Mangoes,977865.84,**,807265.48,**,1,New South Wales
4205358,Fruit and nuts - Orchard fruit - Mangoes,7440.6,**,6372.46,**,2,Victoria
4205358,Fruit and nuts - Orchard fruit - Mangoes,70972931.67,^,60145450.84,^,3,Queensland
4205358,Fruit and nuts - Orchard fruit - Mangoes,7370172.84,^,6383096.58,^,5,Western Australia
4205358,Fruit and nuts - Orchard fruit - Mangoes,70235481.17,,59963926.83,,7,Northern Territory
