Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,State_Code,State
5110058,Fruit and nuts - Grapes - Total,272373672.3,,264606403,,1,New South Wales
5110058,Fruit and nuts - Grapes - Total,498778556.5,^,486202885.4,^,2,Victoria
5110058,Fruit and nuts - Grapes - Total,33346435.62,,29865072.52,,3,Queensland
5110058,Fruit and nuts - Grapes - Total,535283313.6,,535269444.3,,4,South Australia
5110058,Fruit and nuts - Grapes - Total,105496270,^,104118303.3,^,5,Western Australia
5110058,Fruit and nuts - Grapes - Total,24200236.95,^,24200236.95,^,6,Tasmania
5110058,Fruit and nuts - Grapes - Total,5328463.89,,4927621.62,,7,Northern Territory
5110058,Fruit and nuts - Grapes - Total,35167.54,,35167.54,,8,Australian Capital Territory
