Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,NRMR_Code,NRMR name
3308058,Hay - Cereal cut for hay,5147875.18,*,5147875.18,*,101,Central Tablelands
3308058,Hay - Cereal cut for hay,6895183.54,*,6895183.54,*,102,Central West
3308058,Hay - Cereal cut for hay,103524.87,**,103524.87,**,103,Greater Sydney
3308058,Hay - Cereal cut for hay,445642,**,445642,**,104,Hunter
3308058,Hay - Cereal cut for hay,20020558.33,^,20020558.33,^,105,Murray
3308058,Hay - Cereal cut for hay,438965.03,**,438965.03,**,106,North Coast
3308058,Hay - Cereal cut for hay,8266897.85,^,8266897.85,^,108,North West NSW
3308058,Hay - Cereal cut for hay,701599.85,**,701599.85,**,109,Northern Tablelands
3308058,Hay - Cereal cut for hay,10286119.26,^,10286119.26,^,110,Riverina
3308058,Hay - Cereal cut for hay,356464.43,*,356464.43,*,111,South East NSW
3308058,Hay - Cereal cut for hay,668482.34,*,668482.34,*,112,Western
3308058,Hay - Cereal cut for hay,3184508.11,*,3184508.11,*,201,Corangamite
3308058,Hay - Cereal cut for hay,24544.01,*,24544.01,*,202,East Gippsland
3308058,Hay - Cereal cut for hay,10416156.73,^,10416156.73,^,203,Glenelg Hopkins
3308058,Hay - Cereal cut for hay,29239342.86,^,29239342.86,^,204,Goulburn Broken
3308058,Hay - Cereal cut for hay,27313791.5,*,27313791.5,*,205,Mallee
3308058,Hay - Cereal cut for hay,44922941.82,^,44922941.82,^,206,North Central
3308058,Hay - Cereal cut for hay,1998913.85,*,1998913.85,*,207,North East
3308058,Hay - Cereal cut for hay,38365.79,**,38365.79,**,208,Port Phillip and Western Port
3308058,Hay - Cereal cut for hay,847658.41,**,847658.41,**,209,West Gippsland
3308058,Hay - Cereal cut for hay,13156156.14,*,13156156.14,*,210,Wimmera
3308058,Hay - Cereal cut for hay,2349995.4,*,2349995.4,*,301,Burnett Mary
3308058,Hay - Cereal cut for hay,,,,,303,Condamine
3308058,Hay - Cereal cut for hay,55570.81,,55570.81,,305,Desert Channels
3308058,Hay - Cereal cut for hay,3161238.23,^,3161238.23,^,306,Fitzroy Basin
3308058,Hay - Cereal cut for hay,,,,,307,North Queensland Dry Tropics
3308058,Hay - Cereal cut for hay,3945517.01,*,3945517.01,*,309,Queensland Murray Darling Basin
3308058,Hay - Cereal cut for hay,1348770.45,^,1348770.45,^,311,South East Queensland
3308058,Hay - Cereal cut for hay,6260.94,**,6260.94,**,312,South West Queensland
3308058,Hay - Cereal cut for hay,,,,,314,Terrain NRM
3308058,Hay - Cereal cut for hay,19146071.99,*,19146071.99,*,401,Adelaide and Mount Lofty Ranges
3308058,Hay - Cereal cut for hay,4080264.82,*,4080264.82,*,403,Eyre Peninsula
3308058,Hay - Cereal cut for hay,1782973.58,,1782973.58,,404,Kangaroo Island
3308058,Hay - Cereal cut for hay,82860973.79,^,82860973.79,^,405,Northern and Yorke
3308058,Hay - Cereal cut for hay,1465159.08,*,1465159.08,*,406,South Australian Arid Lands
3308058,Hay - Cereal cut for hay,23146071.3,^,23146071.3,^,407,South Australian Murray Darling Basin
3308058,Hay - Cereal cut for hay,9414354.22,^,9414354.22,^,408,South East
3308058,Hay - Cereal cut for hay,63748840.43,*,63748840.43,*,501,Northern Agricultural
3308058,Hay - Cereal cut for hay,26029619.69,^,26029619.69,^,502,Peel-Harvey
3308058,Hay - Cereal cut for hay,259556.78,**,259556.78,**,503,Perth
3308058,Hay - Cereal cut for hay,16969052.03,^,16969052.03,^,505,South Coast
3308058,Hay - Cereal cut for hay,25918473.78,^,25918473.78,^,506,South West
3308058,Hay - Cereal cut for hay,63901.39,,63901.39,,601,Cradle Coast
3308058,Hay - Cereal cut for hay,543362.77,^,543362.77,^,602,North
3308058,Hay - Cereal cut for hay,105839.79,*,105839.79,*,603,South
