Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,NRMR_Code,NRMR name
3308558,Hay - Other pasture cut for hay,302400.81,**,302400.81,**,101,Central Tablelands
3308558,Hay - Other pasture cut for hay,1128116.35,**,1128116.35,**,102,Central West
3308558,Hay - Other pasture cut for hay,127519.35,**,127519.35,**,103,Greater Sydney
3308558,Hay - Other pasture cut for hay,1958436.69,**,1958436.69,**,104,Hunter
3308558,Hay - Other pasture cut for hay,13860908.5,^,13860908.5,^,105,Murray
3308558,Hay - Other pasture cut for hay,4666513.04,**,4666513.04,**,106,North Coast
3308558,Hay - Other pasture cut for hay,674932.25,**,674932.25,**,108,North West NSW
3308558,Hay - Other pasture cut for hay,1040721.95,**,1040721.95,**,109,Northern Tablelands
3308558,Hay - Other pasture cut for hay,1937884.79,*,1937884.79,*,110,Riverina
3308558,Hay - Other pasture cut for hay,2974203.29,*,2974203.29,*,111,South East NSW
3308558,Hay - Other pasture cut for hay,298705.15,**,298705.15,**,112,Western
3308558,Hay - Other pasture cut for hay,26404624.81,^,26404624.81,^,201,Corangamite
3308558,Hay - Other pasture cut for hay,1665552.77,*,1665552.77,*,202,East Gippsland
3308558,Hay - Other pasture cut for hay,41245711.14,^,41245711.14,^,203,Glenelg Hopkins
3308558,Hay - Other pasture cut for hay,26853468.67,^,26853468.67,^,204,Goulburn Broken
3308558,Hay - Other pasture cut for hay,924187.78,**,924187.78,**,205,Mallee
3308558,Hay - Other pasture cut for hay,15002928.94,^,15002928.94,^,206,North Central
3308558,Hay - Other pasture cut for hay,5198303.8,^,5198303.8,^,207,North East
3308558,Hay - Other pasture cut for hay,10198171.95,^,10198171.95,^,208,Port Phillip and Western Port
3308558,Hay - Other pasture cut for hay,13802101.15,^,13802101.15,^,209,West Gippsland
3308558,Hay - Other pasture cut for hay,9094816.04,*,9094816.04,*,210,Wimmera
3308558,Hay - Other pasture cut for hay,3309031.14,*,3309031.14,*,301,Burnett Mary
3308558,Hay - Other pasture cut for hay,,,,,302,Cape York
3308558,Hay - Other pasture cut for hay,1667923.32,*,1667923.32,*,303,Condamine
3308558,Hay - Other pasture cut for hay,250689.21,*,250689.21,*,305,Desert Channels
3308558,Hay - Other pasture cut for hay,5929111.43,*,5929111.43,*,306,Fitzroy Basin
3308558,Hay - Other pasture cut for hay,,,,,307,North Queensland Dry Tropics
3308558,Hay - Other pasture cut for hay,1092809.37,*,1092809.37,*,308,Northern Gulf
3308558,Hay - Other pasture cut for hay,315327.54,^,315327.54,^,309,Queensland Murray Darling Basin
3308558,Hay - Other pasture cut for hay,,,,,310,Reef Catchments
3308558,Hay - Other pasture cut for hay,3169896.95,*,3169896.95,*,311,South East Queensland
3308558,Hay - Other pasture cut for hay,3169925.09,**,3169925.09,**,313,Southern Gulf
3308558,Hay - Other pasture cut for hay,,,,,314,Terrain NRM
3308558,Hay - Other pasture cut for hay,,,,,401,Adelaide and Mount Lofty Ranges
3308558,Hay - Other pasture cut for hay,,,,,403,Eyre Peninsula
3308558,Hay - Other pasture cut for hay,1610490.71,^,1610490.71,^,404,Kangaroo Island
3308558,Hay - Other pasture cut for hay,1529525.72,**,1529525.72,**,405,Northern and Yorke
3308558,Hay - Other pasture cut for hay,15978.54,,15978.54,,406,South Australian Arid Lands
3308558,Hay - Other pasture cut for hay,1481000.24,^,1481000.24,^,407,South Australian Murray Darling Basin
3308558,Hay - Other pasture cut for hay,14731665.36,^,14731665.36,^,408,South East
3308558,Hay - Other pasture cut for hay,515089.9,**,515089.9,**,501,Northern Agricultural
3308558,Hay - Other pasture cut for hay,3261342.42,^,3261342.42,^,502,Peel-Harvey
3308558,Hay - Other pasture cut for hay,859.91,*,859.91,*,503,Perth
3308558,Hay - Other pasture cut for hay,2007782.12,*,2007782.12,*,504,Rangelands
3308558,Hay - Other pasture cut for hay,4149710.07,^,4149710.07,^,505,South Coast
3308558,Hay - Other pasture cut for hay,,,,,506,South West
3308558,Hay - Other pasture cut for hay,11920826.45,^,11920826.45,^,601,Cradle Coast
3308558,Hay - Other pasture cut for hay,14120647.23,^,14120647.23,^,602,North
3308558,Hay - Other pasture cut for hay,1061929.15,^,1061929.15,^,603,South
3308558,Hay - Other pasture cut for hay,4208361.39,^,4208361.39,^,701,Northern Territory
3308558,Hay - Other pasture cut for hay,37324.28,^,37324.28,^,801,ACT
