Data item code,Data item description,Estimate,Estimate - Relative Standard Errors,Number of agricultural businesses,Number of agricultural businesses - Relative Standard Errors,State_Code,State
LMSOILENHAHADM_F,Soil management - Soil enhancer use - Dolomite - Area applied to (ha),"13,589",,273,,9991,New South Wales
LMSOILENHAHADM_F,Soil management - Soil enhancer use - Dolomite - Area applied to (ha),"14,343",,471,,9992,Victoria
LMSOILENHAHADM_F,Soil management - Soil enhancer use - Dolomite - Area applied to (ha),"17,832",,536,,9993,Queensland
LMSOILENHAHADM_F,Soil management - Soil enhancer use - Dolomite - Area applied to (ha),"3,296",,59,,9994,South Australia
LMSOILENHAHADM_F,Soil management - Soil enhancer use - Dolomite - Area applied to (ha),"31,093",,266,,9995,Western Australia
LMSOILENHAHADM_F,Soil management - Soil enhancer use - Dolomite - Area applied to (ha),"32,778",,322,0,9996,Tasmania
LMSOILENHAHADM_F,Soil management - Soil enhancer use - Dolomite - Area applied to (ha),375,,19,0,9997,Northern Territory
LMSOILENHAHADM_F,Soil management - Soil enhancer use - Dolomite - Area applied to (ha),"13,589",,273,,9991,Australian Capital Territory
