Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,SA4,SA4 name
4304658,Fruit and nuts - Other fruit - Bananas,1844107.2,*,1642189.35,*,104,Coffs Harbour - Grafton
4304658,Fruit and nuts - Other fruit - Bananas,320702.61,**,285587.74,**,108,Mid North Coast
4304658,Fruit and nuts - Other fruit - Bananas,2471076.63,*,2200509.67,*,112,Richmond - Tweed
4304658,Fruit and nuts - Other fruit - Bananas,524864255.6,,467057844.3,,306,Cairns
4304658,Fruit and nuts - Other fruit - Bananas,102806.47,^,91483.78,^,309,Gold Coast
4304658,Fruit and nuts - Other fruit - Bananas,42340.71,^,37677.47,^,312,Mackay - Isaac - Whitsunday
4304658,Fruit and nuts - Other fruit - Bananas,235635.6,^,209683.66,^,313,Moreton Bay - North
4304658,Fruit and nuts - Other fruit - Bananas,334369.27,**,297543.2,**,315,Queensland - Outback
4304658,Fruit and nuts - Other fruit - Bananas,13176.49,**,11725.29,**,316,Sunshine Coast
4304658,Fruit and nuts - Other fruit - Bananas,13022.92,,11588.62,,318,Townsville
4304658,Fruit and nuts - Other fruit - Bananas,159812.43,*,142211.34,*,319,Wide Bay
4304658,Fruit and nuts - Other fruit - Bananas,5078764.04,,4570296.03,,510,Western Australia - Outback (North)
4304658,Fruit and nuts - Other fruit - Bananas,3049794.47,*,2744459.76,*,511,Western Australia - Outback (South)
4304658,Fruit and nuts - Other fruit - Bananas,7027.05,*,6253.12,*,702,Northern Territory - Outback
