Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,SA4,SA4 name
4302258,Fruit and nuts - Other fruit - Strawberries,14948,^,13160.06,^,101,Capital Region
4302258,Fruit and nuts - Other fruit - Strawberries,81325.51,**,71598.1,**,103,Central West
4302258,Fruit and nuts - Other fruit - Strawberries,17982.61,**,15831.69,**,104,Coffs Harbour - Grafton
4302258,Fruit and nuts - Other fruit - Strawberries,112532.77,*,99072.64,*,110,New England and North West
4302258,Fruit and nuts - Other fruit - Strawberries,33541.85,*,29529.89,*,114,Southern Highlands and Shoalhaven
4302258,Fruit and nuts - Other fruit - Strawberries,226243.52,*,199182.36,*,123,Sydney - Outer South West
4302258,Fruit and nuts - Other fruit - Strawberries,308932.35,*,271980.72,*,127,Sydney - South West
4302258,Fruit and nuts - Other fruit - Strawberries,140.7,*,121.13,*,201,Ballarat
4302258,Fruit and nuts - Other fruit - Strawberries,14557.9,*,12533.17,*,203,Geelong
4302258,Fruit and nuts - Other fruit - Strawberries,763078.64,**,656949.06,**,204,Hume
4302258,Fruit and nuts - Other fruit - Strawberries,8283.47,**,7131.4,**,205,Latrobe - Gippsland
4302258,Fruit and nuts - Other fruit - Strawberries,12937.54,**,11138.18,**,209,Melbourne - North East
4302258,Fruit and nuts - Other fruit - Strawberries,66384503.41,^,57151694.28,^,211,Melbourne - Outer East
4302258,Fruit and nuts - Other fruit - Strawberries,17853517.35,,15370436.07,,214,Mornington Peninsula
4302258,Fruit and nuts - Other fruit - Strawberries,163.25,**,140.55,**,216,Shepparton
4302258,Fruit and nuts - Other fruit - Strawberries,549965.03,*,473475.46,*,217,Warrnambool and South West
4302258,Fruit and nuts - Other fruit - Strawberries,6473852.38,,5540918.27,,307,Darling Downs - Maranoa
4302258,Fruit and nuts - Other fruit - Strawberries,15523.88,**,13286.76,**,308,Central Queensland
4302258,Fruit and nuts - Other fruit - Strawberries,1290091.27,**,1104178.76,**,310,Ipswich
4302258,Fruit and nuts - Other fruit - Strawberries,6815.68,*,5833.49,*,312,Mackay - Isaac - Whitsunday
4302258,Fruit and nuts - Other fruit - Strawberries,80386148.67,,68801859.23,,313,Moreton Bay - North
4302258,Fruit and nuts - Other fruit - Strawberries,23053695.55,,19731472.92,,316,Sunshine Coast
4302258,Fruit and nuts - Other fruit - Strawberries,10048552.26,,8600475.2,,319,Wide Bay
4302258,Fruit and nuts - Other fruit - Strawberries,15235054.63,,13274159.53,,401,Adelaide - Central and Hills
4302258,Fruit and nuts - Other fruit - Strawberries,4037304.23,,3517665.13,,407,South Australia - South East
4302258,Fruit and nuts - Other fruit - Strawberries,16400963.27,,15352572.21,,504,Perth - North East
4302258,Fruit and nuts - Other fruit - Strawberries,13267439.36,^,12419351.07,^,505,Perth - North West
4302258,Fruit and nuts - Other fruit - Strawberries,11094269.51,,10385095.74,,509,Western Australia - Wheat Belt
4302258,Fruit and nuts - Other fruit - Strawberries,1047907.46,**,912632.51,**,601,Hobart
4302258,Fruit and nuts - Other fruit - Strawberries,15970731.59,^,13909060.99,^,602,Launceston and North East
4302258,Fruit and nuts - Other fruit - Strawberries,2824096.75,^,2459532.53,^,603,South East
