Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,SA4,SA4 name
4204158,Fruit and nuts - Orchard fruit - Avocados,2268329.05,*,1945254.79,*,102,Central Coast
4204158,Fruit and nuts - Orchard fruit - Avocados,1170425.32,**,1003723.62,**,104,Coffs Harbour - Grafton
4204158,Fruit and nuts - Orchard fruit - Avocados,243743.29,**,209027.35,**,106,Hunter Valley exc Newcastle
4204158,Fruit and nuts - Orchard fruit - Avocados,24931686.8,*,21380708.92,*,108,Mid North Coast
4204158,Fruit and nuts - Orchard fruit - Avocados,1965048.11,**,1685169.64,**,109,Murray
4204158,Fruit and nuts - Orchard fruit - Avocados,7433107.21,**,6374422.36,**,110,New England and North West
4204158,Fruit and nuts - Orchard fruit - Avocados,17007986.81,*,14585568.08,*,112,Richmond - Tweed
4204158,Fruit and nuts - Orchard fruit - Avocados,56727.4,*,56215.3,*,204,Hume
4204158,Fruit and nuts - Orchard fruit - Avocados,1226.43,*,1215.36,*,205,Latrobe - Gippsland
4204158,Fruit and nuts - Orchard fruit - Avocados,4343.43,**,4304.22,**,214,Mornington Peninsula
4204158,Fruit and nuts - Orchard fruit - Avocados,6357010.78,^,6299623.39,^,215,North West
4204158,Fruit and nuts - Orchard fruit - Avocados,182569.96,*,180921.82,*,216,Shepparton
4204158,Fruit and nuts - Orchard fruit - Avocados,146841.36,**,126198.5,**,304,Brisbane - West
4204158,Fruit and nuts - Orchard fruit - Avocados,78838446.25,^,67755394.26,^,306,Cairns
4204158,Fruit and nuts - Orchard fruit - Avocados,7565237.98,^,6501722.28,^,307,Darling Downs - Maranoa
4204158,Fruit and nuts - Orchard fruit - Avocados,281922.25,*,242289.82,*,308,Central Queensland
4204158,Fruit and nuts - Orchard fruit - Avocados,1007319.97,*,865711.65,*,309,Gold Coast
4204158,Fruit and nuts - Orchard fruit - Avocados,601172.4,*,516660.02,*,310,Ipswich
4204158,Fruit and nuts - Orchard fruit - Avocados,2752893.73,*,2365893.91,*,313,Moreton Bay - North
4204158,Fruit and nuts - Orchard fruit - Avocados,30293582.13,*,26034932.17,*,315,Queensland - Outback
4204158,Fruit and nuts - Orchard fruit - Avocados,3724534.89,^,3200942.46,^,316,Sunshine Coast
4204158,Fruit and nuts - Orchard fruit - Avocados,2641014.28,*,2269742.39,*,317,Toowoomba
4204158,Fruit and nuts - Orchard fruit - Avocados,83014200.87,,71344124.3,,319,Wide Bay
4204158,Fruit and nuts - Orchard fruit - Avocados,22977.54,,19972.92,,403,Adelaide - South
4204158,Fruit and nuts - Orchard fruit - Avocados,9564765.07,^,8314042.93,^,407,South Australia - South East
4204158,Fruit and nuts - Orchard fruit - Avocados,115264762.1,^,100009003.1,^,501,Bunbury
4204158,Fruit and nuts - Orchard fruit - Avocados,786737.62,**,682609.71,**,506,Perth - South East
4204158,Fruit and nuts - Orchard fruit - Avocados,5936652.59,*,5150912.53,*,509,Western Australia - Wheat Belt
4204158,Fruit and nuts - Orchard fruit - Avocados,227243.88,^,196678,^,604,West and North West
