Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,SA4,SA4 name
4205358,Fruit and nuts - Orchard fruit - Mangoes,409750.36,**,338264.52,**,104,Coffs Harbour - Grafton
4205358,Fruit and nuts - Orchard fruit - Mangoes,495263.92,**,408859.22,**,108,Mid North Coast
4205358,Fruit and nuts - Orchard fruit - Mangoes,56461.55,**,46611.16,**,110,New England and North West
4205358,Fruit and nuts - Orchard fruit - Mangoes,16390.01,**,13530.58,**,112,Richmond - Tweed
4205358,Fruit and nuts - Orchard fruit - Mangoes,7440.6,**,6372.46,**,215,North West
4205358,Fruit and nuts - Orchard fruit - Mangoes,40811.79,**,34585.63,**,304,Brisbane - West
4205358,Fruit and nuts - Orchard fruit - Mangoes,3511993.76,^,2976211.4,^,306,Cairns
4205358,Fruit and nuts - Orchard fruit - Mangoes,2625613.56,^,2225055.49,^,308,Central Queensland
4205358,Fruit and nuts - Orchard fruit - Mangoes,95767.73,**,81157.61,**,310,Ipswich
4205358,Fruit and nuts - Orchard fruit - Mangoes,5203203.7,^,4409413.92,^,312,Mackay - Isaac - Whitsunday
4205358,Fruit and nuts - Orchard fruit - Mangoes,222728.77,*,188749.74,*,313,Moreton Bay - North
4205358,Fruit and nuts - Orchard fruit - Mangoes,34471670.04,^,29212744.74,^,315,Queensland - Outback
4205358,Fruit and nuts - Orchard fruit - Mangoes,7498.01,**,6354.13,**,316,Sunshine Coast
4205358,Fruit and nuts - Orchard fruit - Mangoes,227632.54,**,192905.4,**,317,Toowoomba
4205358,Fruit and nuts - Orchard fruit - Mangoes,15163744.69,^,12850395.77,^,318,Townsville
4205358,Fruit and nuts - Orchard fruit - Mangoes,9402267.06,,7967877.02,,319,Wide Bay
4205358,Fruit and nuts - Orchard fruit - Mangoes,1496504.38,*,1296079.78,*,509,Western Australia - Wheat Belt
4205358,Fruit and nuts - Orchard fruit - Mangoes,556468.81,*,481941.77,*,510,Western Australia - Outback (North)
4205358,Fruit and nuts - Orchard fruit - Mangoes,5317199.65,*,4605075.03,*,511,Western Australia - Outback (South)
4205358,Fruit and nuts - Orchard fruit - Mangoes,41049319.5,^,35046081.41,^,701,Darwin
4205358,Fruit and nuts - Orchard fruit - Mangoes,29186161.67,,24917845.42,,702,Northern Territory - Outback
