Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,Commodity,Commodity subcategory,NRMR_Code,NRMR name,Local value($),Local value($) - Relative Standard Errors,Gross value ($) - Relative Standard Errors
4205358,Fruit and nuts - Orchard fruit - Mangoes,311483.41,*,258164.78,*,Fruit and nuts,Mangoes,106,North Coast,,,
4205358,Fruit and nuts - Orchard fruit - Mangoes,474.8,**,393.52,**,Fruit and nuts,Mangoes,112,Western,,,
4205358,Fruit and nuts - Orchard fruit - Mangoes,4229.07,*,3547.44,*,Fruit and nuts,Mangoes,205,Mallee,,,
4205358,Fruit and nuts - Orchard fruit - Mangoes,10063479.3,,8413673.5,,Fruit and nuts,Mangoes,301,Burnett Mary,,,
4205358,Fruit and nuts - Orchard fruit - Mangoes,945021.99,**,790095.18,**,Fruit and nuts,Mangoes,306,Fitzroy Basin,,,
4205358,Fruit and nuts - Orchard fruit - Mangoes,12543838.15,^,10487402.57,^,Fruit and nuts,Mangoes,307,North Queensland Dry Tropics,,,
4205358,Fruit and nuts - Orchard fruit - Mangoes,35243561.82,,29465735.78,,Fruit and nuts,Mangoes,308,Northern Gulf,,,
4205358,Fruit and nuts - Orchard fruit - Mangoes,19763.48,*,16523.46,*,Fruit and nuts,Mangoes,310,Reef Catchments,,,
4205358,Fruit and nuts - Orchard fruit - Mangoes,542821.42,*,453831.33,*,Fruit and nuts,Mangoes,311,South East Queensland,,,
4205358,Fruit and nuts - Orchard fruit - Mangoes,13894016.89,^,11616233.14,^,Fruit and nuts,Mangoes,314,Terrain NRM,,,
4205358,Fruit and nuts - Orchard fruit - Mangoes,777284.42,,671178.39,,Fruit and nuts,Mangoes,501,Northern Agricultural,,,
4205358,Fruit and nuts - Orchard fruit - Mangoes,19625587.41,*,16946525.36,*,Fruit and nuts,Mangoes,504,Rangelands,,,
4205358,Fruit and nuts - Orchard fruit - Mangoes,3830.57,**,3307.67,**,Fruit and nuts,Mangoes,506,South West,,,
4205358,Fruit and nuts - Orchard fruit - Mangoes,39791828.43,,33268360.02,,Fruit and nuts,Mangoes,701,Northern Territory,,,
