Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,Commodity,Commodity subcategory,NRMR_Code,NRMR name,Local value($),Local value($) - Relative Standard Errors,Gross value ($) - Relative Standard Errors
4201658,Fruit and nuts - Citrus fruit - All other citrus fruit n.e.c.,3210270.41,^,2769645.06,^,Fruit and nuts,All other citrus fruit n.e.c.,103,Greater Sydney,,,
4201658,Fruit and nuts - Citrus fruit - All other citrus fruit n.e.c.,3955.14,**,3412.28,**,Fruit and nuts,All other citrus fruit n.e.c.,104,Hunter,,,
4201658,Fruit and nuts - Citrus fruit - All other citrus fruit n.e.c.,745143.46,**,642868.87,**,Fruit and nuts,All other citrus fruit n.e.c.,105,Murray,,,
4201658,Fruit and nuts - Citrus fruit - All other citrus fruit n.e.c.,1057645.2,*,912478.21,*,Fruit and nuts,All other citrus fruit n.e.c.,106,North Coast,,,
4201658,Fruit and nuts - Citrus fruit - All other citrus fruit n.e.c.,4039958.7,^,3485454.56,^,Fruit and nuts,All other citrus fruit n.e.c.,110,Riverina,,,
4201658,Fruit and nuts - Citrus fruit - All other citrus fruit n.e.c.,43400.23,*,37443.34,*,Fruit and nuts,All other citrus fruit n.e.c.,111,South East NSW,,,
4201658,Fruit and nuts - Citrus fruit - All other citrus fruit n.e.c.,1383044.81,*,1193215.13,*,Fruit and nuts,All other citrus fruit n.e.c.,112,Western,,,
4201658,Fruit and nuts - Citrus fruit - All other citrus fruit n.e.c.,2276898.54,**,1950854.89,**,Fruit and nuts,All other citrus fruit n.e.c.,202,East Gippsland,,,
4201658,Fruit and nuts - Citrus fruit - All other citrus fruit n.e.c.,1672254.34,^,1432793.56,^,Fruit and nuts,All other citrus fruit n.e.c.,204,Goulburn Broken,,,
4201658,Fruit and nuts - Citrus fruit - All other citrus fruit n.e.c.,4553226.47,,3901220.87,,Fruit and nuts,All other citrus fruit n.e.c.,205,Mallee,,,
4201658,Fruit and nuts - Citrus fruit - All other citrus fruit n.e.c.,362082.19,**,310233.33,**,Fruit and nuts,All other citrus fruit n.e.c.,207,North East,,,
4201658,Fruit and nuts - Citrus fruit - All other citrus fruit n.e.c.,1790161.18,*,1533816.56,*,Fruit and nuts,All other citrus fruit n.e.c.,208,Port Phillip and Western Port,,,
4201658,Fruit and nuts - Citrus fruit - All other citrus fruit n.e.c.,1326.21,**,1136.3,**,Fruit and nuts,All other citrus fruit n.e.c.,209,West Gippsland,,,
4201658,Fruit and nuts - Citrus fruit - All other citrus fruit n.e.c.,26327819.42,^,23096414.59,^,Fruit and nuts,All other citrus fruit n.e.c.,301,Burnett Mary,,,
4201658,Fruit and nuts - Citrus fruit - All other citrus fruit n.e.c.,98609,,86506,,Fruit and nuts,All other citrus fruit n.e.c.,302,Cape York,,,
4201658,Fruit and nuts - Citrus fruit - All other citrus fruit n.e.c.,580502.91,,509253.56,,Fruit and nuts,All other citrus fruit n.e.c.,303,Condamine,,,
4201658,Fruit and nuts - Citrus fruit - All other citrus fruit n.e.c.,1116817.36,,979742.24,,Fruit and nuts,All other citrus fruit n.e.c.,306,Fitzroy Basin,,,
4201658,Fruit and nuts - Citrus fruit - All other citrus fruit n.e.c.,842089.75,*,738733.95,*,Fruit and nuts,All other citrus fruit n.e.c.,307,North Queensland Dry Tropics,,,
4201658,Fruit and nuts - Citrus fruit - All other citrus fruit n.e.c.,18967141.62,^,16639166.33,^,Fruit and nuts,All other citrus fruit n.e.c.,308,Northern Gulf,,,
4201658,Fruit and nuts - Citrus fruit - All other citrus fruit n.e.c.,84328.16,**,73977.95,**,Fruit and nuts,All other citrus fruit n.e.c.,309,Queensland Murray Darling Basin,,,
4201658,Fruit and nuts - Citrus fruit - All other citrus fruit n.e.c.,4034168.28,**,3539025.46,**,Fruit and nuts,All other citrus fruit n.e.c.,311,South East Queensland,,,
4201658,Fruit and nuts - Citrus fruit - All other citrus fruit n.e.c.,12320770.39,*,10808552.6,*,Fruit and nuts,All other citrus fruit n.e.c.,314,Terrain NRM,,,
4201658,Fruit and nuts - Citrus fruit - All other citrus fruit n.e.c.,516502.06,**,451198.79,**,Fruit and nuts,All other citrus fruit n.e.c.,401,Adelaide and Mount Lofty Ranges,,,
4201658,Fruit and nuts - Citrus fruit - All other citrus fruit n.e.c.,14869261.8,^,12989285.78,^,Fruit and nuts,All other citrus fruit n.e.c.,407,South Australian Murray Darling Basin,,,
4201658,Fruit and nuts - Citrus fruit - All other citrus fruit n.e.c.,950675.39,*,853046.48,*,Fruit and nuts,All other citrus fruit n.e.c.,501,Northern Agricultural,,,
4201658,Fruit and nuts - Citrus fruit - All other citrus fruit n.e.c.,154812.22,*,138913.89,*,Fruit and nuts,All other citrus fruit n.e.c.,502,Peel-Harvey,,,
4201658,Fruit and nuts - Citrus fruit - All other citrus fruit n.e.c.,61964.21,*,55600.84,*,Fruit and nuts,All other citrus fruit n.e.c.,503,Perth,,,
4201658,Fruit and nuts - Citrus fruit - All other citrus fruit n.e.c.,726520.93,^,651911.4,^,Fruit and nuts,All other citrus fruit n.e.c.,504,Rangelands,,,
4201658,Fruit and nuts - Citrus fruit - All other citrus fruit n.e.c.,4236.31,,3801.26,,Fruit and nuts,All other citrus fruit n.e.c.,505,South Coast,,,
4201658,Fruit and nuts - Citrus fruit - All other citrus fruit n.e.c.,5313.22,**,4767.59,**,Fruit and nuts,All other citrus fruit n.e.c.,506,South West,,,
4201658,Fruit and nuts - Citrus fruit - All other citrus fruit n.e.c.,107643.29,*,107643.29,*,Fruit and nuts,All other citrus fruit n.e.c.,701,Northern Territory,,,
