Data item code,Data item description,Estimate,Estimate - Relative Standard Errors,Number of agricultural businesses,Number of agricultural businesses - Relative Standard Errors,State_Code,State
AGLANDLEAVACHA_F,Agricultural land vacated - Land leased out or vacated during the reference period - Total area (ha),"409,310",,652,,9991,New South Wales
AGLANDLEAVACHA_F,Agricultural land vacated - Land leased out or vacated during the reference period - Total area (ha),"183,373",,922,,9992,Victoria
AGLANDLEAVACHA_F,Agricultural land vacated - Land leased out or vacated during the reference period - Total area (ha),"335,618",0,392,,9993,Queensland
AGLANDLEAVACHA_F,Agricultural land vacated - Land leased out or vacated during the reference period - Total area (ha),"192,446",,430,,9994,South Australia
AGLANDLEAVACHA_F,Agricultural land vacated - Land leased out or vacated during the reference period - Total area (ha),"1,374,254",,424,,9995,Western Australia
AGLANDLEAVACHA_F,Agricultural land vacated - Land leased out or vacated during the reference period - Total area (ha),"7,666",,98,,9996,Tasmania
AGLANDLEAVACHA_F,Agricultural land vacated - Land leased out or vacated during the reference period - Total area (ha),"113,773",,11,,9997,Northern Territory
AGLANDLEAVACHA_F,Agricultural land vacated - Land leased out or vacated during the reference period - Total area (ha),"409,310",,652,,9991,Australian Capital Territory
