Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,NRMR_Code,NRMR name
4302258,Fruit and nuts - Other fruit - Strawberries,22570.44,**,19249.12,**,101,Central Tablelands
4302258,Fruit and nuts - Other fruit - Strawberries,229090.58,**,195379.14,**,103,Greater Sydney
4302258,Fruit and nuts - Other fruit - Strawberries,37978.34,**,32389.7,**,106,North Coast
4302258,Fruit and nuts - Other fruit - Strawberries,351552.27,**,299820.18,**,109,Northern Tablelands
4302258,Fruit and nuts - Other fruit - Strawberries,59415.54,**,50672.35,**,111,South East NSW
4302258,Fruit and nuts - Other fruit - Strawberries,243824.7,**,209646.45,**,201,Corangamite
4302258,Fruit and nuts - Other fruit - Strawberries,828630.87,**,712477.13,**,203,Glenelg Hopkins
4302258,Fruit and nuts - Other fruit - Strawberries,2203176.83,*,1894345.41,*,204,Goulburn Broken
4302258,Fruit and nuts - Other fruit - Strawberries,667209.7,*,573683.24,*,206,North Central
4302258,Fruit and nuts - Other fruit - Strawberries,353071.74,*,303579.73,*,207,North East
4302258,Fruit and nuts - Other fruit - Strawberries,58085289.79,^,49943155.23,^,208,Port Phillip and Western Port
4302258,Fruit and nuts - Other fruit - Strawberries,4341.02,**,3732.51,**,209,West Gippsland
4302258,Fruit and nuts - Other fruit - Strawberries,30352067.23,*,25947786.84,*,301,Burnett Mary
4302258,Fruit and nuts - Other fruit - Strawberries,20847.12,**,17822.07,**,306,Fitzroy Basin
4302258,Fruit and nuts - Other fruit - Strawberries,10904557.4,^,9322235.9,^,309,Queensland Murray Darling Basin
4302258,Fruit and nuts - Other fruit - Strawberries,134344.75,*,114850.46,*,310,Reef Catchments
4302258,Fruit and nuts - Other fruit - Strawberries,151881756.7,^,129842735.9,^,311,South East Queensland
4302258,Fruit and nuts - Other fruit - Strawberries,652427.81,**,557756.34,**,314,Terrain NRM
4302258,Fruit and nuts - Other fruit - Strawberries,11757773.45,,10181097.8,,401,Adelaide and Mount Lofty Ranges
4302258,Fruit and nuts - Other fruit - Strawberries,7182165.08,,6219062.26,,407,South Australian Murray Darling Basin
4302258,Fruit and nuts - Other fruit - Strawberries,22844.28,**,19780.94,**,408,South East
4302258,Fruit and nuts - Other fruit - Strawberries,15753040.4,**,15037000.97,**,503,Perth
4302258,Fruit and nuts - Other fruit - Strawberries,5392634.79,*,5147517.72,*,505,South Coast
4302258,Fruit and nuts - Other fruit - Strawberries,7565843.72,,6528163.12,,601,Cradle Coast
4302258,Fruit and nuts - Other fruit - Strawberries,20978153.53,*,18100930.08,*,602,North
4302258,Fruit and nuts - Other fruit - Strawberries,5063973.65,**,4369432.84,**,603,South
