Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,NRMR_Code,NRMR name
4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,3136228.25,*,3052135.4,*,103,Greater Sydney
4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,4504258.59,*,4383484.25,*,105,Murray
4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,155576551.1,^,151405019.8,^,106,North Coast
4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,22942.79,**,22327.61,**,110,Riverina
4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,1548925.19,**,1507393.28,**,111,South East NSW
4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,1172319.91,**,1132171.31,**,201,Corangamite
4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,17361.27,*,16766.7,*,202,East Gippsland
4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,15617439.37,*,15082586.76,*,204,Goulburn Broken
4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,2714314.5,**,2621357,**,205,Mallee
4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,284089.56,^,274360.31,^,206,North Central
4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,6560207.5,^,6335539.17,^,207,North East
4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,17421887.52,^,16825237.73,^,208,Port Phillip and Western Port
4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,809453.78,*,781732.3,*,209,West Gippsland
4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,18578137.06,^,13059441.14,^,301,Burnett Mary
4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,182687.23,*,128419.4,*,302,Cape York
4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,141471.56,**,99446.97,**,304,Cooperative Management Area
4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,68389.01,*,48073.83,*,306,Fitzroy Basin
4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,196989.86,*,138473.38,*,307,North Queensland Dry Tropics
4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,5327539.19,^,3744976.38,^,308,Northern Gulf
4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,291415.39,*,204849.5,*,309,Queensland Murray Darling Basin
4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,4511280.78,*,3171190.18,*,311,South East Queensland
4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,11100782.52,^,7803259.04,^,314,Terrain NRM
4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,527333.02,**,508975.91,**,401,Adelaide and Mount Lofty Ranges
4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,256940.71,,247996.29,,405,Northern and Yorke
4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,5103551.85,**,4925891,**,407,South Australian Murray Darling Basin
4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,808375.92,,766283.78,,501,Northern Agricultural
4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,36577.97,*,34673.36,*,502,Peel-Harvey
4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,60923.5,**,57751.22,**,503,Perth
4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,873265.06,^,827794.15,^,504,Rangelands
4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,535187.92,**,507320.68,**,505,South Coast
4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,1083647.61,^,1027222.07,^,506,South West
4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,11285983.46,,11106127.47,,601,Cradle Coast
4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,12615956.31,^,12414905.58,^,602,North
4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,13216753.56,*,13006128.38,*,603,South
4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,44928.01,*,37308.56,*,701,Northern Territory
