Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,NRMR_Code,NRMR name
4304658,Fruit and nuts - Other fruit - Bananas,4087905.1,*,3643100.61,*,106,North Coast
4304658,Fruit and nuts - Other fruit - Bananas,293085.49,*,260812.44,*,301,Burnett Mary
4304658,Fruit and nuts - Other fruit - Bananas,4793.94,*,4266.06,*,302,Cape York
4304658,Fruit and nuts - Other fruit - Bananas,8639548.45,,7688206.48,,304,Cooperative Management Area
4304658,Fruit and nuts - Other fruit - Bananas,32479.51,,28903.03,,307,North Queensland Dry Tropics
4304658,Fruit and nuts - Other fruit - Bananas,54331.34,*,48348.66,*,310,Reef Catchments
4304658,Fruit and nuts - Other fruit - Bananas,269434.19,^,239765.51,^,311,South East Queensland
4304658,Fruit and nuts - Other fruit - Bananas,462718040.7,^,411765945.5,^,314,Terrain NRM
4304658,Fruit and nuts - Other fruit - Bananas,10600998.83,^,9728860.37,^,504,Rangelands
4304658,Fruit and nuts - Other fruit - Bananas,858663.85,,764112.26,,701,Northern Territory
