Data item code,Data item description,Estimate,Estimate - Relative Standard Errors,Number of agricultural businesses,Number of agricultural businesses - Relative Standard Errors,NRMR_Code,NRMR name
LMLANDCRPPAS_F,Crop and pasture management - Pasture and crop land cultivated - Total area cultivated (ha),"143,466",0,933,0,101,Central Tablelands
LMLANDCRPPAS_F,Crop and pasture management - Pasture and crop land cultivated - Total area cultivated (ha),"1,677,018",0,,0,102,Central West
LMLANDCRPPAS_F,Crop and pasture management - Pasture and crop land cultivated - Total area cultivated (ha),"5,458",0,158,,103,Greater Sydney
LMLANDCRPPAS_F,Crop and pasture management - Pasture and crop land cultivated - Total area cultivated (ha),"51,088",,537,,104,Hunter
LMLANDCRPPAS_F,Crop and pasture management - Pasture and crop land cultivated - Total area cultivated (ha),"695,873",0,,0,105,Murray
LMLANDCRPPAS_F,Crop and pasture management - Pasture and crop land cultivated - Total area cultivated (ha),"46,184",,702,,106,North Coast
LMLANDCRPPAS_F,Crop and pasture management - Pasture and crop land cultivated - Total area cultivated (ha),"1,799,025",0,,0,108,North West NSW
LMLANDCRPPAS_F,Crop and pasture management - Pasture and crop land cultivated - Total area cultivated (ha),"140,459",,831,,109,Northern Tablelands
LMLANDCRPPAS_F,Crop and pasture management - Pasture and crop land cultivated - Total area cultivated (ha),"81,034",,767,0,111,South East NSW
LMLANDCRPPAS_F,Crop and pasture management - Pasture and crop land cultivated - Total area cultivated (ha),"249,951",,183,,112,Western
LMLANDCRPPAS_F,Crop and pasture management - Pasture and crop land cultivated - Total area cultivated (ha),"143,256",,846,0,201,Corangamite
LMLANDCRPPAS_F,Crop and pasture management - Pasture and crop land cultivated - Total area cultivated (ha),"10,107",,124,,202,East Gippsland
LMLANDCRPPAS_F,Crop and pasture management - Pasture and crop land cultivated - Total area cultivated (ha),"248,899",,,0,203,Glenelg Hopkins
LMLANDCRPPAS_F,Crop and pasture management - Pasture and crop land cultivated - Total area cultivated (ha),"209,567",,,0,204,Goulburn Broken
LMLANDCRPPAS_F,Crop and pasture management - Pasture and crop land cultivated - Total area cultivated (ha),"1,239,621",0,766,0,205,Mallee
LMLANDCRPPAS_F,Crop and pasture management - Pasture and crop land cultivated - Total area cultivated (ha),"644,246",0,,0,206,North Central
LMLANDCRPPAS_F,Crop and pasture management - Pasture and crop land cultivated - Total area cultivated (ha),"45,473",,417,,207,North East
LMLANDCRPPAS_F,Crop and pasture management - Pasture and crop land cultivated - Total area cultivated (ha),"43,251",,420,,208,Port Phillip and Western Port
LMLANDCRPPAS_F,Crop and pasture management - Pasture and crop land cultivated - Total area cultivated (ha),"40,593",,640,,209,West Gippsland
LMLANDCRPPAS_F,Crop and pasture management - Pasture and crop land cultivated - Total area cultivated (ha),"630,570",0,941,0,210,Wimmera
LMLANDCRPPAS_F,Crop and pasture management - Pasture and crop land cultivated - Total area cultivated (ha),"91,463",,955,0,301,Burnett Mary
LMLANDCRPPAS_F,Crop and pasture management - Pasture and crop land cultivated - Total area cultivated (ha),747,,5,,302,Cape York
LMLANDCRPPAS_F,Crop and pasture management - Pasture and crop land cultivated - Total area cultivated (ha),"460,767",0,,0,303,Condamine
LMLANDCRPPAS_F,Crop and pasture management - Pasture and crop land cultivated - Total area cultivated (ha),"2,412",,12,,305,Desert Channels
LMLANDCRPPAS_F,Crop and pasture management - Pasture and crop land cultivated - Total area cultivated (ha),"365,815",,590,,306,Fitzroy Basin
LMLANDCRPPAS_F,Crop and pasture management - Pasture and crop land cultivated - Total area cultivated (ha),"130,440",0,443,,307,North Queensland Dry Tropics
LMLANDCRPPAS_F,Crop and pasture management - Pasture and crop land cultivated - Total area cultivated (ha),"4,476",,50,,308,Northern Gulf
LMLANDCRPPAS_F,Crop and pasture management - Pasture and crop land cultivated - Total area cultivated (ha),"999,416",0,882,0,309,Queensland Murray Darling Basin
LMLANDCRPPAS_F,Crop and pasture management - Pasture and crop land cultivated - Total area cultivated (ha),"38,825",,552,0,310,Reef Catchments
LMLANDCRPPAS_F,Crop and pasture management - Pasture and crop land cultivated - Total area cultivated (ha),"26,872",,516,,311,South East Queensland
LMLANDCRPPAS_F,Crop and pasture management - Pasture and crop land cultivated - Total area cultivated (ha),"5,533",,13,,312,South West Queensland
LMLANDCRPPAS_F,Crop and pasture management - Pasture and crop land cultivated - Total area cultivated (ha),339,,7,,313,Southern Gulf
LMLANDCRPPAS_F,Crop and pasture management - Pasture and crop land cultivated - Total area cultivated (ha),"37,731",,764,0,314,Terrain NRM
LMLANDCRPPAS_F,Crop and pasture management - Pasture and crop land cultivated - Total area cultivated (ha),"69,797",0,400,0,401,Adelaide and Mount Lofty Ranges
LMLANDCRPPAS_F,Crop and pasture management - Pasture and crop land cultivated - Total area cultivated (ha),"1,355,715",0,767,0,403,Eyre Peninsula
LMLANDCRPPAS_F,Crop and pasture management - Pasture and crop land cultivated - Total area cultivated (ha),"15,331",,85,,404,Kangaroo Island
LMLANDCRPPAS_F,Crop and pasture management - Pasture and crop land cultivated - Total area cultivated (ha),"1,106,758",0,,0,405,Northern and Yorke
LMLANDCRPPAS_F,Crop and pasture management - Pasture and crop land cultivated - Total area cultivated (ha),"787,246",0,962,0,407,South Australian Murray Darling Basin
LMLANDCRPPAS_F,Crop and pasture management - Pasture and crop land cultivated - Total area cultivated (ha),"257,939",,,0,408,South East
LMLANDCRPPAS_F,Crop and pasture management - Pasture and crop land cultivated - Total area cultivated (ha),"1,892,926",0,924,0,501,Northern Agricultural
LMLANDCRPPAS_F,Crop and pasture management - Pasture and crop land cultivated - Total area cultivated (ha),"151,253",0,251,,502,Peel-Harvey
LMLANDCRPPAS_F,Crop and pasture management - Pasture and crop land cultivated - Total area cultivated (ha),"1,551",,43,,503,Perth
LMLANDCRPPAS_F,Crop and pasture management - Pasture and crop land cultivated - Total area cultivated (ha),"12,142",0,61,,504,Rangelands
LMLANDCRPPAS_F,Crop and pasture management - Pasture and crop land cultivated - Total area cultivated (ha),"1,539,989",0,689,0,505,South Coast
LMLANDCRPPAS_F,Crop and pasture management - Pasture and crop land cultivated - Total area cultivated (ha),"599,162",0,987,0,506,South West
LMLANDCRPPAS_F,Crop and pasture management - Pasture and crop land cultivated - Total area cultivated (ha),"23,635",,415,0,601,Cradle Coast
LMLANDCRPPAS_F,Crop and pasture management - Pasture and crop land cultivated - Total area cultivated (ha),"49,608",0,490,0,602,North
LMLANDCRPPAS_F,Crop and pasture management - Pasture and crop land cultivated - Total area cultivated (ha),"18,112",,221,0,603,South
LMLANDCRPPAS_F,Crop and pasture management - Pasture and crop land cultivated - Total area cultivated (ha),"22,478",0,39,0,701,Northern Territory
