Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,State_Code,State
1902158,Broadacre crops - Non-cereal crops - Sugar cane - Cut for crushing,97194976.2,^,83044149.3,^,1,New South Wales
1902158,Broadacre crops - Non-cereal crops - Sugar cane - Cut for crushing,1527260634,,1505246066,,3,Queensland
