Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,Commodity,Commodity subcategory,SA4,SA4 name,Local value($),Local value($) - Relative Standard Errors,Gross value ($) - Relative Standard Errors
9100258,Livestock slaughtered and other disposals - Sheep and lambs,577916.37,*,525653.12,*,Livestock slaughtered and other disposals,Sheep and lambs,403,Adelaide - South,,,
9100258,Livestock slaughtered and other disposals - Sheep and lambs,129558947.7,,117842335.9,,Livestock slaughtered and other disposals,Sheep and lambs,405,Barossa - Yorke - Mid North,,,
9100258,Livestock slaughtered and other disposals - Sheep and lambs,163891749.2,,149070713.2,,Livestock slaughtered and other disposals,Sheep and lambs,406,South Australia - Outback,,,
9100258,Livestock slaughtered and other disposals - Sheep and lambs,280860980,,255461219.2,,Livestock slaughtered and other disposals,Sheep and lambs,407,South Australia - South East,,,
9100258,Livestock slaughtered and other disposals - Sheep and lambs,27027375.66,^,24675447.69,^,Livestock slaughtered and other disposals,Sheep and lambs,501,Bunbury,,,
9100258,Livestock slaughtered and other disposals - Sheep and lambs,630843.64,**,577346.14,**,Livestock slaughtered and other disposals,Sheep and lambs,502,Mandurah,,,
9100258,Livestock slaughtered and other disposals - Sheep and lambs,,,np,,Livestock slaughtered and other disposals,Sheep and lambs,504,Perth - North East,,,
9100258,Livestock slaughtered and other disposals - Sheep and lambs,,,np,,Livestock slaughtered and other disposals,Sheep and lambs,506,Perth - South East,,,
9100258,Livestock slaughtered and other disposals - Sheep and lambs,438056708.7,,399947801.6,,Livestock slaughtered and other disposals,Sheep and lambs,509,Western Australia - Wheat Belt,,,
9100258,Livestock slaughtered and other disposals - Sheep and lambs,463755.61,,424108.46,,Livestock slaughtered and other disposals,Sheep and lambs,510,Western Australia - Outback (North),,,
9100258,Livestock slaughtered and other disposals - Sheep and lambs,84946718.31,^,77569772.1,^,Livestock slaughtered and other disposals,Sheep and lambs,511,Western Australia - Outback (South),,,
9100258,Livestock slaughtered and other disposals - Sheep and lambs,1715578.91,*,1543629.31,*,Livestock slaughtered and other disposals,Sheep and lambs,601,Hobart,,,
9100258,Livestock slaughtered and other disposals - Sheep and lambs,28994397.82,,26088337.91,,Livestock slaughtered and other disposals,Sheep and lambs,602,Launceston and North East,,,
9100258,Livestock slaughtered and other disposals - Sheep and lambs,26551822.28,,23890577.62,,Livestock slaughtered and other disposals,Sheep and lambs,603,South East,,,
9100258,Livestock slaughtered and other disposals - Sheep and lambs,1425246.54,,1282396.47,,Livestock slaughtered and other disposals,Sheep and lambs,604,West and North West,,,
9100258,Livestock slaughtered and other disposals - Sheep and lambs,1668556.03,,1534573.31,,Livestock slaughtered and other disposals,Sheep and lambs,801,Australian Capital Territory,,,
