Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,Commodity,Commodity subcategory,SA4,SA4 name,Local value($),Local value($) - Relative Standard Errors,Gross value ($) - Relative Standard Errors
9100158,Livestock slaughtered and other disposals - Cattle and calves,180990460.7,,168140738.2,,Livestock slaughtered and other disposals,Cattle and calves,101,Capital Region,,,
9100158,Livestock slaughtered and other disposals - Cattle and calves,313717.54,*,291419.54,*,Livestock slaughtered and other disposals,Cattle and calves,102,Central Coast,,,
9100158,Livestock slaughtered and other disposals - Cattle and calves,302744444.9,,281242318.4,,Livestock slaughtered and other disposals,Cattle and calves,103,Central West,,,
9100158,Livestock slaughtered and other disposals - Cattle and calves,55600257.2,^,51653659.73,^,Livestock slaughtered and other disposals,Cattle and calves,104,Coffs Harbour - Grafton,,,
9100158,Livestock slaughtered and other disposals - Cattle and calves,309307731.8,^,287350248.1,^,Livestock slaughtered and other disposals,Cattle and calves,105,Far West and Orana,,,
9100158,Livestock slaughtered and other disposals - Cattle and calves,169191699.1,^,157181511.9,^,Livestock slaughtered and other disposals,Cattle and calves,106,Hunter Valley excluding Newcastle,,,
9100158,Livestock slaughtered and other disposals - Cattle and calves,8403111.59,*,7807569.16,*,Livestock slaughtered and other disposals,Cattle and calves,107,Illawarra,,,
9100158,Livestock slaughtered and other disposals - Cattle and calves,90750593.83,^,84310968.44,^,Livestock slaughtered and other disposals,Cattle and calves,108,Mid North Coast,,,
9100158,Livestock slaughtered and other disposals - Cattle and calves,197227967.6,,183224884.9,,Livestock slaughtered and other disposals,Cattle and calves,109,Murray,,,
9100158,Livestock slaughtered and other disposals - Cattle and calves,687355484.9,,638546261.8,,Livestock slaughtered and other disposals,Cattle and calves,110,New England and North West,,,
9100158,Livestock slaughtered and other disposals - Cattle and calves,7090.32,^,6585.55,^,Livestock slaughtered and other disposals,Cattle and calves,111,Newcastle and Lake Macquarie,,,
9100158,Livestock slaughtered and other disposals - Cattle and calves,78366083.92,^,72802824.67,^,Livestock slaughtered and other disposals,Cattle and calves,112,Richmond - Tweed,,,
9100158,Livestock slaughtered and other disposals - Cattle and calves,240945388.5,,223847346,,Livestock slaughtered and other disposals,Cattle and calves,113,Riverina,,,
9100158,Livestock slaughtered and other disposals - Cattle and calves,29725964.39,^,27618488.86,^,Livestock slaughtered and other disposals,Cattle and calves,114,Southern Highlands and Shoalhaven,,,
9100158,Livestock slaughtered and other disposals - Cattle and calves,344335.15,*,319860.8,*,Livestock slaughtered and other disposals,Cattle and calves,115,Sydney - Baulkham Hills and Hawkesbury,,,
9100158,Livestock slaughtered and other disposals - Cattle and calves,580126.78,*,538848.1,*,Livestock slaughtered and other disposals,Cattle and calves,116,Sydney - Blacktown,,,
9100158,Livestock slaughtered and other disposals - Cattle and calves,285715.54,**,265467.72,**,Livestock slaughtered and other disposals,Cattle and calves,121,Sydney - North Sydney and Hornsby,,,
9100158,Livestock slaughtered and other disposals - Cattle and calves,4446504.69,,4130304.93,,Livestock slaughtered and other disposals,Cattle and calves,122,Sydney - Northern Beaches,,,
9100158,Livestock slaughtered and other disposals - Cattle and calves,3875324.7,^,3600390.62,^,Livestock slaughtered and other disposals,Cattle and calves,123,Sydney - Outer South West,,,
9100158,Livestock slaughtered and other disposals - Cattle and calves,1230631.21,*,1143334.19,*,Livestock slaughtered and other disposals,Cattle and calves,124,Sydney - Outer West and Blue Mountains,,,
9100158,Livestock slaughtered and other disposals - Cattle and calves,2458648.66,,2284492.43,,Livestock slaughtered and other disposals,Cattle and calves,127,Sydney - South West,,,
9100158,Livestock slaughtered and other disposals - Cattle and calves,39946877.82,^,36586089.25,^,Livestock slaughtered and other disposals,Cattle and calves,201,Ballarat,,,
9100158,Livestock slaughtered and other disposals - Cattle and calves,39674012.5,*,36340008.55,*,Livestock slaughtered and other disposals,Cattle and calves,202,Bendigo,,,
9100158,Livestock slaughtered and other disposals - Cattle and calves,17900994.89,*,16396188.48,*,Livestock slaughtered and other disposals,Cattle and calves,203,Geelong,,,
9100158,Livestock slaughtered and other disposals - Cattle and calves,242789039.5,,222363206.4,,Livestock slaughtered and other disposals,Cattle and calves,204,Hume,,,
9100158,Livestock slaughtered and other disposals - Cattle and calves,524585379.1,,480503917.2,,Livestock slaughtered and other disposals,Cattle and calves,205,Latrobe - Gippsland,,,
9100158,Livestock slaughtered and other disposals - Cattle and calves,7854659.79,**,7193013.18,**,Livestock slaughtered and other disposals,Cattle and calves,209,Melbourne - North East,,,
9100158,Livestock slaughtered and other disposals - Cattle and calves,4176308.17,*,3824756.57,*,Livestock slaughtered and other disposals,Cattle and calves,210,Melbourne - North West,,,
9100158,Livestock slaughtered and other disposals - Cattle and calves,5307078.06,*,4860523.31,*,Livestock slaughtered and other disposals,Cattle and calves,211,Melbourne - Outer East,,,
