Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,SA4,SA4 name
5110058,Fruit and nuts - Grapes - Total,2297317.11,**,2296936.62,**,101,Capital Region
5110058,Fruit and nuts - Grapes - Total,5667927.51,*,5667927.51,*,103,Central West
5110058,Fruit and nuts - Grapes - Total,483095.43,**,483095.43,**,105,Far West and Orana
5110058,Fruit and nuts - Grapes - Total,4970864.23,*,4970864.23,*,106,Hunter Valley exc Newcastle
5110058,Fruit and nuts - Grapes - Total,7045.61,**,7045.61,**,108,Mid North Coast
5110058,Fruit and nuts - Grapes - Total,158589290.2,^,152264444.5,^,109,Murray
5110058,Fruit and nuts - Grapes - Total,131691550.9,,131597713.3,,113,Riverina
5110058,Fruit and nuts - Grapes - Total,38851.43,**,38851.43,**,114,Southern Highlands and Shoalhaven
5110058,Fruit and nuts - Grapes - Total,665720.33,**,665611.11,**,201,Ballarat
5110058,Fruit and nuts - Grapes - Total,1365428.27,*,1365428.27,*,202,Bendigo
5110058,Fruit and nuts - Grapes - Total,335173.9,*,335173.9,*,203,Geelong
5110058,Fruit and nuts - Grapes - Total,10467215.84,^,10467215.84,^,204,Hume
5110058,Fruit and nuts - Grapes - Total,235668.65,*,235668.65,*,205,Latrobe - Gippsland
5110058,Fruit and nuts - Grapes - Total,21770354.22,**,21770354.22,**,211,Melbourne - Outer East
5110058,Fruit and nuts - Grapes - Total,3232153.62,**,3232153.62,**,214,Mornington Peninsula
5110058,Fruit and nuts - Grapes - Total,379911471.4,,370759528.4,,215,North West
5110058,Fruit and nuts - Grapes - Total,9190621.12,*,9190621.12,*,216,Shepparton
5110058,Fruit and nuts - Grapes - Total,954411.51,**,954411.51,**,217,Warrnambool and South West
5110058,Fruit and nuts - Grapes - Total,10945497.34,,9833767.65,,307,Darling Downs - Maranoa
5110058,Fruit and nuts - Grapes - Total,17237961.47,,15461684.1,,308,Central Queensland
5110058,Fruit and nuts - Grapes - Total,2558072.06,^,2294476.77,^,315,Queensland - Outback
5110058,Fruit and nuts - Grapes - Total,511851.29,,459107.82,,318,Townsville
5110058,Fruit and nuts - Grapes - Total,6340703.72,,5696821.01,,319,Wide Bay
5110058,Fruit and nuts - Grapes - Total,6195916.56,*,6195916.56,*,401,Adelaide - Central and Hills
5110058,Fruit and nuts - Grapes - Total,6395.92,**,6395.92,**,402,Adelaide - North
5110058,Fruit and nuts - Grapes - Total,27957823.95,*,27957823.95,*,403,Adelaide - South
5110058,Fruit and nuts - Grapes - Total,84937290.95,^,84937290.95,^,405,Barossa - Yorke - Mid North
5110058,Fruit and nuts - Grapes - Total,77925.84,^,77925.84,^,406,South Australia - Outback
5110058,Fruit and nuts - Grapes - Total,388810756,,388365146.6,,407,South Australia - South East
5110058,Fruit and nuts - Grapes - Total,59218377.04,,58729256.04,^,501,Bunbury
5110058,Fruit and nuts - Grapes - Total,2424166.29,,2195650.86,,502,Mandurah
5110058,Fruit and nuts - Grapes - Total,7145726.62,*,6654421.87,*,504,Perth - North East
5110058,Fruit and nuts - Grapes - Total,177113.14,**,177113.14,**,506,Perth - South East
5110058,Fruit and nuts - Grapes - Total,13123070.81,^,13123070.81,^,509,Western Australia - Wheat Belt
5110058,Fruit and nuts - Grapes - Total,6747089.36,^,6111071.1,^,511,Western Australia - Outback (South)
5110058,Fruit and nuts - Grapes - Total,6207726.01,^,6207726.01,^,601,Hobart
5110058,Fruit and nuts - Grapes - Total,12352192.27,^,12352192.27,^,602,Launceston and North East
5110058,Fruit and nuts - Grapes - Total,10577707.24,^,10577707.24,^,603,South East
5110058,Fruit and nuts - Grapes - Total,621140.73,^,621140.73,^,604,West and North West
5110058,Fruit and nuts - Grapes - Total,1179533.76,,1065029.95,,702,Northern Territory - Outback
5110058,Fruit and nuts - Grapes - Total,55410.2,*,55410.2,*,801,Australian Capital Territory
