Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,SA4,SA4 name
4800558,Fruit and nuts - Grapes - All other uses,4542.23,**,4161.74,**,101,Capital Region
4800558,Fruit and nuts - Grapes - All other uses,75505469.67,^,69180623.96,^,109,Murray
4800558,Fruit and nuts - Grapes - All other uses,1120225.72,**,1026388.09,**,113,Riverina
4800558,Fruit and nuts - Grapes - All other uses,3751.74,*,3642.52,*,201,Ballarat
4800558,Fruit and nuts - Grapes - All other uses,314371613,^,305219670,^,215,North West
4800558,Fruit and nuts - Grapes - All other uses,10788829.4,,9677099.71,,307,Darling Downs - Maranoa
4800558,Fruit and nuts - Grapes - All other uses,17237961.47,,15461684.1,,308,Central Queensland
4800558,Fruit and nuts - Grapes - All other uses,2558072.06,^,2294476.77,^,315,Queensland - Outback
4800558,Fruit and nuts - Grapes - All other uses,511851.29,,459107.82,,318,Townsville
4800558,Fruit and nuts - Grapes - All other uses,6248587.89,,5604705.18,,319,Wide Bay
4800558,Fruit and nuts - Grapes - All other uses,5727731.93,**,5282122.54,**,407,South Australia - South East
4800558,Fruit and nuts - Grapes - All other uses,5188755.19,,4699634.2,,501,Bunbury
4800558,Fruit and nuts - Grapes - All other uses,2424166.29,,2195650.86,,502,Mandurah
4800558,Fruit and nuts - Grapes - All other uses,5211921.22,*,4720616.47,*,504,Perth - North East
4800558,Fruit and nuts - Grapes - All other uses,6747089.36,^,6111071.1,^,511,Western Australia - Outback (South)
4800558,Fruit and nuts - Grapes - All other uses,1179533.76,,1065029.95,,702,Northern Territory - Outback
