Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,NRMR_Code,NRMR name
4309359,Fruit and nuts (excluding grapes) - Total,31006939.14,^,27725442.34,^,101,Central Tablelands
4309359,Fruit and nuts (excluding grapes) - Total,11725777.95,,9833699.06,,102,Central West
4309359,Fruit and nuts (excluding grapes) - Total,17948788.42,^,15906949.66,^,103,Greater Sydney
4309359,Fruit and nuts (excluding grapes) - Total,76538.71,*,73135.68,*,104,Hunter
4309359,Fruit and nuts (excluding grapes) - Total,19757251.46,^,17323279.9,^,105,Murray
4309359,Fruit and nuts (excluding grapes) - Total,250170602.3,,240557093.2,,106,North Coast
4309359,Fruit and nuts (excluding grapes) - Total,8702123.46,,7610625.26,,108,North West NSW
4309359,Fruit and nuts (excluding grapes) - Total,6107063.26,^,5244216.35,^,109,Northern Tablelands
4309359,Fruit and nuts (excluding grapes) - Total,256852269.8,,220006698.1,,110,Riverina
4309359,Fruit and nuts (excluding grapes) - Total,2003297.5,^,1853023.4,^,111,South East NSW
4309359,Fruit and nuts (excluding grapes) - Total,119046369.4,^,107214934.4,^,112,Western
4309359,Fruit and nuts (excluding grapes) - Total,1049632.25,*,1015592.6,**,201,Corangamite
4309359,Fruit and nuts (excluding grapes) - Total,2835638.91,**,2434177,**,202,East Gippsland
4309359,Fruit and nuts (excluding grapes) - Total,750888.47,^,646245.81,^,203,Glenelg Hopkins
4309359,Fruit and nuts (excluding grapes) - Total,366756669.6,,321896027.6,,204,Goulburn Broken
4309359,Fruit and nuts (excluding grapes) - Total,452990313.9,,436842468.9,,205,Mallee
4309359,Fruit and nuts (excluding grapes) - Total,69764973.86,^,60400575.45,^,206,North Central
4309359,Fruit and nuts (excluding grapes) - Total,20650117.55,^,18586490.67,^,207,North East
4309359,Fruit and nuts (excluding grapes) - Total,167119738.2,,147157265.6,,208,Port Phillip and Western Port
4309359,Fruit and nuts (excluding grapes) - Total,4360970.67,^,3814122.29,^,209,West Gippsland
4309359,Fruit and nuts (excluding grapes) - Total,422307678.9,,372986925.5,,301,Burnett Mary
4309359,Fruit and nuts (excluding grapes) - Total,753884.87,^,713553.95,^,302,Cape York
4309359,Fruit and nuts (excluding grapes) - Total,742505.85,,647229.26,,303,Condamine
4309359,Fruit and nuts (excluding grapes) - Total,16829462.97,*,13231175.86,^,306,Fitzroy Basin
4309359,Fruit and nuts (excluding grapes) - Total,22020267.81,^,18353374.07,^,307,North Queensland Dry Tropics
4309359,Fruit and nuts (excluding grapes) - Total,79520047.76,,68053854.44,,308,Northern Gulf
4309359,Fruit and nuts (excluding grapes) - Total,91536678.41,,77311959.04,,309,Queensland Murray Darling Basin
4309359,Fruit and nuts (excluding grapes) - Total,447069.69,,421576.03,,310,Reef Catchments
4309359,Fruit and nuts (excluding grapes) - Total,211926085.3,^,184978443.5,^,311,South East Queensland
4309359,Fruit and nuts (excluding grapes) - Total,611778321.9,,542891602.5,,314,Terrain NRM
4309359,Fruit and nuts (excluding grapes) - Total,92745191.35,,80894131.14,,401,Adelaide and Mount Lofty Ranges
4309359,Fruit and nuts (excluding grapes) - Total,56809.03,**,49305.71,**,405,Northern and Yorke
4309359,Fruit and nuts (excluding grapes) - Total,343162041.4,,298198149.7,,407,South Australian Murray Darling Basin
4309359,Fruit and nuts (excluding grapes) - Total,9682349.68,,8278775.39,,408,South East
4309359,Fruit and nuts (excluding grapes) - Total,46401404.17,,41783648.5,,501,Northern Agricultural
4309359,Fruit and nuts (excluding grapes) - Total,3969571.72,^,3332195.48,^,502,Peel-Harvey
4309359,Fruit and nuts (excluding grapes) - Total,39154254.08,^,34574275.4,^,503,Perth
4309359,Fruit and nuts (excluding grapes) - Total,29259066.52,*,25574649.18,*,504,Rangelands
4309359,Fruit and nuts (excluding grapes) - Total,13165187.28,,12236208.11,,505,South Coast
4309359,Fruit and nuts (excluding grapes) - Total,172476456.4,,147461208.5,,506,South West
4309359,Fruit and nuts (excluding grapes) - Total,20325496.09,,18076608.92,,601,Cradle Coast
4309359,Fruit and nuts (excluding grapes) - Total,44716970.49,^,39167447.27,^,602,North
4309359,Fruit and nuts (excluding grapes) - Total,88854032.53,,80447531.48,,603,South
4309359,Fruit and nuts (excluding grapes) - Total,46031157.01,,39122211.54,,701,Northern Territory
