Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,State_Code,State
3601758,Vegetables for human consumption - Broccoli,2129079.08,,1763449.22,,1,New South Wales
3601758,Vegetables for human consumption - Broccoli,40139795.47,,33993727.44,,2,Victoria
3601758,Vegetables for human consumption - Broccoli,35972729.78,,30028680.59,,3,Queensland
3601758,Vegetables for human consumption - Broccoli,852997.04,,714843.17,,4,South Australia
3601758,Vegetables for human consumption - Broccoli,11239493.49,,9455900.42,,5,Western Australia
3601758,Vegetables for human consumption - Broccoli,3152084.78,^,3143461.67,^,6,Tasmania
