Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,State_Code,State
3607158,Vegetables for human consumption - Pumpkins,11754708.92,^,7858936.74,^,1,New South Wales
3607158,Vegetables for human consumption - Pumpkins,2481250.62,^,1984986.76,^,2,Victoria
3607158,Vegetables for human consumption - Pumpkins,40119949.51,,26864302.37,,3,Queensland
3607158,Vegetables for human consumption - Pumpkins,1424125.6,^,1096772.57,^,4,South Australia
3607158,Vegetables for human consumption - Pumpkins,12368531.15,^,8655386.39,^,5,Western Australia
3607158,Vegetables for human consumption - Pumpkins,349342.21,**,231729.14,**,6,Tasmania
3607158,Vegetables for human consumption - Pumpkins,1179689.09,,791419.79,,7,Northern Territory
