Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,State_Code,State
3630016,Vegetables for human consumption - All other vegetables n.e.c.,151699762.6,^,128944798.3,^,1,New South Wales
3630016,Vegetables for human consumption - All other vegetables n.e.c.,285977869,,243081188.7,,2,Victoria
3630016,Vegetables for human consumption - All other vegetables n.e.c.,351698945.9,,298944104,,3,Queensland
3630016,Vegetables for human consumption - All other vegetables n.e.c.,32276963.26,*,27435418.77,*,4,South Australia
3630016,Vegetables for human consumption - All other vegetables n.e.c.,59926825.47,^,50937801.64,^,5,Western Australia
3630016,Vegetables for human consumption - All other vegetables n.e.c.,21684281.56,^,18431639.33,^,6,Tasmania
3630016,Vegetables for human consumption - All other vegetables n.e.c.,13770200.01,,11704670,,7,Northern Territory
