Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,Commodity,Commodity subcategory,SA4,SA4 name,Local value($),Local value($) - Relative Standard Errors,Gross value ($) - Relative Standard Errors
3601758,Vegetables for human consumption - Broccoli,6577.64,*,5478.84,*,Vegetables for human consumption,Broccoli,101,Capital Region,,,
3601758,Vegetables for human consumption - Broccoli,210886.53,**,175657.69,**,Vegetables for human consumption,Broccoli,102,Central Coast,,,
3601758,Vegetables for human consumption - Broccoli,565139.4,,470732.22,,Vegetables for human consumption,Broccoli,103,Central West,,,
3601758,Vegetables for human consumption - Broccoli,14701.45,,12245.55,,Vegetables for human consumption,Broccoli,105,Far West and Orana,,,
3601758,Vegetables for human consumption - Broccoli,1973.29,*,1643.65,*,Vegetables for human consumption,Broccoli,107,Illawarra,,,
3601758,Vegetables for human consumption - Broccoli,588084.5,^,489844.32,^,Vegetables for human consumption,Broccoli,109,Murray,,,
3601758,Vegetables for human consumption - Broccoli,8191.96,**,6823.48,**,Vegetables for human consumption,Broccoli,112,Richmond - Tweed,,,
3601758,Vegetables for human consumption - Broccoli,4223149.21,,3517667.36,,Vegetables for human consumption,Broccoli,113,Riverina,,,
3601758,Vegetables for human consumption - Broccoli,4835.88,*,4028.04,*,Vegetables for human consumption,Broccoli,114,Southern Highlands and Shoalhaven,,,
3601758,Vegetables for human consumption - Broccoli,240061.79,*,199959.2,*,Vegetables for human consumption,Broccoli,115,Sydney - Baulkham Hills and Hawkesbury,,,
3601758,Vegetables for human consumption - Broccoli,205335.03,**,171033.58,**,Vegetables for human consumption,Broccoli,123,Sydney - Outer South West,,,
3601758,Vegetables for human consumption - Broccoli,9421.8,**,7847.88,**,Vegetables for human consumption,Broccoli,124,Sydney - Outer West and Blue Mountains,,,
3601758,Vegetables for human consumption - Broccoli,6916.16,**,5760.81,**,Vegetables for human consumption,Broccoli,127,Sydney - South West,,,
3601758,Vegetables for human consumption - Broccoli,99382.81,**,84264.51,**,Vegetables for human consumption,Broccoli,201,Ballarat,,,
3601758,Vegetables for human consumption - Broccoli,1134446.15,,961872.09,,Vegetables for human consumption,Broccoli,203,Geelong,,,
3601758,Vegetables for human consumption - Broccoli,15774798.59,,13375106.89,,Vegetables for human consumption,Broccoli,205,Latrobe - Gippsland,,,
3601758,Vegetables for human consumption - Broccoli,206677.74,**,175237.54,**,Vegetables for human consumption,Broccoli,209,Melbourne - North East,,,
3601758,Vegetables for human consumption - Broccoli,47936.93,,40644.67,,Vegetables for human consumption,Broccoli,212,Melbourne - South East,,,
3601758,Vegetables for human consumption - Broccoli,53196213.23,*,45103906.35,*,Vegetables for human consumption,Broccoli,213,Melbourne - West,,,
3601758,Vegetables for human consumption - Broccoli,3225097.01,,2734489.25,,Vegetables for human consumption,Broccoli,214,Mornington Peninsula,,,
3601758,Vegetables for human consumption - Broccoli,1017142.23,*,862412.66,*,Vegetables for human consumption,Broccoli,215,North West,,,
3601758,Vegetables for human consumption - Broccoli,1592029.6,^,1349847.1,^,Vegetables for human consumption,Broccoli,216,Shepparton,,,
3601758,Vegetables for human consumption - Broccoli,3087.16,**,2617.53,**,Vegetables for human consumption,Broccoli,217,Warrnambool and South West,,,
3601758,Vegetables for human consumption - Broccoli,10360906.82,^,8697249.74,^,Vegetables for human consumption,Broccoli,307,Darling Downs - Maranoa,,,
3601758,Vegetables for human consumption - Broccoli,5526.55,**,4639.15,**,Vegetables for human consumption,Broccoli,308,Central Queensland,,,
3601758,Vegetables for human consumption - Broccoli,49565.89,**,41607.06,**,Vegetables for human consumption,Broccoli,309,Gold Coast,,,
3601758,Vegetables for human consumption - Broccoli,16530326.47,,13876041.94,,Vegetables for human consumption,Broccoli,310,Ipswich,,,
3601758,Vegetables for human consumption - Broccoli,15917472.75,,13361594.52,,Vegetables for human consumption,Broccoli,317,Toowoomba,,,
3601758,Vegetables for human consumption - Broccoli,35653.15,^,29928.3,^,Vegetables for human consumption,Broccoli,319,Wide Bay,,,
3601758,Vegetables for human consumption - Broccoli,19706.48,**,16742.53,**,Vegetables for human consumption,Broccoli,401,Adelaide - Central and Hills,,,
3601758,Vegetables for human consumption - Broccoli,1568070.74,**,1332225.46,**,Vegetables for human consumption,Broccoli,402,Adelaide - North,,,
3601758,Vegetables for human consumption - Broccoli,376194.67,,319613.21,,Vegetables for human consumption,Broccoli,405,Barossa - Yorke - Mid North,,,
3601758,Vegetables for human consumption - Broccoli,1170868.97,,994764.72,,Vegetables for human consumption,Broccoli,407,South Australia - South East,,,
3601758,Vegetables for human consumption - Broccoli,19114445.24,^,16269123.09,^,Vegetables for human consumption,Broccoli,501,Bunbury,,,
3601758,Vegetables for human consumption - Broccoli,1942863.65,,1653654.47,,Vegetables for human consumption,Broccoli,505,Perth - North West,,,
3601758,Vegetables for human consumption - Broccoli,6162793.08,,5245417.17,,Vegetables for human consumption,Broccoli,509,Western Australia - Wheat Belt,,,
3601758,Vegetables for human consumption - Broccoli,124,**,105.54,**,Vegetables for human consumption,Broccoli,511,Western Australia - Outback (South),,,
3601758,Vegetables for human consumption - Broccoli,1651784.07,*,1512575.7,*,Vegetables for human consumption,Broccoli,602,Launceston and North East,,,
3601758,Vegetables for human consumption - Broccoli,2154320.77,^,1972759.83,^,Vegetables for human consumption,Broccoli,604,West and North West,,,
