Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,Commodity,Commodity subcategory,SA4,SA4 name,Local value($),Local value($) - Relative Standard Errors,Gross value ($) - Relative Standard Errors
3630016,Vegetables for human consumption - All other vegetables n.e.c.,1975377.38,*,1679070.91,*,Vegetables for human consumption,All other vegetables n.e.c.,101,Capital Region,,,
3630016,Vegetables for human consumption - All other vegetables n.e.c.,15633676.25,*,13288625.83,*,Vegetables for human consumption,All other vegetables n.e.c.,102,Central Coast,,,
3630016,Vegetables for human consumption - All other vegetables n.e.c.,9858599.27,^,8379810.02,^,Vegetables for human consumption,All other vegetables n.e.c.,103,Central West,,,
3630016,Vegetables for human consumption - All other vegetables n.e.c.,3305245.42,*,2809458.82,*,Vegetables for human consumption,All other vegetables n.e.c.,104,Coffs Harbour - Grafton,,,
3630016,Vegetables for human consumption - All other vegetables n.e.c.,401046.8,**,340889.81,**,Vegetables for human consumption,All other vegetables n.e.c.,106,Hunter Valley excluding Newcastle,,,
3630016,Vegetables for human consumption - All other vegetables n.e.c.,261920.75,*,222632.65,*,Vegetables for human consumption,All other vegetables n.e.c.,107,Illawarra,,,
3630016,Vegetables for human consumption - All other vegetables n.e.c.,2257150.74,**,1918578.28,**,Vegetables for human consumption,All other vegetables n.e.c.,108,Mid North Coast,,,
3630016,Vegetables for human consumption - All other vegetables n.e.c.,10988612.61,*,9340321.44,*,Vegetables for human consumption,All other vegetables n.e.c.,109,Murray,,,
3630016,Vegetables for human consumption - All other vegetables n.e.c.,1285881.73,**,1092999.56,**,Vegetables for human consumption,All other vegetables n.e.c.,110,New England and North West,,,
3630016,Vegetables for human consumption - All other vegetables n.e.c.,8114933.16,*,6897693.72,*,Vegetables for human consumption,All other vegetables n.e.c.,112,Richmond - Tweed,,,
3630016,Vegetables for human consumption - All other vegetables n.e.c.,12307973.29,,10461778.1,,Vegetables for human consumption,All other vegetables n.e.c.,113,Riverina,,,
