Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,SA4,SA4 name
1505358,Broadacre crops - Cereal crops - Maize for grain,961818.83,**,877632.03,**,103,Central West
1505358,Broadacre crops - Cereal crops - Maize for grain,591189.85,*,539443.75,*,104,Coffs Harbour - Grafton
1505358,Broadacre crops - Cereal crops - Maize for grain,27508.15,**,25100.39,**,105,Far West and Orana
1505358,Broadacre crops - Cereal crops - Maize for grain,18208.29,**,16614.54,**,106,Hunter Valley excluding Newcastle
1505358,Broadacre crops - Cereal crops - Maize for grain,24624645.52,^,22469281.22,^,109,Murray
1505358,Broadacre crops - Cereal crops - Maize for grain,10843483.62,^,9894367.11,^,110,New England and North West
1505358,Broadacre crops - Cereal crops - Maize for grain,888410.32,*,810648.88,*,112,Richmond - Tweed
1505358,Broadacre crops - Cereal crops - Maize for grain,25027982.07,^,22837314.22,^,113,Riverina
1505358,Broadacre crops - Cereal crops - Maize for grain,926541.56,**,845442.54,**,114,Southern Highlands and Shoalhaven
1505358,Broadacre crops - Cereal crops - Maize for grain,2629376.81,,2445125.28,,202,Bendigo
1505358,Broadacre crops - Cereal crops - Maize for grain,531980.6,**,494702.48,**,203,Geelong
1505358,Broadacre crops - Cereal crops - Maize for grain,223162.37,**,207524.44,**,204,Hume
1505358,Broadacre crops - Cereal crops - Maize for grain,1741122.12,^,1619114.35,^,205,Latrobe - Gippsland
1505358,Broadacre crops - Cereal crops - Maize for grain,4464570.85,^,4151719.53,^,213,Melbourne - West
1505358,Broadacre crops - Cereal crops - Maize for grain,423214.12,^,393557.72,^,215,North West
1505358,Broadacre crops - Cereal crops - Maize for grain,12091488.4,**,11244186.79,**,216,Shepparton
1505358,Broadacre crops - Cereal crops - Maize for grain,2470476.12,**,2297359.44,**,217,Warrnambool and South West
1505358,Broadacre crops - Cereal crops - Maize for grain,4935662.47,*,4427851.31,*,306,Cairns
1505358,Broadacre crops - Cereal crops - Maize for grain,23723457.88,^,21282643.36,^,307,Darling Downs - Maranoa
1505358,Broadacre crops - Cereal crops - Maize for grain,9088404.88,**,8153334.17,**,308,Central Queensland
1505358,Broadacre crops - Cereal crops - Maize for grain,1586935.59,*,1423661.94,*,310,Ipswich
1505358,Broadacre crops - Cereal crops - Maize for grain,364388.53,**,326898.01,**,311,Logan - Beaudesert
1505358,Broadacre crops - Cereal crops - Maize for grain,1447560.13,,1298626.28,,312,Mackay - Isaac - Whitsunday
1505358,Broadacre crops - Cereal crops - Maize for grain,21960.12,*,19700.73,*,317,Toowoomba
1505358,Broadacre crops - Cereal crops - Maize for grain,517820.41,**,464543.88,**,318,Townsville
1505358,Broadacre crops - Cereal crops - Maize for grain,3546500.03,*,3181614.41,*,319,Wide Bay
1505358,Broadacre crops - Cereal crops - Maize for grain,175265.55,,175265.55,,407,South Australia - South East
1505358,Broadacre crops - Cereal crops - Maize for grain,486202.52,^,456446,^,501,Bunbury
1505358,Broadacre crops - Cereal crops - Maize for grain,4897985.72,,4598219.71,,510,Western Australia - Outback (North)
1505358,Broadacre crops - Cereal crops - Maize for grain,200448.58,**,189488.04,**,602,Launceston and North East
1505358,Broadacre crops - Cereal crops - Maize for grain,144481.3,**,136581.06,**,604,West and North West
1505358,Broadacre crops - Cereal crops - Maize for grain,168378.11,*,151054.34,*,702,Northern Territory - Outback
