Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,NRMR_Code,NRMR name
4203958,Fruit and nuts - Stone fruit - Apricots,6273.65,**,5345.65,**,101,Central Tablelands
4203958,Fruit and nuts - Stone fruit - Apricots,4717.26,*,4019.48,*,103,Greater Sydney
4203958,Fruit and nuts - Stone fruit - Apricots,70088.79,**,59721.24,**,105,Murray
4203958,Fruit and nuts - Stone fruit - Apricots,4653.68,*,3965.3,*,109,Northern Tablelands
4203958,Fruit and nuts - Stone fruit - Apricots,740.93,^,631.33,^,110,Riverina
4203958,Fruit and nuts - Stone fruit - Apricots,255.43,**,217.64,**,111,South East NSW
4203958,Fruit and nuts - Stone fruit - Apricots,1586.17,**,1538.5,**,201,Corangamite
4203958,Fruit and nuts - Stone fruit - Apricots,391.88,**,380.11,**,202,East Gippsland
4203958,Fruit and nuts - Stone fruit - Apricots,2571708.76,^,2494417.65,^,204,Goulburn Broken
4203958,Fruit and nuts - Stone fruit - Apricots,151909.42,*,147343.88,*,205,Mallee
4203958,Fruit and nuts - Stone fruit - Apricots,406836.83,^,394609.6,^,206,North Central
4203958,Fruit and nuts - Stone fruit - Apricots,119534.86,*,115942.32,*,208,Port Phillip and Western Port
4203958,Fruit and nuts - Stone fruit - Apricots,102.25,**,99.17,**,209,West Gippsland
4203958,Fruit and nuts - Stone fruit - Apricots,97131.33,^,84504.28,^,309,Queensland Murray Darling Basin
4203958,Fruit and nuts - Stone fruit - Apricots,3319.55,**,2778.12,**,401,Adelaide and Mount Lofty Ranges
4203958,Fruit and nuts - Stone fruit - Apricots,1548315.67,^,1295782.53,^,407,South Australian Murray Darling Basin
4203958,Fruit and nuts - Stone fruit - Apricots,24200.32,,20037.23,,501,Northern Agricultural
4203958,Fruit and nuts - Stone fruit - Apricots,333619.58,**,276228.33,**,503,Perth
4203958,Fruit and nuts - Stone fruit - Apricots,4612.91,**,3819.37,**,505,South Coast
4203958,Fruit and nuts - Stone fruit - Apricots,49069.8,,40628.51,,506,South West
4203958,Fruit and nuts - Stone fruit - Apricots,1601379.32,,1317026.41,,603,South
