Data item code,Data item description,Estimate,Estimate - Relative Standard Errors,Number of agricultural businesses,Number of agricultural businesses - Relative Standard Errors,State_Code,State
AGLANDSOLDHA_F,Agricultural land vacated - Land sold during the reference period - Total area (ha),"804,594",,825,,9991,New South Wales
AGLANDSOLDHA_F,Agricultural land vacated - Land sold during the reference period - Total area (ha),"211,208",,877,,9992,Victoria
AGLANDSOLDHA_F,Agricultural land vacated - Land sold during the reference period - Total area (ha),"1,044,664",,605,,9993,Queensland
AGLANDSOLDHA_F,Agricultural land vacated - Land sold during the reference period - Total area (ha),"546,248",,297,,9994,South Australia
AGLANDSOLDHA_F,Agricultural land vacated - Land sold during the reference period - Total area (ha),"2,481,838",,278,,9995,Western Australia
AGLANDSOLDHA_F,Agricultural land vacated - Land sold during the reference period - Total area (ha),np,0,67,,9996,Tasmania
AGLANDSOLDHA_F,Agricultural land vacated - Land sold during the reference period - Total area (ha),np,0,6,,9997,Northern Territory
AGLANDSOLDHA_F,Agricultural land vacated - Land sold during the reference period - Total area (ha),"804,594",,825,,9991,Australian Capital Territory
