Data item code,Data item description,Estimate,Estimate - Relative Standard Errors,Number of agricultural businesses,Number of agricultural businesses - Relative Standard Errors,NRMR_Code,NRMR name
LMSOILENHALTDM_F,Soil management - Soil enhancer use - Dolomite - Volume applied (L),np,0,,0,101,Central Tablelands
LMSOILENHALTDM_F,Soil management - Soil enhancer use - Dolomite - Volume applied (L),np,0,,0,106,North Coast
LMSOILENHALTDM_F,Soil management - Soil enhancer use - Dolomite - Volume applied (L),np,0,,0,205,Mallee
LMSOILENHALTDM_F,Soil management - Soil enhancer use - Dolomite - Volume applied (L),np,0,,0,208,Port Phillip and Western Port
LMSOILENHALTDM_F,Soil management - Soil enhancer use - Dolomite - Volume applied (L),np,0,,0,301,Burnett Mary
LMSOILENHALTDM_F,Soil management - Soil enhancer use - Dolomite - Volume applied (L),np,0,,0,303,Condamine
LMSOILENHALTDM_F,Soil management - Soil enhancer use - Dolomite - Volume applied (L),np,0,,0,308,Northern Gulf
LMSOILENHALTDM_F,Soil management - Soil enhancer use - Dolomite - Volume applied (L),np,0,,0,310,Reef Catchments
LMSOILENHALTDM_F,Soil management - Soil enhancer use - Dolomite - Volume applied (L),np,0,,0,311,South East Queensland
LMSOILENHALTDM_F,Soil management - Soil enhancer use - Dolomite - Volume applied (L),np,0,,0,405,Northern and Yorke
LMSOILENHALTDM_F,Soil management - Soil enhancer use - Dolomite - Volume applied (L),np,0,,0,408,South East
LMSOILENHALTDM_F,Soil management - Soil enhancer use - Dolomite - Volume applied (L),np,0,,0,502,Peel-Harvey
LMSOILENHALTDM_F,Soil management - Soil enhancer use - Dolomite - Volume applied (L),np,0,,0,506,South West
LMSOILENHALTDM_F,Soil management - Soil enhancer use - Dolomite - Volume applied (L),np,0,,0,601,Cradle Coast
LMSOILENHALTDM_F,Soil management - Soil enhancer use - Dolomite - Volume applied (L),np,0,,0,603,South
LMSOILENHALTDM_F,Soil management - Soil enhancer use - Dolomite - Volume applied (L),"7,962",,4,,701,Northern Territory
