Data item code,Data item description,Estimate,Estimate - Relative Standard Errors,Number of agricultural businesses,Number of agricultural businesses - Relative Standard Errors,NRMR_Code,NRMR name
LMSOILENHAHADM_F,Soil management - Soil enhancer use - Dolomite - Area applied to (ha),np,0,7,,101,Central Tablelands
LMSOILENHAHADM_F,Soil management - Soil enhancer use - Dolomite - Area applied to (ha),"2,809",,35,,102,Central West
LMSOILENHAHADM_F,Soil management - Soil enhancer use - Dolomite - Area applied to (ha),326,,56,,103,Greater Sydney
LMSOILENHAHADM_F,Soil management - Soil enhancer use - Dolomite - Area applied to (ha),"1,624",,12,,104,Hunter
LMSOILENHAHADM_F,Soil management - Soil enhancer use - Dolomite - Area applied to (ha),900,,22,,105,Murray
LMSOILENHAHADM_F,Soil management - Soil enhancer use - Dolomite - Area applied to (ha),"1,353",,63,,106,North Coast
LMSOILENHAHADM_F,Soil management - Soil enhancer use - Dolomite - Area applied to (ha),np,0,,0,108,North West NSW
LMSOILENHAHADM_F,Soil management - Soil enhancer use - Dolomite - Area applied to (ha),np,0,4,,109,Northern Tablelands
LMSOILENHAHADM_F,Soil management - Soil enhancer use - Dolomite - Area applied to (ha),125,,11,,111,South East NSW
LMSOILENHAHADM_F,Soil management - Soil enhancer use - Dolomite - Area applied to (ha),np,0,,0,112,Western
LMSOILENHAHADM_F,Soil management - Soil enhancer use - Dolomite - Area applied to (ha),np,0,,0,201,Corangamite
LMSOILENHAHADM_F,Soil management - Soil enhancer use - Dolomite - Area applied to (ha),"1,297",,35,,202,East Gippsland
LMSOILENHAHADM_F,Soil management - Soil enhancer use - Dolomite - Area applied to (ha),"3,784",,35,,203,Glenelg Hopkins
LMSOILENHAHADM_F,Soil management - Soil enhancer use - Dolomite - Area applied to (ha),"2,205",,87,,204,Goulburn Broken
LMSOILENHAHADM_F,Soil management - Soil enhancer use - Dolomite - Area applied to (ha),398,,18,,205,Mallee
LMSOILENHAHADM_F,Soil management - Soil enhancer use - Dolomite - Area applied to (ha),294,,34,,206,North Central
LMSOILENHAHADM_F,Soil management - Soil enhancer use - Dolomite - Area applied to (ha),"2,095",,77,,207,North East
LMSOILENHAHADM_F,Soil management - Soil enhancer use - Dolomite - Area applied to (ha),484,,81,,208,Port Phillip and Western Port
LMSOILENHAHADM_F,Soil management - Soil enhancer use - Dolomite - Area applied to (ha),"1,729",,72,,209,West Gippsland
LMSOILENHAHADM_F,Soil management - Soil enhancer use - Dolomite - Area applied to (ha),np,0,,0,210,Wimmera
LMSOILENHAHADM_F,Soil management - Soil enhancer use - Dolomite - Area applied to (ha),"1,579",,67,,301,Burnett Mary
LMSOILENHAHADM_F,Soil management - Soil enhancer use - Dolomite - Area applied to (ha),np,0,,0,302,Cape York
LMSOILENHAHADM_F,Soil management - Soil enhancer use - Dolomite - Area applied to (ha),np,0,,0,303,Condamine
LMSOILENHAHADM_F,Soil management - Soil enhancer use - Dolomite - Area applied to (ha),221,,48,,306,Fitzroy Basin
LMSOILENHAHADM_F,Soil management - Soil enhancer use - Dolomite - Area applied to (ha),"2,615",,90,,307,North Queensland Dry Tropics
LMSOILENHAHADM_F,Soil management - Soil enhancer use - Dolomite - Area applied to (ha),214,,13,,308,Northern Gulf
LMSOILENHAHADM_F,Soil management - Soil enhancer use - Dolomite - Area applied to (ha),"9,397",,47,,309,Queensland Murray Darling Basin
LMSOILENHAHADM_F,Soil management - Soil enhancer use - Dolomite - Area applied to (ha),210,,14,,310,Reef Catchments
LMSOILENHAHADM_F,Soil management - Soil enhancer use - Dolomite - Area applied to (ha),862,0,133,,311,South East Queensland
LMSOILENHAHADM_F,Soil management - Soil enhancer use - Dolomite - Area applied to (ha),"2,677",,117,,314,Terrain NRM
LMSOILENHAHADM_F,Soil management - Soil enhancer use - Dolomite - Area applied to (ha),np,0,,0,401,Adelaide and Mount Lofty Ranges
LMSOILENHAHADM_F,Soil management - Soil enhancer use - Dolomite - Area applied to (ha),"1,371",,21,,405,Northern and Yorke
LMSOILENHAHADM_F,Soil management - Soil enhancer use - Dolomite - Area applied to (ha),np,0,,0,407,South Australian Murray Darling Basin
LMSOILENHAHADM_F,Soil management - Soil enhancer use - Dolomite - Area applied to (ha),995,,17,,408,South East
LMSOILENHAHADM_F,Soil management - Soil enhancer use - Dolomite - Area applied to (ha),"13,049",,71,,501,Northern Agricultural
LMSOILENHAHADM_F,Soil management - Soil enhancer use - Dolomite - Area applied to (ha),np,0,,0,502,Peel-Harvey
LMSOILENHAHADM_F,Soil management - Soil enhancer use - Dolomite - Area applied to (ha),np,0,,0,503,Perth
LMSOILENHAHADM_F,Soil management - Soil enhancer use - Dolomite - Area applied to (ha),"3,756",,29,,505,South Coast
LMSOILENHAHADM_F,Soil management - Soil enhancer use - Dolomite - Area applied to (ha),"5,777",,95,,506,South West
LMSOILENHAHADM_F,Soil management - Soil enhancer use - Dolomite - Area applied to (ha),"25,562",,176,,601,Cradle Coast
LMSOILENHAHADM_F,Soil management - Soil enhancer use - Dolomite - Area applied to (ha),"6,202",,95,,602,North
LMSOILENHAHADM_F,Soil management - Soil enhancer use - Dolomite - Area applied to (ha),"1,014",,51,,603,South
LMSOILENHAHADM_F,Soil management - Soil enhancer use - Dolomite - Area applied to (ha),375,,19,0,701,Northern Territory
