Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,State_Code,State
9100258,Livestock slaughtered and other disposals - Sheep and lambs,832550554.3,,765664743.6,,1,New South Wales
9100258,Livestock slaughtered and other disposals - Sheep and lambs,1532486611,,1393886005,,2,Victoria
9100258,Livestock slaughtered and other disposals - Sheep and lambs,9144935.84,,8251382.65,,3,Queensland
9100258,Livestock slaughtered and other disposals - Sheep and lambs,579059590.2,,526692888.2,,4,South Australia
9100258,Livestock slaughtered and other disposals - Sheep and lambs,551189083.2,,503252683.6,,5,Western Australia
9100258,Livestock slaughtered and other disposals - Sheep and lambs,58687045.54,,52804941.31,,6,Tasmania
9100258,Livestock slaughtered and other disposals - Sheep and lambs,1668556.03,,1534573.31,,8,Australian Capital Territory
