Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,State_Code,State
4800558,Fruit and nuts - Grapes - All other uses,76630237.62,^,70211173.79,^,1,New South Wales
4800558,Fruit and nuts - Grapes - All other uses,314375364.7,^,305223312.5,^,2,Victoria
4800558,Fruit and nuts - Grapes - All other uses,37345302.12,,33497073.59,,3,Queensland
4800558,Fruit and nuts - Grapes - All other uses,5727731.93,**,5282122.54,**,4,South Australia
4800558,Fruit and nuts - Grapes - All other uses,19571932.06,^,17726972.62,^,5,Western Australia
4800558,Fruit and nuts - Grapes - All other uses,1179533.76,,1065029.95,,7,Northern Territory
