Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,State_Code,State
5110058,Fruit and nuts - Grapes - Total,303745942.4,,297326878.6,,1,New South Wales
5110058,Fruit and nuts - Grapes - Total,428128218.8,,418976166.6,,2,Victoria
5110058,Fruit and nuts - Grapes - Total,37594085.89,,33745857.35,,3,Queensland
5110058,Fruit and nuts - Grapes - Total,507986109.2,,507540499.8,,4,South Australia
5110058,Fruit and nuts - Grapes - Total,88835543.26,,86990583.82,,5,Western Australia
5110058,Fruit and nuts - Grapes - Total,29758766.25,^,29758766.25,^,6,Tasmania
5110058,Fruit and nuts - Grapes - Total,1179533.76,,1065029.95,,7,Northern Territory
5110058,Fruit and nuts - Grapes - Total,55410.2,*,55410.2,*,8,Australian Capital Territory
