Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,NRMR_Code,NRMR name
1908558,"Nurseries, cut flowers or cultivated turf - Cultivated turf",3899553.12,*,3897495.93,*,101,Central Tablelands
1908558,"Nurseries, cut flowers or cultivated turf - Cultivated turf",4429717.5,**,4427380.62,**,102,Central West
1908558,"Nurseries, cut flowers or cultivated turf - Cultivated turf",82317139.8,^,82273713.77,^,103,Greater Sydney
1908558,"Nurseries, cut flowers or cultivated turf - Cultivated turf",4191196.58,**,4188985.53,**,104,Hunter
1908558,"Nurseries, cut flowers or cultivated turf - Cultivated turf",7524101.14,^,7520131.83,^,106,North Coast
1908558,"Nurseries, cut flowers or cultivated turf - Cultivated turf",1966344.89,**,1965307.55,**,108,North West NSW
1908558,"Nurseries, cut flowers or cultivated turf - Cultivated turf",854113.46,,853662.87,,110,Riverina
1908558,"Nurseries, cut flowers or cultivated turf - Cultivated turf",21534790.46,**,21523429.88,**,111,South East NSW
1908558,"Nurseries, cut flowers or cultivated turf - Cultivated turf",3112233.35,,3109420.21,,201,Corangamite
1908558,"Nurseries, cut flowers or cultivated turf - Cultivated turf",4243954.56,,4240118.47,,202,East Gippsland
1908558,"Nurseries, cut flowers or cultivated turf - Cultivated turf",241447.76,**,241229.52,**,203,Glenelg Hopkins
1908558,"Nurseries, cut flowers or cultivated turf - Cultivated turf",7877922.28,^,7870801.47,^,204,Goulburn Broken
1908558,"Nurseries, cut flowers or cultivated turf - Cultivated turf",7527527.17,*,7520723.07,*,206,North Central
1908558,"Nurseries, cut flowers or cultivated turf - Cultivated turf",732543.44,*,731881.3,*,207,North East
1908558,"Nurseries, cut flowers or cultivated turf - Cultivated turf",17102157.64,^,17086699.08,^,208,Port Phillip and Western Port
1908558,"Nurseries, cut flowers or cultivated turf - Cultivated turf",845779.17,**,844551.82,**,301,Burnett Mary
1908558,"Nurseries, cut flowers or cultivated turf - Cultivated turf",384988.18,*,384429.5,*,303,Condamine
1908558,"Nurseries, cut flowers or cultivated turf - Cultivated turf",384049.45,**,383492.13,**,306,Fitzroy Basin
1908558,"Nurseries, cut flowers or cultivated turf - Cultivated turf",1769873.77,**,1767305.41,**,307,North Queensland Dry Tropics
1908558,"Nurseries, cut flowers or cultivated turf - Cultivated turf",934728.17,**,933371.73,**,308,Northern Gulf
1908558,"Nurseries, cut flowers or cultivated turf - Cultivated turf",1601186.16,*,1598862.59,*,310,Reef Catchments
1908558,"Nurseries, cut flowers or cultivated turf - Cultivated turf",39444543.18,,39387302.96,,311,South East Queensland
1908558,"Nurseries, cut flowers or cultivated turf - Cultivated turf",1307895.78,,1305997.82,,314,Terrain NRM
1908558,"Nurseries, cut flowers or cultivated turf - Cultivated turf",,,,,401,Adelaide and Mount Lofty Ranges
1908558,"Nurseries, cut flowers or cultivated turf - Cultivated turf",60539.97,,60505.11,,403,Eyre Peninsula
1908558,"Nurseries, cut flowers or cultivated turf - Cultivated turf",12338028.83,^,12330925.03,^,407,South Australian Murray Darling Basin
1908558,"Nurseries, cut flowers or cultivated turf - Cultivated turf",,,,,408,South East
1908558,"Nurseries, cut flowers or cultivated turf - Cultivated turf",8552505.6,^,8546067.69,^,501,Northern Agricultural
1908558,"Nurseries, cut flowers or cultivated turf - Cultivated turf",3599403.57,,3596694.11,,502,Peel-Harvey
1908558,"Nurseries, cut flowers or cultivated turf - Cultivated turf",2946965.54,*,2944747.2,*,503,Perth
1908558,"Nurseries, cut flowers or cultivated turf - Cultivated turf",477575.75,*,477216.26,*,504,Rangelands
1908558,"Nurseries, cut flowers or cultivated turf - Cultivated turf",175619.71,*,175487.51,*,505,South Coast
1908558,"Nurseries, cut flowers or cultivated turf - Cultivated turf",344860.95,**,344601.35,**,506,South West
1908558,"Nurseries, cut flowers or cultivated turf - Cultivated turf",,,,,601,Cradle Coast
1908558,"Nurseries, cut flowers or cultivated turf - Cultivated turf",,,,,603,South
1908558,"Nurseries, cut flowers or cultivated turf - Cultivated turf",,,,,701,Northern Territory
