Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,NRMR_Code,NRMR name
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",10733577.03,,9660219.32,,101,Central Tablelands
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",7968708.2,**,7171837.38,**,102,Central West
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",122796060.8,^,110516454.7,^,103,Greater Sydney
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",18883641.25,**,16995277.13,**,104,Hunter
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",6365702.58,,5729132.32,,105,Murray
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",56815798.62,^,51134218.76,^,106,North Coast
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",74057.19,**,66651.47,**,108,North West NSW
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",234211.06,,210789.96,,109,Northern Tablelands
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",33842548.54,^,30458293.68,^,110,Riverina
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",20436487.55,^,18392838.79,^,111,South East NSW
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",3468104.95,,3121294.46,,112,Western
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",39850546.98,*,35865492.28,*,201,Corangamite
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",,,,,202,East Gippsland
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",40191213.28,^,36172091.96,^,204,Goulburn Broken
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",,,,,205,Mallee
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",,,,,206,North Central
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",1727083.21,*,1554374.89,*,207,North East
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",237833712.9,^,214050341.6,^,208,Port Phillip and Western Port
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",9581079.75,^,8622971.77,^,209,West Gippsland
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",859034.87,*,773131.38,*,210,Wimmera
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",17780429.12,^,16002386.21,^,301,Burnett Mary
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",,,,,303,Condamine
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",6973224.55,*,6275902.09,*,306,Fitzroy Basin
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",14719724.17,**,13247751.76,**,307,North Queensland Dry Tropics
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",1225955.87,*,1103360.28,*,308,Northern Gulf
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",16624926.33,,14962433.69,,309,Queensland Murray Darling Basin
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",1784621.78,*,1606159.6,*,310,Reef Catchments
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",106352239.3,,95717015.36,,311,South East Queensland
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",,,,,314,Terrain NRM
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",,,,,401,Adelaide and Mount Lofty Ranges
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",,,,,403,Eyre Peninsula
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",17660514.82,,15894463.34,,407,South Australian Murray Darling Basin
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",,,,,408,South East
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",4267769.08,*,3840992.17,*,501,Northern Agricultural
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",15636993.77,^,14073294.4,^,502,Peel-Harvey
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",31189126.82,^,28070214.14,^,503,Perth
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",390112.14,*,351100.93,*,504,Rangelands
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",1247187.34,*,1122468.6,*,505,South Coast
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",7726547.13,*,6953892.42,*,506,South West
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",,,,,601,Cradle Coast
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",3661883.3,,3295694.97,,602,North
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",,,,,603,South
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",,,,,701,Northern Territory
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",,,,,801,ACT
