Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,State_Code,State
9100658,Livestock slaughtered and other disposals - Poultry,771137545.8,,758287043.1,,1,New South Wales
9100658,Livestock slaughtered and other disposals - Poultry,617854275.3,,609015580.1,,2,Victoria
9100658,Livestock slaughtered and other disposals - Poultry,650602792.2,,641625781.4,,3,Queensland
9100658,Livestock slaughtered and other disposals - Poultry,,,,,4,South Australia
9100658,Livestock slaughtered and other disposals - Poultry,,,,,5,Western Australia
9100658,Livestock slaughtered and other disposals - Poultry,,,,,6,Tasmania
9100658,Livestock slaughtered and other disposals - Poultry,,,,,8,Australian Capital Territory
