Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,State_Code,State
1901916,Broadacre crops - Non-cereal crops - Other pulses,816395325.1,,779968858.4,,1,New South Wales
1901916,Broadacre crops - Non-cereal crops - Other pulses,447555522,,424387909.2,,2,Victoria
1901916,Broadacre crops - Non-cereal crops - Other pulses,744018471.3,,718005770.3,,3,Queensland
1901916,Broadacre crops - Non-cereal crops - Other pulses,496032782.3,,478038549.6,,4,South Australia
1901916,Broadacre crops - Non-cereal crops - Other pulses,221025273.4,,205898655,,5,Western Australia
1901916,Broadacre crops - Non-cereal crops - Other pulses,,,,,6,Tasmania
1901916,Broadacre crops - Non-cereal crops - Other pulses,168522.79,^,162630.82,^,7,Northern Territory
1901916,Broadacre crops - Non-cereal crops - Other pulses,,,,,8,Australian Capital Territory
