Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,State_Code,State
9100916,Livestock slaughtered and other disposals - Other n.e.c.,12359257.29,^,11789093.89,^,1,New South Wales
9100916,Livestock slaughtered and other disposals - Other n.e.c.,116354886.9,*,110979000.1,*,2,Victoria
9100916,Livestock slaughtered and other disposals - Other n.e.c.,46463968.44,^,43201875.6,^,3,Queensland
9100916,Livestock slaughtered and other disposals - Other n.e.c.,,,,,4,South Australia
9100916,Livestock slaughtered and other disposals - Other n.e.c.,,,,,5,Western Australia
9100916,Livestock slaughtered and other disposals - Other n.e.c.,,,,,6,Tasmania
9100916,Livestock slaughtered and other disposals - Other n.e.c.,29058290,^,26501380,^,7,Northern Territory
