Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,State_Code,State
3601758,Vegetables for human consumption - Broccoli,6085274.63,,5068722.63,,1,New South Wales
3601758,Vegetables for human consumption - Broccoli,76296811.43,^,64690398.6,^,2,Victoria
3601758,Vegetables for human consumption - Broccoli,42899451.63,,36011060.71,,3,Queensland
3601758,Vegetables for human consumption - Broccoli,3134840.86,*,2663345.92,*,4,South Australia
3601758,Vegetables for human consumption - Broccoli,27220225.96,^,23168300.27,^,5,Western Australia
3601758,Vegetables for human consumption - Broccoli,3806104.84,^,3485335.53,^,6,Tasmania
