Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,State_Code,State
4207858,Fruit and nuts - Orchard fruit - All other orchard fruit n.e.c.,9407419.7,*,8722377.12,*,1,New South Wales
4207858,Fruit and nuts - Orchard fruit - All other orchard fruit n.e.c.,912813.53,**,880327.55,**,2,Victoria
4207858,Fruit and nuts - Orchard fruit - All other orchard fruit n.e.c.,21769109.43,^,20131102.7,^,3,Queensland
4207858,Fruit and nuts - Orchard fruit - All other orchard fruit n.e.c.,810995.95,**,782133.54,**,4,South Australia
4207858,Fruit and nuts - Orchard fruit - All other orchard fruit n.e.c.,360960.25,*,314662.28,*,5,Western Australia
4207858,Fruit and nuts - Orchard fruit - All other orchard fruit n.e.c.,318169.85,^,302242.6,^,7,Northern Territory
